oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,28,29,42,35,30,41,39,46,46,44,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
02,-1,-1,-1,-1,-1,-1,7,64,67,60,56,58,43,45,45,46,41,37,37,38,36,50,50,57,""
03,59,43,50,51,51,70,60,59,72,51,48,61,64,50,43,44,36,36,30,42,39,44,51,50,""
04,40,39,47,49,65,51,59,75,46,56,61,58,49,58,48,46,32,57,32,24,45,36,48,42,""
05,41,40,54,50,59,63,60,68,61,74,62,58,52,54,46,35,30,45,30,37,44,45,48,42,""
06,54,49,49,54,50,53,68,72,73,49,61,48,54,70,52,40,25,31,35,25,32,52,49,42,""
07,48,48,48,60,57,64,65,92,100,42,68,112,58,51,48,36,35,115,36,40,39,42,50,51,""
08,54,42,43,38,38,29,27,19,18,14,11,17,17,12,10,6,10,6,4,9,9,24,35,15,""
09,17,7,12,11,3,10,4,9,12,8,3,3,5,-1,3,4,12,9,13,21,15,12,18,12,""
10,6,2,1,4,7,4,5,4,4,3,5,5,4,1,4,1,2,3,6,3,4,1,4,5,""
11,3,8,5,8,4,2,2,8,3,3,2,2,2,-1,2,-1,1,1,8,10,4,5,11,46,""
12,51,52,44,60,47,45,53,56,42,-1,4,42,34,32,7,12,18,15,20,22,40,45,43,46,""
13,32,39,43,43,43,53,52,45,41,21,16,24,15,19,8,11,12,9,21,31,36,47,59,44,""
14,33,49,45,50,59,54,41,45,50,61,42,48,38,36,35,32,35,35,32,30,34,37,57,55,""
15,35,50,35,50,53,45,42,62,45,43,39,55,39,44,35,34,25,32,33,40,32,55,45,37,""
16,35,43,50,45,45,57,53,52,53,63,50,38,38,43,36,29,29,19,28,31,35,48,43,53,""
17,41,34,39,65,49,55,60,48,59,48,49,40,44,31,30,22,35,22,41,28,40,37,42,41,""
18,39,53,40,47,57,45,52,51,50,14,-1,-1,33,29,29,26,31,22,30,30,35,52,43,44,""
19,53,39,47,38,63,55,67,65,47,45,47,57,31,44,24,32,33,23,24,28,27,53,47,46,""
20,53,47,56,58,61,40,56,61,57,43,33,26,36,27,31,39,25,29,27,28,32,40,43,52,""
21,48,41,51,48,44,61,59,58,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,45,40,50,""
22,63,52,58,59,53,55,48,51,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,34,28,44,44,40,""
24,52,45,50,60,53,57,39,50,57,47,50,48,44,22,43,23,21,33,32,37,37,41,51,51,""
25,45,46,45,51,56,49,51,47,49,-1,-1,-1,-1,3,2,9,9,33,29,34,40,41,40,46,""
26,43,39,38,39,45,45,47,50,47,41,42,47,32,34,27,33,31,31,27,30,42,31,36,51,""
27,45,36,49,36,48,51,45,54,54,48,47,44,24,38,29,28,31,34,30,22,30,37,48,39,""
28,40,51,41,40,44,55,46,38,50,39,33,40,42,36,34,36,24,24,25,29,26,41,35,54,""
29,27,46,36,33,38,43,55,35,44,38,51,37,36,40,24,29,26,23,34,28,37,37,49,52,""
30,28,30,46,40,46,37,37,32,41,43,44,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
