oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,62,68,65,69,63,56,69,74,96,106,113,100,96,59,55,34,28,30,22,19,28,38,39,""
02,81,76,59,86,93,61,72,70,90,101,105,69,57,23,40,25,44,42,5,4,6,30,40,51,""
03,50,58,64,82,95,71,72,80,57,17,15,28,23,67,87,53,26,7,35,19,8,12,9,52,""
04,65,63,95,97,98,110,76,82,38,83,88,99,24,65,86,33,34,30,34,23,6,25,35,10,""
05,71,81,94,88,86,84,100,84,91,28,35,100,34,17,42,30,12,19,22,28,33,38,46,52,""
06,71,88,90,98,99,80,85,83,55,25,81,87,98,93,80,44,46,24,30,34,25,35,39,44,""
07,34,78,93,98,79,81,72,69,2,29,50,41,79,61,70,41,38,21,30,31,15,35,60,42,""
08,82,75,64,92,91,61,53,66,74,88,89,91,86,71,73,57,48,36,42,147,186,108,76,76,""
09,60,87,72,115,98,63,67,56,73,100,71,94,46,33,27,26,10,37,31,25,18,33,46,57,""
10,81,86,92,89,88,86,86,68,44,30,83,90,107,126,82,40,37,22,36,26,45,31,55,62,""
11,74,87,89,82,113,91,83,112,68,45,72,60,46,41,72,56,43,25,25,24,36,38,28,17,""
12,28,82,79,100,112,101,107,90,90,79,126,118,114,81,106,74,53,38,44,31,41,51,46,70,""
13,79,110,100,140,102,114,92,75,50,102,91,130,85,96,73,49,34,48,41,29,20,43,41,57,""
14,72,93,106,122,116,115,82,81,111,93,129,120,108,111,75,70,-1,31,35,-1,20,34,55,85,""
15,92,120,121,151,125,100,102,101,68,103,97,91,95,82,77,62,42,34,28,37,47,-1,44,70,""
16,72,91,99,111,109,93,104,100,117,130,107,86,95,99,66,71,47,39,9,18,34,28,39,75,""
17,68,79,82,98,101,105,98,79,87,113,100,107,91,116,80,59,82,70,27,29,36,45,53,78,""
18,99,120,115,140,148,124,108,104,112,105,81,79,90,97,75,60,58,26,42,31,44,48,63,77,""
19,101,103,116,124,131,130,91,101,120,88,103,78,63,67,74,63,45,48,34,31,45,39,49,74,""
20,71,99,89,104,131,114,97,63,97,76,84,74,72,42,67,38,37,23,27,27,22,25,35,59,""
21,58,78,95,121,115,127,112,116,106,103,50,51,67,67,76,48,44,19,33,23,38,33,46,74,""
22,84,100,104,123,127,125,101,100,128,95,90,86,77,98,80,50,61,42,16,30,59,45,51,84,""
23,84,86,97,145,122,92,92,105,103,87,93,87,94,79,63,43,27,34,55,-1,-1,31,77,-1,""
24,39,105,104,127,130,140,126,115,132,58,126,119,162,95,97,62,64,43,25,39,16,42,57,94,""
25,105,113,117,124,173,117,147,126,93,124,113,-1,95,96,105,67,33,41,35,34,42,53,57,63,""
26,69,89,92,118,124,114,103,96,124,108,97,76,81,36,52,47,41,37,26,31,24,30,50,71,""
27,96,92,111,129,132,102,111,122,139,62,59,95,73,76,77,63,47,35,31,34,35,44,32,50,""
28,55,88,106,103,90,109,93,78,75,71,74,81,72,70,54,42,42,39,28,25,19,32,23,59,""
29,61,75,78,100,112,98,78,77,88,110,88,97,65,79,73,62,51,42,40,30,55,47,70,69,""
30,90,86,90,125,145,110,87,89,107,95,96,90,60,56,56,43,26,41,38,32,42,49,56,92,""
31,83,91,72,110,111,90,85,82,66,62,57,63,60,78,58,48,35,33,21,35,51,52,53,200,""
