sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,9,9,13,11,10,15,9,6,6,4,10,6,6,7,6,6,5,2,3,11,8,12,7,""
02,5,15,9,13,8,8,12,13,7,8,8,3,9,2,4,2,2,3,10,7,9,12,13,9,""
03,12,10,18,8,12,18,8,11,16,9,7,9,5,4,6,6,6,10,3,0,0,8,9,6,""
04,6,7,8,12,15,14,8,13,14,11,4,5,6,1,6,4,7,8,8,8,6,5,7,6,""
05,9,13,8,8,6,8,6,12,8,5,7,3,7,12,8,7,5,8,10,7,10,9,13,6,""
06,11,5,8,11,10,8,9,14,18,7,3,5,2,3,3,3,4,10,3,5,6,7,10,4,""
07,2,6,6,5,6,17,7,12,9,13,10,8,5,6,4,8,10,6,2,2,6,8,13,9,""
08,10,13,10,11,7,19,7,16,10,10,9,4,3,6,4,15,4,7,5,8,10,12,8,6,""
09,8,10,7,8,15,14,12,16,10,11,8,7,6,6,9,5,8,6,6,5,9,18,10,12,""
10,9,15,9,12,14,18,21,21,16,8,7,6,4,5,6,7,8,6,8,6,13,21,16,11,""
11,16,12,7,5,9,11,9,15,9,5,8,13,8,7,6,9,5,11,4,12,13,15,18,11,""
12,11,11,14,16,17,19,19,24,14,15,10,10,7,12,11,16,7,17,13,11,10,14,20,4,""
13,19,17,10,10,12,8,19,22,9,10,6,4,10,7,15,9,8,5,8,12,14,12,12,7,""
14,11,10,17,9,25,17,18,27,13,10,12,8,15,6,10,6,10,8,10,14,9,21,15,13,""
15,12,10,12,18,23,21,17,22,18,8,21,12,9,10,9,5,12,10,7,8,15,17,17,13,""
16,17,14,21,16,20,18,15,21,19,20,12,9,5,10,22,10,16,12,10,2,14,12,16,15,""
17,14,15,17,19,19,18,18,20,16,9,10,7,14,11,11,17,9,10,4,18,13,11,13,14,""
18,11,13,22,18,12,16,29,29,20,18,19,8,9,8,6,10,3,7,6,4,9,13,16,13,""
19,14,10,6,15,11,19,22,22,15,13,11,4,8,9,4,8,8,8,5,5,13,15,6,12,""
20,8,13,12,13,9,16,17,6,7,21,10,8,10,13,9,4,11,2,8,5,12,10,5,14,""
21,12,6,14,16,17,13,21,20,1,0,4,4,6,2,4,7,9,7,6,15,9,6,6,7,""
22,13,8,8,8,10,8,12,19,9,6,5,8,7,11,5,5,5,10,8,7,17,14,13,12,""
23,14,17,18,14,14,18,21,15,21,12,13,7,6,16,9,7,7,6,14,8,10,12,14,10,""
24,8,9,18,12,19,20,15,11,10,13,9,7,7,10,6,5,5,10,3,9,13,13,14,16,""
25,12,16,24,14,8,12,6,13,9,6,5,7,5,8,5,5,5,9,5,8,13,8,10,10,""
26,8,9,8,8,11,12,8,10,17,9,3,5,5,4,7,12,10,10,6,11,15,10,7,5,""
27,4,8,10,15,13,11,13,19,9,9,5,9,11,11,8,14,5,4,6,5,16,7,19,12,""
28,10,13,12,13,12,20,13,16,11,11,14,8,9,7,4,8,5,7,8,6,8,5,10,8,""
29,10,9,14,16,12,15,14,11,13,8,15,5,5,3,12,5,4,5,3,4,7,7,8,12,""
30,10,6,15,9,13,22,21,17,18,10,15,11,11,13,9,6,6,5,7,4,10,11,12,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
