sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,19,24,30,23,18,12,9,13,26,22,22,27,34,23,18,10,15,12,11,19,9,12,16,""
02,11,19,26,24,31,25,16,15,20,29,34,31,21,21,15,24,13,14,16,10,16,15,22,29,""
03,27,32,31,33,29,25,15,10,25,25,25,14,24,24,27,20,9,9,4,10,13,17,-1,15,""
04,20,21,26,21,30,10,18,16,16,20,23,31,34,26,19,22,14,19,13,15,12,14,18,9,""
05,12,-1,19,7,30,18,9,8,12,15,19,38,33,26,25,28,18,19,11,18,19,14,21,23,""
06,14,14,24,24,29,19,14,12,18,22,22,26,28,28,24,16,18,13,8,13,13,17,10,13,""
07,16,17,17,22,21,17,16,13,11,13,21,21,24,19,17,21,17,15,16,11,11,12,17,24,""
08,25,21,23,23,23,16,10,11,14,20,35,26,27,26,19,20,15,15,11,10,15,20,20,20,""
09,16,15,16,14,18,27,7,18,15,20,31,28,39,34,20,22,20,18,14,17,16,12,18,19,""
10,26,23,33,37,28,23,15,17,14,21,25,25,26,23,18,15,22,17,14,15,15,15,15,20,""
11,20,23,23,35,28,28,1,13,21,26,33,35,41,34,33,14,31,20,24,22,19,21,18,21,""
12,24,31,28,29,40,28,22,26,18,24,44,55,31,38,36,32,26,18,17,22,14,29,32,27,""
13,25,23,37,40,45,30,30,12,25,21,27,29,30,33,33,31,23,16,-1,12,22,31,20,21,""
14,29,29,27,40,32,36,12,17,22,43,31,23,30,32,42,26,22,17,22,25,18,28,20,26,""
15,30,33,25,35,32,20,14,15,27,31,23,32,34,41,44,25,17,22,17,17,32,28,34,26,""
16,32,36,49,43,45,41,30,14,33,26,37,43,42,54,38,35,16,-1,37,32,36,31,35,34,""
17,43,23,36,28,34,28,30,17,18,26,40,27,38,46,46,36,25,24,27,21,33,19,44,25,""
18,26,22,22,36,37,19,15,14,15,28,36,34,39,43,46,37,31,24,29,29,27,24,31,32,""
19,27,29,32,35,30,23,18,18,22,33,36,41,40,49,45,49,34,30,24,31,23,30,33,22,""
20,21,21,22,35,33,25,15,14,25,42,30,23,33,51,35,32,26,35,23,33,33,29,20,30,""
21,29,33,37,28,30,28,17,-1,41,31,40,32,41,44,56,29,33,23,26,24,25,41,18,22,""
22,33,26,33,53,35,29,29,18,21,31,46,51,49,39,32,23,26,23,-1,23,26,36,31,39,""
23,21,26,23,29,35,34,17,16,23,40,45,30,53,27,29,46,25,20,9,28,32,39,32,36,""
24,27,27,41,46,57,34,21,22,16,42,36,33,30,42,41,26,26,15,25,22,23,28,23,23,""
25,13,18,22,32,33,18,8,19,26,32,42,35,58,36,54,40,32,26,30,24,23,27,30,28,""
26,30,16,14,27,35,23,19,13,26,28,27,45,48,40,48,43,32,25,24,27,20,31,17,25,""
27,23,34,37,36,35,30,15,17,27,37,45,40,44,47,55,41,38,24,17,29,28,29,21,26,""
28,21,17,26,37,35,20,23,25,27,38,44,36,35,48,49,49,28,29,20,37,27,44,33,21,""
29,21,14,22,41,35,25,17,22,29,32,52,52,54,53,44,29,26,27,28,26,25,33,20,26,""
30,12,22,17,31,38,25,18,22,7,31,32,32,44,64,50,31,30,34,31,31,35,17,27,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
