sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,58,45,46,36,49,46,39,25,36,45,49,43,62,44,43,32,21,11,15,27,22,28,21,""
02,33,39,42,57,55,48,56,47,44,52,50,40,33,61,33,27,18,17,13,13,12,8,21,28,""
03,38,48,43,54,63,43,54,42,40,50,57,72,65,72,38,69,34,54,53,33,17,22,28,28,""
04,47,56,68,57,55,80,50,59,47,78,57,75,63,62,57,32,25,17,20,17,18,22,35,26,""
05,44,55,44,44,52,58,50,57,47,71,57,36,55,56,41,32,31,21,26,19,21,21,31,38,""
06,36,46,53,43,50,57,44,55,54,79,89,72,73,68,63,36,38,24,20,25,27,27,-1,46,""
07,51,62,73,79,78,57,80,71,97,69,100,103,51,68,82,63,37,31,33,23,21,28,32,45,""
08,49,49,71,59,64,60,46,61,86,69,81,94,76,74,65,64,53,30,35,21,23,21,33,38,""
09,45,48,79,70,-1,-1,-1,22,45,53,43,42,38,22,29,41,15,19,13,12,21,21,21,31,""
10,56,68,87,63,63,57,56,42,61,54,73,44,45,43,46,103,26,33,20,21,36,32,22,27,""
11,42,60,59,63,77,66,47,71,65,44,60,84,45,48,68,44,24,27,20,29,17,22,7,19,""
12,29,50,43,39,44,40,57,51,26,73,106,101,65,32,61,29,21,47,18,6,16,7,11,13,""
13,21,40,44,35,48,49,48,45,37,57,63,69,45,48,51,21,22,13,21,27,22,14,21,19,""
14,28,51,39,49,39,43,37,44,53,50,57,54,60,50,55,30,41,28,18,18,17,21,16,27,""
15,39,49,36,53,52,51,54,42,47,55,63,63,48,54,51,23,-1,-1,-1,-1,-1,-1,-1,23,""
16,41,32,40,51,45,38,47,43,52,65,54,48,57,59,45,27,17,7,17,11,20,10,18,30,""
17,30,41,46,58,56,53,44,33,2,60,42,41,47,45,35,34,35,22,23,23,-1,-1,-1,-1,""
18,25,56,41,46,64,59,46,42,47,43,68,67,56,62,-1,-1,-1,-1,21,32,23,18,10,43,""
19,42,53,65,50,51,52,54,39,49,40,29,45,55,37,44,34,23,30,26,23,18,11,14,24,""
20,40,46,42,44,37,45,50,50,43,51,56,45,44,51,45,38,34,17,14,17,17,12,15,16,""
21,30,52,39,39,34,34,36,40,38,38,61,48,56,43,38,42,25,17,22,27,19,16,26,40,""
22,47,59,56,67,67,58,57,58,59,70,68,65,58,46,28,18,15,12,12,11,12,9,21,34,""
23,37,57,67,66,52,51,59,79,64,69,74,108,90,119,68,29,23,37,12,28,27,18,19,47,""
24,52,46,47,46,50,39,55,69,68,99,87,101,85,90,64,56,40,26,34,45,32,27,34,41,""
25,56,72,81,62,90,64,78,62,90,106,86,90,74,75,58,35,37,42,21,22,18,16,24,28,""
26,69,61,54,56,50,61,55,63,69,62,76,102,85,72,67,45,20,21,-1,7,27,22,25,24,""
27,40,42,47,-1,50,37,39,45,42,48,55,49,49,53,37,21,18,10,15,19,15,17,23,26,""
28,31,38,58,36,45,59,35,46,48,69,59,58,88,66,59,41,21,26,39,24,27,29,34,51,""
29,43,60,68,73,69,72,55,64,70,-1,103,101,104,79,68,42,27,28,31,29,26,23,25,46,""
30,53,60,67,73,77,67,61,76,90,117,113,113,93,102,65,58,33,26,32,19,22,27,26,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
