sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,55,57,60,57,90,65,81,70,73,60,70,73,60,75,57,52,54,63,48,44,60,55,44,""
02,44,40,56,49,70,83,79,85,75,96,85,86,69,79,92,89,72,61,39,38,36,49,53,44,""
03,42,47,45,42,50,66,63,73,59,71,71,56,71,60,53,73,63,55,56,44,44,38,33,50,""
04,41,49,52,56,77,56,72,43,49,68,53,50,69,72,81,77,60,72,65,43,50,48,38,81,""
05,106,57,71,66,93,97,98,67,69,69,66,73,67,69,80,102,63,60,56,40,56,34,41,52,""
06,50,51,53,70,86,97,103,90,65,74,75,86,77,77,72,93,81,74,73,55,55,68,68,79,""
07,60,53,81,81,86,93,78,79,71,79,73,77,75,90,92,79,78,64,71,76,66,52,64,54,""
08,47,77,64,85,88,84,107,83,85,101,109,90,73,85,93,101,82,59,63,60,49,50,48,51,""
09,60,59,82,82,83,81,108,111,87,117,96,107,78,107,113,104,77,82,77,67,56,58,60,64,""
10,53,60,84,95,87,96,87,82,92,95,93,89,90,101,118,85,82,91,94,71,58,53,66,47,""
11,58,65,69,68,83,92,102,89,93,88,74,71,88,92,85,87,79,76,76,57,59,53,57,54,""
12,62,61,58,80,100,100,84,68,81,74,76,74,73,112,108,87,79,78,68,73,35,60,54,43,""
13,44,49,46,67,13,79,83,87,101,80,61,77,74,88,88,79,74,68,74,69,50,60,71,45,""
14,56,61,67,70,78,85,92,102,73,80,66,77,72,73,83,67,85,89,90,72,52,56,56,60,""
15,58,62,60,91,115,90,109,108,73,86,78,83,82,99,106,94,87,21,13,4,5,7,13,51,""
16,54,58,69,80,84,100,93,84,82,94,82,78,90,83,94,82,86,96,85,75,58,48,48,53,""
17,50,54,70,75,91,102,99,83,67,83,76,70,71,74,78,58,70,47,53,76,51,64,57,58,""
18,58,61,68,77,71,75,86,69,79,79,68,61,82,73,86,77,66,68,70,52,40,55,51,56,""
19,59,64,75,70,82,92,88,104,58,72,73,81,86,73,78,77,90,83,77,58,70,43,59,63,""
20,44,55,47,63,94,106,87,82,71,58,74,94,83,72,97,71,74,83,58,54,61,48,54,51,""
21,48,72,77,89,92,99,98,70,68,95,69,85,68,98,104,82,86,77,50,64,56,54,49,61,""
22,51,57,60,79,79,84,101,74,79,97,90,83,90,89,101,95,92,79,78,73,51,52,62,65,""
23,63,65,72,56,83,88,82,110,96,94,93,88,101,109,90,74,71,90,75,72,53,50,35,60,""
24,62,69,60,99,87,87,91,85,74,98,78,78,96,96,96,112,103,83,58,12,13,63,59,56,""
25,58,73,66,83,96,95,112,95,78,84,94,82,110,107,99,96,77,78,73,63,81,59,63,55,""
26,60,70,76,80,78,113,84,93,90,79,77,62,76,78,88,93,88,79,74,72,60,40,51,52,""
27,63,45,57,87,98,110,98,95,92,91,83,92,97,125,135,103,102,103,80,78,54,63,56,56,""
28,55,73,69,81,85,116,93,89,91,72,82,89,108,104,104,108,109,92,75,73,69,70,59,58,""
29,52,62,67,75,90,108,103,97,87,113,90,96,120,126,143,111,110,110,101,80,54,72,57,47,""
30,74,59,76,80,90,99,105,107,89,101,107,94,113,127,142,117,102,98,89,67,64,61,67,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
