jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,1,2,2,4,1,1,0,1,0,1,1,0,0,2,1,0,1,1,0,""
02,1,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,""
03,0,2,0,2,0,2,3,3,1,1,3,0,4,3,1,1,0,2,0,1,0,1,0,0,""
04,1,0,1,3,1,2,1,4,1,0,0,3,3,1,2,0,0,0,1,1,1,0,1,1,""
05,1,1,1,2,4,2,1,9,1,3,0,1,0,3,5,0,0,0,2,2,0,0,0,0,""
06,0,1,3,3,2,3,5,4,1,2,0,0,0,4,4,2,0,0,0,0,0,1,1,0,""
07,0,1,2,2,4,1,4,1,4,0,0,1,3,2,2,0,0,0,0,1,1,1,0,2,""
08,2,0,2,1,3,3,3,6,2,3,0,0,2,3,2,0,0,1,3,1,0,0,1,1,""
09,2,0,1,4,2,7,3,4,5,0,2,2,2,3,2,1,0,0,0,1,0,0,0,0,""
10,0,1,1,1,4,2,4,3,5,3,0,2,3,1,2,2,0,0,0,0,0,0,0,2,""
11,0,1,3,3,4,5,4,6,4,0,2,2,1,3,4,3,0,4,0,0,0,1,1,0,""
12,1,2,0,3,4,1,3,2,4,3,2,0,3,1,3,0,0,1,0,0,1,0,0,0,""
13,2,1,2,2,0,8,2,0,2,2,0,2,3,5,2,2,2,1,0,1,0,0,0,3,""
14,0,0,1,0,0,2,3,1,2,1,2,1,0,1,7,1,0,0,0,0,1,0,1,0,""
15,3,0,0,1,1,3,5,3,6,1,2,0,1,2,2,0,1,2,1,0,2,1,0,1,""
16,2,0,2,5,4,3,2,6,4,1,1,0,1,4,4,4,1,1,2,0,2,0,0,2,""
17,2,0,2,6,3,3,4,2,5,4,1,0,3,2,2,1,1,2,2,1,1,0,0,0,""
18,1,0,0,1,2,2,2,3,2,1,1,0,1,2,0,1,0,0,0,0,0,1,0,1,""
19,0,1,3,2,1,2,5,4,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,""
20,0,1,1,2,0,1,5,2,2,0,0,2,1,0,3,1,0,0,1,0,0,0,0,0,""
21,1,0,0,1,1,3,3,3,0,0,1,0,1,4,0,1,1,0,1,0,3,1,0,1,""
22,1,3,1,3,4,2,2,2,0,2,1,2,0,5,0,1,1,1,0,1,0,0,0,0,""
23,0,3,1,1,0,0,2,2,1,0,3,1,1,3,2,1,1,0,1,0,0,2,0,2,""
24,0,2,1,2,5,2,2,2,2,1,0,2,3,5,1,2,3,0,0,2,1,0,1,2,""
25,1,1,0,1,1,2,1,2,1,1,1,0,0,1,2,0,1,0,0,2,1,1,0,0,""
26,1,0,1,3,1,0,2,0,4,1,1,1,3,5,3,1,0,2,0,0,1,0,1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,1,2,1,1,0,2,1,""
29,2,0,4,0,5,1,3,2,2,0,3,1,1,1,2,0,1,0,0,0,0,1,2,1,""
30,0,2,0,0,1,5,2,4,1,0,1,2,0,1,1,0,0,1,1,0,0,1,0,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
