jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,34,36,26,43,45,47,34,28,28,30,22,22,20,24,22,15,18,16,32,28,30,40,36,""
02,39,32,29,35,36,41,45,56,45,25,30,32,29,30,29,24,20,24,21,35,30,20,23,25,""
03,28,30,31,23,39,54,38,23,21,22,22,14,22,20,17,13,22,8,18,14,21,25,28,33,""
04,23,26,32,28,36,38,54,33,27,16,27,24,32,17,15,15,17,14,19,23,17,28,21,25,""
05,29,24,29,42,39,31,44,53,24,23,19,20,28,15,16,10,15,14,15,22,14,25,25,28,""
06,13,18,32,34,42,44,33,49,29,30,24,21,26,26,24,24,9,14,13,20,25,22,22,26,""
07,21,36,33,34,42,37,55,36,49,31,32,29,22,24,19,14,13,15,9,13,17,24,25,27,""
08,27,26,28,35,35,41,29,40,25,27,40,27,32,30,18,15,23,12,13,13,21,27,27,28,""
09,18,27,38,27,50,41,42,32,44,30,22,24,20,19,22,11,13,15,15,20,21,22,19,27,""
10,34,28,29,47,42,35,34,33,46,30,35,28,30,23,20,17,12,12,17,16,14,24,14,29,""
11,25,26,33,44,53,40,38,40,40,35,31,26,19,16,19,23,16,10,23,14,25,21,30,23,""
12,17,32,43,33,56,39,45,33,32,28,31,27,32,20,16,10,20,6,11,17,15,20,23,36,""
13,26,35,38,40,38,39,43,33,23,23,22,29,29,22,21,10,17,14,13,15,20,8,9,9,""
14,5,10,13,18,13,32,53,39,32,20,24,27,15,14,18,10,14,11,11,16,21,20,17,37,""
15,26,39,39,39,41,50,35,36,28,37,25,20,26,27,22,14,17,17,14,14,13,13,28,36,""
16,26,43,34,31,58,52,44,45,36,35,36,30,24,23,12,16,20,11,17,21,21,33,31,28,""
17,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23,38,30,29,33,55,""
18,41,64,50,59,64,76,64,68,48,45,58,30,33,24,25,25,13,14,17,13,23,25,33,32,""
19,31,41,35,50,58,57,51,54,42,36,44,34,13,21,19,15,28,21,18,25,25,21,39,30,""
20,41,34,37,41,48,53,46,49,45,44,41,40,27,33,20,29,33,19,25,37,24,45,45,37,""
21,45,50,49,47,60,60,63,43,50,34,36,28,35,33,33,33,28,23,23,22,31,31,44,50,""
22,50,40,45,50,71,59,58,59,52,44,43,30,17,21,23,19,22,22,20,20,33,36,40,42,""
23,42,49,57,52,82,55,51,51,37,37,23,31,38,33,20,25,22,17,21,29,37,48,46,42,""
24,46,52,48,63,59,56,39,50,46,47,33,44,27,13,-1,-1,-1,-1,-1,-1,1,21,30,36,""
25,53,37,37,39,25,40,42,35,32,24,18,31,29,21,10,17,15,20,10,8,18,25,30,38,""
26,35,32,23,43,43,36,32,36,38,33,18,15,18,27,16,16,17,17,10,24,18,31,28,31,""
27,28,37,36,36,44,29,53,47,29,26,21,32,21,15,20,13,12,18,13,24,25,40,27,33,""
28,38,37,42,44,53,38,41,33,37,38,29,29,19,24,16,21,23,11,26,20,25,24,32,35,""
29,48,21,42,44,62,56,41,37,37,19,29,26,30,23,19,17,18,24,12,22,28,31,29,26,""
30,41,38,39,38,51,48,36,34,31,28,29,33,22,30,20,12,19,11,19,18,21,36,36,5,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
