jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,50,57,67,48,78,70,61,55,43,38,28,19,30,24,22,22,20,18,16,19,18,21,16,25,""
02,26,39,53,71,64,73,54,53,29,32,27,23,24,34,25,16,12,24,17,21,33,18,28,33,""
03,33,53,67,64,96,70,58,59,32,39,25,21,31,29,32,20,16,14,14,15,18,29,31,40,""
04,46,66,105,133,153,167,141,94,48,50,49,41,41,36,36,28,17,19,12,18,19,30,32,30,""
05,50,50,62,80,80,61,65,43,30,23,26,32,57,41,26,24,19,18,20,14,19,22,30,34,""
06,37,56,70,75,62,74,48,40,41,45,39,37,47,37,24,28,22,19,22,16,15,38,18,31,""
07,51,44,63,58,50,46,52,35,35,37,28,42,33,28,32,20,19,17,12,12,16,19,28,33,""
08,39,51,40,50,39,37,30,29,27,28,45,37,36,28,23,22,12,17,20,21,17,31,48,37,""
09,53,59,71,55,77,62,43,26,37,41,43,45,51,33,31,28,18,16,15,17,14,23,22,33,""
10,45,51,52,72,74,68,61,41,25,39,32,25,31,26,20,10,12,12,17,22,18,22,27,40,""
11,49,43,52,67,78,76,53,34,34,40,24,26,18,30,21,27,20,13,18,17,22,39,34,44,""
12,46,57,57,54,63,60,46,30,32,29,31,36,33,27,27,17,12,17,14,12,19,32,37,40,""
13,53,53,60,66,60,57,55,31,29,40,33,36,37,35,28,13,20,16,21,26,26,33,29,28,""
14,43,46,51,58,56,53,47,33,33,36,41,28,34,22,25,28,20,20,15,11,25,36,35,22,""
15,51,53,62,63,76,54,44,42,28,31,48,47,33,34,40,15,19,21,20,19,16,32,37,36,""
16,44,60,63,81,64,50,41,32,25,30,39,36,43,36,35,15,18,19,10,14,20,26,39,33,""
17,41,61,53,63,66,60,44,46,32,28,30,41,32,36,19,17,26,14,12,21,16,22,33,34,""
18,34,57,56,76,90,80,64,40,32,25,31,35,22,27,28,17,15,17,16,15,23,29,25,37,""
19,51,48,81,66,68,64,38,31,33,31,27,33,41,39,30,26,21,15,18,21,17,25,30,31,""
20,48,37,38,59,58,57,39,25,26,34,35,30,31,31,28,21,18,13,16,17,25,29,34,37,""
21,40,45,43,49,60,47,44,33,28,30,27,33,18,33,21,20,14,12,9,12,22,30,22,35,""
22,44,57,66,56,64,57,38,44,36,40,40,34,29,27,23,18,19,21,20,23,22,25,23,24,""
23,49,44,53,54,60,39,34,22,32,32,32,36,29,35,18,26,23,13,13,18,17,17,32,39,""
24,46,46,50,65,60,42,53,34,38,32,29,26,21,28,19,10,13,14,13,18,21,30,40,47,""
25,43,63,47,48,57,58,41,42,32,33,20,30,18,11,16,18,9,14,17,15,17,25,29,20,""
26,27,43,47,45,43,49,30,42,30,26,29,35,25,16,20,24,12,12,8,11,16,21,27,24,""
27,36,42,45,41,55,41,39,33,29,38,28,22,27,26,19,18,13,13,13,13,14,18,24,36,""
28,38,46,43,47,53,45,33,37,29,28,27,33,27,21,23,17,15,12,7,13,18,31,29,41,""
29,46,43,41,57,41,46,30,39,36,36,29,37,32,25,20,18,13,18,13,11,8,23,21,40,""
30,37,44,49,47,51,43,35,29,22,31,23,30,20,22,22,21,22,16,21,19,11,21,38,24,""
31,37,25,34,52,37,33,37,30,28,34,28,21,24,13,22,10,10,13,7,16,18,-1,-1,-1,""
