jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,15,22,18,21,21,24,16,14,16,16,8,5,10,7,12,9,12,8,14,16,23,13,23,""
02,20,15,17,26,16,19,22,24,13,21,10,9,10,15,15,9,7,15,8,9,15,12,20,23,""
03,23,19,18,14,19,21,25,18,11,21,17,15,12,14,12,12,13,15,8,15,19,21,22,23,""
04,35,38,44,52,47,46,31,23,16,18,18,22,20,15,14,13,15,9,3,10,13,18,23,20,""
05,29,22,26,24,30,16,19,14,12,12,15,17,20,15,10,10,7,4,11,16,13,20,14,18,""
06,21,18,14,28,10,24,21,17,12,14,15,12,15,14,10,12,6,6,13,6,14,23,13,20,""
07,18,19,23,25,17,17,25,16,14,14,13,12,6,12,7,8,13,6,6,8,15,17,18,20,""
08,19,24,25,19,21,17,14,15,13,11,19,21,11,6,9,9,4,7,9,20,14,12,22,13,""
09,19,23,21,13,24,15,14,14,15,11,19,18,10,11,7,12,6,10,7,12,12,20,17,21,""
10,25,22,16,18,24,22,15,18,13,13,13,14,17,15,15,6,7,5,11,8,8,17,17,17,""
11,14,22,15,15,25,22,17,8,15,11,17,14,7,14,10,9,12,6,11,7,13,14,17,24,""
12,31,26,20,18,18,16,11,16,14,16,13,13,11,11,11,7,7,8,7,10,14,22,21,26,""
13,19,19,19,25,15,26,14,17,4,12,14,10,14,14,10,5,6,6,11,12,16,17,17,15,""
14,21,25,22,16,20,17,16,20,16,12,11,13,9,5,7,10,6,6,6,8,17,17,19,7,""
15,17,17,25,27,21,16,12,14,10,8,16,11,16,9,13,7,7,11,12,11,9,15,23,19,""
16,21,25,23,26,21,20,12,14,7,13,10,14,12,10,8,5,7,5,7,7,11,15,21,21,""
17,21,26,16,13,16,19,16,12,10,15,7,13,6,8,3,4,14,4,2,10,11,12,21,21,""
18,17,24,18,26,20,18,13,16,9,9,9,8,2,13,12,7,9,10,5,5,15,12,17,24,""
19,20,16,27,20,14,10,16,15,14,12,12,11,11,9,11,9,10,9,13,7,10,10,16,15,""
20,22,20,14,23,14,21,14,11,12,12,10,12,10,17,12,7,6,7,5,10,16,19,16,20,""
21,21,22,15,16,15,12,19,11,10,15,12,7,10,8,9,9,6,6,8,7,13,17,16,14,""
22,13,19,20,17,13,19,13,21,14,13,17,14,8,9,7,5,-1,-1,8,7,10,12,8,11,""
23,19,12,18,12,16,9,10,8,11,6,8,11,4,6,6,12,10,6,7,9,7,13,14,11,""
24,21,20,18,22,21,7,15,16,15,15,13,10,10,10,9,7,5,6,6,6,8,18,24,17,""
25,17,16,10,15,15,17,14,15,17,9,13,13,9,5,10,5,7,4,10,8,15,12,22,18,""
26,12,16,17,15,12,21,11,14,15,12,15,15,10,9,5,7,1,1,4,11,12,14,20,11,""
27,13,17,20,18,19,15,18,21,10,15,12,10,7,13,6,6,6,10,8,4,14,16,15,26,""
28,21,16,18,22,17,16,13,15,10,12,11,15,9,7,8,8,11,10,6,12,13,13,21,18,""
29,18,21,18,15,16,16,15,12,10,13,13,18,10,7,9,4,5,7,4,8,6,14,14,21,""
30,18,22,17,15,17,17,13,11,10,10,14,13,11,10,9,13,8,5,12,8,7,12,16,12,""
31,23,13,18,20,18,15,17,10,11,14,11,14,7,6,13,3,4,9,7,7,10,-1,-1,-1,""
