jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,10,7,3,7,10,6,11,13,10,3,7,5,9,2,10,5,11,9,8,1,8,4,13,""
02,16,6,9,13,16,28,4,6,5,5,7,10,6,10,7,5,5,6,3,5,9,12,10,16,""
03,19,27,25,25,17,24,13,8,6,4,7,7,9,7,17,11,4,7,13,11,11,19,10,23,""
04,16,32,31,31,15,8,10,7,5,0,4,0,0,0,0,0,1,0,14,30,27,34,44,41,""
05,49,58,48,45,61,54,31,31,9,1,6,7,7,5,5,5,15,41,33,31,43,33,44,35,""
06,32,33,32,31,30,27,16,10,2,6,5,6,3,3,3,0,2,14,15,12,14,16,24,28,""
07,29,27,50,54,46,40,20,17,4,2,15,4,4,3,0,4,2,3,5,21,10,33,44,35,""
08,19,15,10,21,53,36,9,3,4,2,6,7,9,5,6,12,1,26,34,43,7,4,3,2,""
09,4,5,6,15,28,30,11,6,5,2,4,4,3,4,4,1,3,6,6,6,10,13,6,-1,""
10,19,12,14,16,26,32,14,3,7,2,6,2,8,12,8,0,9,8,15,8,7,5,3,6,""
11,5,13,15,21,17,34,14,13,13,7,5,3,0,5,2,1,4,5,4,13,6,4,7,2,""
12,1,9,9,14,12,3,2,4,3,1,2,2,3,1,2,1,2,18,10,12,13,6,6,10,""
13,12,4,9,17,23,31,6,6,7,12,7,7,6,1,2,3,2,10,10,4,12,4,10,9,""
14,17,22,38,52,47,43,40,2,2,4,12,10,14,14,3,4,8,16,1,2,1,3,6,12,""
15,12,10,10,15,15,2,3,3,2,3,3,3,3,0,1,1,5,8,2,3,5,5,9,4,""
16,12,7,9,16,14,30,3,2,4,3,3,1,3,-1,2,0,5,0,6,6,6,6,1,6,""
17,12,20,29,10,16,22,5,10,20,23,5,9,6,3,3,0,1,14,12,19,21,3,5,6,""
18,6,6,19,19,19,39,22,6,2,5,11,5,8,5,7,11,76,24,56,49,52,29,20,37,""
19,28,45,54,49,80,71,3,7,9,6,2,2,0,3,4,7,7,6,19,20,11,13,12,8,""
20,24,18,15,12,5,49,15,0,4,3,1,1,0,3,3,2,1,16,18,26,19,14,5,6,""
21,12,8,19,16,22,28,13,11,11,5,2,2,2,3,2,1,3,5,23,14,21,15,22,5,""
22,8,24,29,38,48,68,21,5,5,3,1,3,1,4,2,1,3,12,23,16,28,37,21,32,""
23,26,34,28,16,12,17,7,4,6,3,0,2,1,2,1,5,3,3,4,3,13,16,14,19,""
24,23,27,18,7,13,36,59,28,23,5,2,3,4,2,5,5,6,5,5,8,30,11,12,10,""
25,11,5,11,20,28,40,45,24,4,1,3,5,1,5,2,3,13,26,27,35,34,9,10,7,""
26,10,17,15,47,39,45,39,1,0,1,0,3,1,0,3,1,1,10,10,6,6,2,0,4,""
27,2,4,28,24,28,38,18,3,7,7,5,6,4,2,2,1,0,1,4,1,0,7,2,2,""
28,4,0,9,14,22,28,2,3,7,0,5,10,4,2,2,6,4,1,4,6,9,11,6,11,""
29,10,13,27,18,30,67,16,27,22,4,3,2,3,4,1,1,1,5,4,4,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
