jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,33,19,28,22,22,21,37,22,35,27,27,29,34,39,22,22,17,11,13,19,23,16,20,""
02,26,26,21,24,21,19,21,27,29,28,17,23,14,17,25,20,17,22,16,12,15,17,14,16,""
03,14,18,20,26,19,30,29,23,27,21,25,30,31,44,39,30,23,19,21,14,22,14,21,25,""
04,36,50,53,58,45,51,39,29,16,21,41,36,36,36,23,18,18,15,19,16,11,12,10,15,""
05,18,18,28,35,21,22,26,17,8,10,28,14,17,18,22,11,11,14,20,6,9,8,14,18,""
06,26,18,20,25,23,18,24,24,13,17,16,15,14,22,13,9,12,16,10,11,13,9,15,21,""
07,20,20,17,22,15,13,27,19,19,19,19,18,20,18,19,15,10,17,13,17,13,14,19,16,""
08,21,23,19,18,11,25,17,21,20,19,26,26,30,16,18,10,12,9,14,10,7,12,18,18,""
09,22,28,26,24,15,23,14,27,20,20,14,14,16,16,15,15,9,6,14,12,9,12,12,16,""
10,12,10,19,24,14,6,7,16,11,11,13,12,13,5,11,9,20,5,6,5,10,7,6,11,""
11,12,13,6,12,20,11,12,8,16,19,20,11,19,17,9,12,12,8,5,8,5,10,8,12,""
12,10,12,10,10,6,15,34,22,17,27,30,17,17,18,10,9,8,11,12,7,13,12,11,14,""
13,23,19,14,19,19,8,15,16,20,20,11,9,9,10,12,17,4,14,29,27,12,23,9,15,""
14,9,12,13,17,17,13,10,11,8,8,10,17,24,10,14,8,6,5,7,11,4,8,10,11,""
15,13,23,17,10,13,15,13,11,8,14,15,15,20,21,11,6,13,15,7,15,5,5,5,13,""
16,14,15,16,15,19,13,9,13,6,12,13,21,13,16,13,8,6,7,11,10,10,11,10,12,""
17,18,3,22,21,11,16,12,16,20,15,21,17,22,17,9,16,10,13,19,9,17,12,16,14,""
18,19,23,25,21,15,19,11,20,22,20,21,21,21,20,13,13,15,15,21,10,15,13,16,18,""
19,25,21,21,28,16,16,20,26,29,22,20,19,10,13,7,7,11,6,8,12,16,12,8,19,""
20,16,30,22,18,15,17,17,14,20,15,17,16,28,20,11,10,15,16,8,11,10,14,11,11,""
21,13,15,14,11,16,18,15,17,6,13,16,17,10,26,12,8,10,13,7,16,14,13,7,13,""
22,18,12,15,14,10,10,22,15,19,17,20,23,16,20,12,14,7,10,11,11,7,9,18,13,""
23,5,10,17,13,13,17,17,17,14,18,16,17,10,24,12,10,7,11,16,8,12,8,5,5,""
24,10,20,14,11,15,8,11,14,15,14,12,11,24,8,9,6,20,9,7,14,4,12,8,14,""
25,10,18,18,19,8,15,19,16,7,14,31,16,10,11,12,9,7,7,7,11,10,9,14,7,""
26,19,10,12,9,11,18,10,12,11,12,12,13,13,14,11,7,11,12,7,10,6,14,13,8,""
27,12,10,9,15,17,7,16,14,7,19,11,15,18,23,14,8,9,7,6,14,7,8,15,12,""
28,5,13,16,16,10,3,12,13,12,10,16,13,6,6,6,8,4,10,9,11,14,5,9,15,""
29,11,11,8,13,12,9,15,12,17,18,17,15,7,-1,15,13,12,5,11,8,8,8,16,8,""
30,14,9,12,10,9,10,13,12,14,12,13,7,11,12,11,6,8,9,29,8,8,7,16,18,""
31,6,13,8,9,7,13,14,15,12,5,7,12,11,10,10,10,7,5,7,10,6,10,-1,-1,""
