jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,4,3,5,3,5,3,2,-1,2,5,3,1,4,6,9,42,26,32,32,58,15,13,8,""
02,8,16,8,1,-1,2,-1,2,1,1,4,2,6,8,12,9,6,8,20,45,17,7,14,12,""
03,7,4,6,5,2,1,-1,2,2,2,1,7,2,9,7,8,21,13,19,23,13,26,19,15,""
04,11,12,13,12,10,9,5,5,3,3,5,2,6,6,3,6,9,6,23,19,18,9,9,11,""
05,11,8,6,5,4,3,2,1,5,1,4,7,20,4,12,10,29,22,16,13,16,16,12,17,""
06,14,11,10,7,6,11,1,3,-1,1,-1,8,1,1,7,10,13,10,12,11,16,14,9,10,""
07,8,5,9,6,-1,-1,2,-1,2,2,11,16,13,7,15,9,7,16,17,17,18,10,9,9,""
08,6,-1,9,2,3,4,1,-1,1,3,1,4,5,7,6,11,18,91,74,62,25,16,9,4,""
09,8,5,7,3,2,5,-1,-1,1,1,4,3,13,4,8,10,24,13,13,34,21,26,13,12,""
10,14,7,4,4,4,-1,-1,1,3,3,6,5,9,4,6,5,10,8,10,19,17,17,10,9,""
11,5,17,8,7,5,8,4,-1,4,4,2,12,17,6,4,6,9,8,17,17,14,10,9,10,""
12,3,5,2,2,1,-1,-1,1,-1,4,4,8,14,4,3,6,6,7,18,14,12,24,9,5,""
13,6,4,-1,2,1,1,-1,2,6,4,9,26,3,13,11,10,6,10,27,16,8,8,2,9,""
14,11,8,5,4,7,4,5,5,3,1,-1,7,1,6,4,3,30,76,109,46,54,7,13,10,""
15,13,15,11,7,4,7,1,1,-1,5,-1,5,3,3,7,8,5,34,17,15,6,4,6,11,""
16,7,49,6,5,4,3,1,-1,2,2,-1,4,5,8,19,34,23,13,7,9,10,8,8,5,""
17,11,6,7,11,5,3,3,3,-1,2,5,1,4,5,7,23,14,13,11,17,22,38,8,8,""
18,2,6,4,3,3,1,3,-1,2,11,4,14,7,22,13,12,8,9,11,11,11,14,9,11,""
19,9,6,13,6,1,5,3,2,1,4,2,11,4,12,8,5,8,12,9,24,17,18,8,9,""
20,6,2,8,5,1,4,1,-1,4,5,4,12,2,7,21,9,5,5,14,13,14,15,11,12,""
21,6,14,5,10,5,4,1,1,2,1,-1,3,7,6,8,18,14,11,9,12,13,-1,11,8,""
22,11,10,11,5,7,3,1,3,2,1,1,5,5,9,6,8,5,8,13,15,5,10,9,11,""
23,13,5,-1,3,2,1,2,-1,4,-1,5,-1,3,4,2,12,9,14,17,4,19,6,6,7,""
24,6,3,8,6,5,2,4,2,2,1,7,8,5,6,18,9,4,6,10,15,24,8,9,11,""
25,8,6,4,2,-1,4,1,2,10,10,4,17,18,8,25,7,8,13,10,19,13,16,10,7,""
26,6,6,4,9,4,1,2,2,6,-1,2,9,2,-1,4,4,3,5,12,11,6,9,17,9,""
27,12,5,5,3,1,1,2,2,7,3,4,4,4,1,12,6,10,8,9,8,11,4,8,8,""
28,9,7,2,10,-1,-1,2,-1,-1,7,4,3,6,6,11,6,2,8,12,9,9,11,8,12,""
29,10,10,7,5,3,2,1,-1,1,2,1,9,-1,4,3,3,8,27,12,12,9,13,7,7,""
30,14,8,7,9,4,6,3,1,1,2,2,4,7,3,6,7,5,9,10,8,10,6,12,13,""
31,10,15,5,7,1,5,1,1,1,2,1,3,9,7,4,4,3,5,6,5,6,6,11,2,""
