jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,66,37,31,43,49,69,51,65,63,47,51,44,47,43,55,55,41,36,39,39,37,32,30,26,""
02,29,29,32,31,43,48,60,56,61,55,40,36,45,44,55,70,61,63,60,40,32,30,29,31,""
03,39,31,36,50,42,63,47,82,67,63,61,49,76,84,113,72,60,50,60,74,74,71,83,69,""
04,77,49,58,61,71,72,85,95,102,83,99,82,81,81,87,83,44,44,28,49,35,37,42,40,""
05,30,28,31,32,38,41,55,43,44,49,55,57,56,36,60,54,37,46,39,41,26,31,27,26,""
06,29,23,26,31,49,47,46,61,43,42,36,50,53,55,62,53,45,40,44,41,61,29,20,20,""
07,29,23,36,36,53,45,74,60,57,64,47,46,48,47,49,50,54,51,52,54,55,45,47,32,""
08,29,25,25,30,34,55,44,59,49,51,55,51,44,62,57,63,48,49,64,42,30,34,28,24,""
09,25,35,40,26,39,51,59,66,63,40,48,67,80,52,54,59,43,33,30,33,40,38,28,25,""
10,15,38,27,29,42,35,52,46,56,38,35,51,55,71,56,50,38,40,48,49,50,34,26,24,""
11,34,39,37,41,44,42,37,58,74,51,69,70,66,50,48,63,55,57,50,39,35,31,34,25,""
12,32,23,21,41,59,43,58,60,43,41,44,53,62,66,75,64,46,61,55,48,35,38,31,28,""
13,34,21,38,39,46,47,58,50,65,43,59,61,67,51,57,48,52,33,52,38,41,41,29,28,""
14,25,27,27,44,36,35,61,65,65,58,53,64,59,62,55,58,59,34,57,40,48,43,31,33,""
15,24,24,40,38,42,36,69,79,56,68,55,55,93,67,68,63,37,52,44,42,52,53,33,41,""
16,40,28,33,42,39,37,71,52,59,69,52,63,51,54,66,71,56,55,49,50,48,52,49,26,""
17,29,18,28,44,60,65,56,54,67,55,55,65,85,79,65,51,51,45,49,54,50,46,36,30,""
18,24,27,30,55,50,56,54,63,49,46,62,56,32,49,68,69,65,60,53,50,45,28,28,22,""
19,23,16,16,28,23,37,36,44,65,45,57,72,71,44,52,65,51,40,43,44,29,42,39,23,""
20,27,25,20,30,35,44,37,41,50,47,42,56,47,55,43,64,51,55,52,39,52,56,38,28,""
21,24,26,36,55,48,56,68,58,55,64,45,41,51,46,52,51,65,46,59,53,35,42,32,33,""
22,24,32,39,28,44,48,45,58,38,43,64,61,47,49,53,61,65,59,62,46,30,29,30,31,""
23,33,21,40,34,36,40,37,48,46,31,21,36,22,43,52,52,55,46,51,45,50,15,23,22,""
24,31,27,19,30,34,38,60,59,49,43,42,53,54,44,34,56,40,51,61,41,36,21,23,21,""
25,22,33,36,31,52,40,29,58,74,57,55,45,48,40,31,35,39,43,25,34,32,27,20,19,""
26,18,22,42,23,27,47,46,67,62,44,51,41,37,36,37,48,58,39,39,35,39,31,25,19,""
27,25,28,29,22,40,40,53,52,76,32,43,47,40,29,30,47,34,32,49,42,32,24,17,17,""
28,22,26,19,36,27,42,48,55,52,42,50,24,34,29,28,42,41,48,35,52,39,36,21,18,""
29,22,35,44,48,31,37,61,73,78,62,63,55,40,31,39,65,60,57,45,28,43,21,25,22,""
30,26,25,32,32,46,35,60,68,72,54,44,29,44,51,60,71,56,51,50,41,31,29,20,12,""
31,23,35,29,39,59,43,41,54,51,28,33,39,34,61,66,88,51,60,46,30,30,34,38,-1,""
