Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,3,87,64,51,12,28,6,13,16,12,3,-1,-1,-1,-1,18,105,61,83,8,44,30,76,39
2,35,128,71,47,30,2,29,45,38,61,34,98,26,55,82,44,70,51,51,39,57,14,12,-1,-1
3,1,18,54,48,20,46,20,13,10,10,18,49,111,12,20,18,28,3,5,7,70,123,56,27
4,-1,16,54,24,76,-1,20,24,42,55,63,40,1,-1,3,18,60,65,22,33,44,26,16,32
5,-1,14,16,7,18,118,169,139,22,46,62,44,37,6,38,36,64,8,20,76,62,25,58,10
6,3,34,31,21,5,21,41,7,20,12,59,30,68,27,47,23,6,6,43,17,97,13,22,-1,-1
7,-1,17,17,43,26,62,11,10,3,20,56,2,17,3,4,59,85,62,9,1,3,3,18,9
8,1,8,5,8,18,2,7,9,40,32,55,9,32,20,10,11,37,27,28,41,28,12,5,47
9,4,26,28,30,34,30,16,9,9,10,15,22,16,6,6,13,8,2,4,16,8,10,9,-1,-1
10,-1,-1,-1,20,6,63,66,52,41,85,70,31,59,12,34,27,40,65,-1,14,63,58,-1,53
11,8,-1,50,32,77,78,78,30,7,41,97,16,18,70,88,31,21,1,-1,12,270,241,16,140
12,35,165,163,111,134,164,156,63,35,87,140,87,122,98,89,118,152,71,51,73,124,34,70,28
13,51,102,1,47,56,117,87,17,13,85,135,154,54,14,20,15,28,64,34,34,32,16,26,3
14,3,28,12,24,14,7,47,26,5,5,132,34,17,14,20,40,43,11,8,58,22,14,49,15
15,12,21,38,15,18,72,52,7,56,41,65,12,144,196,194,64,58,58,2,25,44,49,59,77
16,7,77,49,47,18,155,53,15,92,3,70,50,-1,10,19,27,9,10,3,18,94,112,52,114
17,42,58,74,182,29,80,149,31,-1,3,38,7,1,-1,-1,-1,-1,23,2,4,103,105,71,64
18,64,138,75,178,96,125,130,120,82,144,132,78,69,69,67,102,140,44,64,45,72,71,15,34
19,17,35,30,6,33,8,28,165,62,34,91,46,32,12,22,68,45,39,28,32,49,33,8,49
20,65,74,75,42,10,4,8,3,29,41,46,15,50,28,52,15,15,18,40,14,61,23,39,19
21,3,30,32,12,12,41,56,83,112,76,47,23,25,31,31,56,29,42,91,47,30,62,9,35
22,15,33,44,32,73,17,12,1,46,50,81,45,38,69,42,57,33,50,42,20,6,19,18,42
23,20,67,36,27,68,30,8,3,37,1,17,67,175,46,13,20,11,14,8,25,26,34,13,7
24,4,67,64,36,12,58,50,27,31,62,34,31,37,21,76,79,33,23,11,16,64,39,70,14
25,2,54,35,44,21,13,10,13,7,42,42,37,44,41,20,17,22,30,33,51,37,52,32,60
26,12,42,34,27,14,29,3,16,54,55,35,9,49,35,83,68,71,90,32,16,39,37,79,22
27,1,40,26,57,13,23,29,14,46,99,59,19,69,24,50,38,43,60,47,31,18,14,37,10
28,3,49,43,37,33,44,37,20,28,79,67,18,25,25,43,32,84,26,38,46,40,19,46,11
29,28,33,10,9,24,52,10,19,60,64,122,128,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
