nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,21,18,19,28,16,24,18,14,12,19,16,10,7,14,10,10,7,13,22,18,17,16,13,""
02,21,20,27,23,23,20,19,15,17,15,12,18,14,11,8,7,9,7,-1,16,15,16,24,12,""
03,18,23,24,25,16,14,22,15,16,20,12,16,11,10,8,12,12,6,13,11,20,15,19,22,""
04,21,25,25,22,22,16,23,-1,-1,10,18,9,8,11,15,7,4,7,6,14,20,22,29,27,""
05,21,20,27,15,22,21,8,14,18,14,17,16,10,9,8,7,10,7,7,15,16,20,25,24,""
06,20,15,24,21,19,16,18,17,13,12,14,14,10,7,7,10,5,9,13,13,13,15,27,25,""
07,18,21,24,21,23,16,13,13,12,14,18,15,16,3,5,11,8,8,10,14,10,23,29,24,""
08,19,16,22,21,19,18,19,15,15,13,10,10,11,14,9,9,8,6,10,9,19,22,21,18,""
09,11,18,15,10,10,16,8,12,13,8,11,11,11,12,13,10,7,5,13,11,20,15,31,23,""
10,23,29,22,13,22,16,14,12,13,10,21,17,18,13,8,9,10,12,5,13,14,20,21,26,""
11,20,30,14,20,23,12,23,20,16,14,5,8,8,7,8,8,9,3,5,23,18,19,24,28,""
12,23,26,18,22,21,24,17,12,16,11,16,17,19,7,6,7,8,10,10,18,13,25,15,11,""
13,14,9,13,13,6,12,18,11,8,6,8,10,8,6,8,4,8,4,5,10,12,10,19,25,""
14,25,19,28,18,22,14,12,17,13,16,21,12,14,11,7,13,6,7,8,13,12,21,14,27,""
15,24,21,25,16,26,15,20,9,18,12,13,19,7,9,8,7,10,6,10,11,19,17,19,28,""
16,29,19,20,23,17,14,21,15,15,16,13,-1,17,6,12,3,9,7,12,15,13,12,22,21,""
17,23,24,16,21,16,18,16,13,19,8,16,13,17,11,7,9,7,5,11,13,18,24,20,28,""
18,18,23,19,17,16,18,15,22,16,6,14,8,9,10,4,4,10,7,6,16,14,12,19,21,""
19,18,16,18,25,15,15,16,21,11,11,12,12,12,8,5,5,4,3,7,11,7,10,15,16,""
20,14,21,22,21,13,13,16,21,26,12,14,19,13,13,7,10,6,11,10,18,16,17,19,23,""
21,21,22,17,21,17,21,21,20,14,13,9,15,7,18,7,9,9,6,11,11,14,18,18,14,""
22,22,19,18,17,14,18,16,12,9,11,9,14,8,8,6,9,10,5,10,10,8,17,19,15,""
23,21,15,15,13,15,12,14,10,11,11,9,7,11,10,8,5,2,9,7,11,14,15,19,18,""
24,17,15,19,24,14,22,16,20,13,7,16,12,4,8,12,7,12,9,4,9,10,12,13,20,""
25,15,13,15,14,15,15,18,18,20,9,13,15,8,8,7,4,9,6,8,8,10,18,21,9,""
26,20,25,15,14,18,12,16,16,17,15,15,7,9,13,9,13,4,11,9,8,15,11,16,16,""
27,10,28,11,22,19,17,11,16,12,18,13,12,11,8,14,4,5,8,10,9,14,18,22,19,""
28,20,23,14,25,19,24,15,15,13,9,11,9,12,10,7,12,5,8,5,12,21,19,16,8,""
29,13,19,18,24,11,14,16,12,14,13,12,10,11,10,6,10,8,5,11,11,13,17,17,14,""
30,14,20,15,20,14,8,7,10,18,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
