nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,38,40,43,62,65,49,43,43,49,49,32,28,28,20,18,33,33,37,38,42,41,38,33,""
02,47,45,43,44,44,66,47,51,38,34,34,38,38,36,33,25,21,38,35,24,35,28,37,27,""
03,35,33,39,43,37,26,36,39,30,28,32,19,19,25,18,18,24,23,16,20,31,36,38,24,""
04,36,31,33,48,34,45,33,28,41,37,31,27,34,22,26,22,15,24,22,38,28,22,37,33,""
05,46,39,31,38,41,52,45,49,50,46,48,19,31,32,26,26,32,21,25,48,39,39,50,47,""
06,32,36,40,39,47,40,44,48,41,34,26,34,26,32,25,22,24,25,32,38,33,31,42,35,""
07,43,57,35,40,55,38,47,45,43,39,30,28,24,23,17,28,20,24,23,27,42,36,32,36,""
08,42,34,34,29,40,41,42,47,39,40,33,44,35,28,18,20,21,15,24,29,28,30,34,39,""
09,43,33,36,33,35,37,42,43,49,15,20,19,16,22,26,17,25,20,37,27,27,25,27,28,""
10,31,25,37,32,24,36,41,31,41,37,40,30,25,22,18,26,24,15,32,34,30,28,21,26,""
11,34,24,36,36,31,28,28,35,37,31,36,29,25,17,24,27,21,26,20,28,28,29,37,35,""
12,37,36,39,36,41,44,44,41,32,32,37,33,24,26,23,22,19,20,35,21,29,28,47,38,""
13,47,45,39,39,41,43,52,34,12,3,41,2,5,3,19,23,19,21,20,29,31,28,29,31,""
14,42,36,32,35,45,37,43,32,32,65,81,63,25,24,16,25,24,25,24,31,27,34,41,32,""
15,53,31,26,38,32,40,37,44,34,36,35,32,34,29,30,19,26,34,23,32,29,28,31,36,""
16,38,40,39,36,36,37,41,44,37,35,36,32,33,22,24,24,13,27,22,24,29,22,25,30,""
17,35,33,29,45,59,48,37,35,34,33,28,39,31,22,30,25,28,21,24,29,34,28,32,33,""
18,35,39,34,47,40,36,34,36,42,35,33,33,-1,-1,22,25,22,19,22,25,27,30,27,34,""
19,26,32,37,41,30,46,49,31,37,46,40,28,30,26,23,27,21,24,19,32,25,17,38,30,""
20,38,41,49,43,35,38,41,38,33,41,34,37,22,28,23,18,16,26,14,24,26,28,34,37,""
21,25,35,33,37,43,31,39,26,33,38,30,33,22,27,21,17,14,14,19,22,23,22,35,32,""
22,43,24,39,37,40,40,39,24,14,30,29,35,29,21,20,24,27,20,23,30,21,28,32,37,""
23,29,22,37,44,50,39,43,38,36,41,43,33,28,21,19,23,17,19,22,19,12,27,28,38,""
24,42,30,29,31,23,42,28,24,30,32,30,26,20,26,24,16,18,16,15,18,12,30,26,27,""
25,31,29,32,35,34,38,33,22,31,32,26,28,20,25,19,17,17,17,14,24,27,18,28,24,""
26,25,28,23,19,-1,62,37,36,21,25,35,25,27,15,16,11,9,-1,32,16,17,25,26,36,""
27,25,25,28,23,27,37,-1,61,26,23,29,35,29,19,25,14,13,20,21,24,24,22,32,20,""
28,30,25,27,27,37,33,47,23,-1,50,26,24,31,26,20,12,18,12,17,24,25,29,25,32,""
29,24,31,26,22,38,28,29,36,26,25,21,34,17,14,22,23,13,18,25,13,28,28,18,23,""
30,29,31,27,28,31,40,38,33,29,35,24,29,20,20,19,24,18,13,14,17,21,21,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
