nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,37,30,43,54,42,35,33,31,43,30,28,33,20,21,24,23,18,20,31,42,36,41,29,""
02,37,45,41,-1,-1,25,34,53,48,28,33,26,47,31,21,21,22,21,27,37,45,57,42,33,""
03,46,42,45,49,38,36,33,46,32,32,38,33,27,38,20,18,21,26,33,27,36,34,45,26,""
04,37,34,34,29,38,38,34,35,38,35,34,34,24,23,31,28,15,22,22,34,36,39,45,41,""
05,30,32,23,39,35,38,-1,-1,22,41,28,24,31,41,26,19,18,17,30,24,50,43,42,47,""
06,40,45,35,43,59,44,42,35,30,35,29,27,28,25,21,64,24,18,27,31,45,40,35,45,""
07,39,50,36,35,53,35,39,46,38,38,29,23,29,25,20,18,14,20,30,28,46,54,42,40,""
08,34,46,39,41,39,32,39,36,38,-1,-1,15,32,23,23,19,24,24,28,34,28,45,47,39,""
09,34,23,45,35,45,44,38,39,34,45,24,38,23,28,21,20,29,21,24,32,27,36,46,35,""
10,40,40,32,46,41,28,33,47,32,26,30,24,22,27,11,16,17,19,29,38,38,39,45,38,""
11,38,36,39,42,29,32,35,43,32,34,30,33,7,-1,10,18,31,24,39,37,21,41,47,29,""
12,29,36,39,39,39,38,37,41,40,35,23,26,35,30,27,23,22,16,21,27,35,35,35,40,""
13,45,34,33,43,45,47,35,27,43,15,7,2,8,2,3,17,19,24,21,30,37,40,31,34,""
14,23,37,31,46,41,30,33,34,34,20,28,40,31,28,15,5,-1,18,24,46,35,40,49,42,""
15,40,37,27,47,43,38,34,40,31,35,27,36,18,25,29,17,14,26,38,20,41,35,54,36,""
16,27,28,49,45,37,39,32,33,39,33,32,26,24,26,21,22,30,25,15,23,42,36,28,34,""
17,32,20,30,31,46,39,37,32,34,29,31,25,28,34,24,24,15,18,2,-1,15,33,34,28,""
18,29,32,33,43,38,37,33,38,26,40,31,32,24,26,22,24,18,31,27,24,37,27,40,25,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,47,40,37,""
20,31,35,39,37,44,37,37,39,41,42,27,27,22,25,17,18,21,20,21,26,34,46,34,39,""
21,35,24,31,37,42,57,33,39,44,36,31,24,33,16,25,18,11,18,17,23,27,35,45,21,""
22,28,36,41,28,32,28,41,-1,-1,-1,-1,-1,-1,-1,-1,6,15,26,24,26,35,40,28,37,""
23,27,32,42,29,30,34,40,46,33,31,26,30,36,30,20,21,16,31,27,22,-1,-1,-1,0,""
24,-1,-1,-1,-1,-1,-1,-1,-1,34,42,25,38,25,25,6,-1,-1,-1,-1,-1,-1,-1,-1,0,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,29,30,31,""
26,39,36,36,42,27,49,42,33,44,25,30,30,23,27,12,21,19,26,26,30,40,49,37,38,""
27,32,31,33,36,35,39,44,36,37,32,34,24,28,35,21,10,22,17,28,19,33,44,52,39,""
28,50,44,31,35,50,30,35,49,28,32,33,36,24,21,18,27,21,17,30,24,34,11,-1,18,""
29,34,33,34,42,39,42,31,36,39,21,23,18,15,26,24,17,26,23,16,29,33,51,40,40,""
30,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
