nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,40,44,40,42,33,36,29,42,36,38,30,49,30,28,26,29,26,32,38,48,35,49,40,""
02,38,37,49,61,38,37,34,35,34,40,48,54,36,31,44,33,27,40,39,28,43,39,31,34,""
03,33,42,41,45,34,39,37,38,43,34,44,35,48,32,37,25,21,19,40,44,48,46,39,36,""
04,32,42,31,34,32,37,42,53,38,48,30,29,18,37,37,27,25,20,20,36,36,33,39,39,""
05,32,42,30,40,17,38,16,20,39,41,25,39,46,40,37,28,33,27,31,51,53,53,45,55,""
06,40,23,25,32,17,18,39,39,59,24,50,37,36,23,18,22,18,37,16,33,50,31,32,35,""
07,32,47,46,36,48,54,38,38,44,35,43,31,30,24,24,16,26,18,40,33,46,38,31,37,""
08,36,61,45,32,42,39,42,30,37,23,34,33,34,34,21,27,16,21,25,35,30,38,33,41,""
09,44,35,22,39,37,37,35,41,26,28,39,32,38,33,37,23,23,25,29,33,36,36,29,32,""
10,37,39,50,32,40,44,39,35,41,29,49,29,29,36,24,29,19,26,25,33,28,36,27,17,""
11,19,17,16,19,31,36,21,17,25,26,22,10,15,24,27,25,17,14,26,34,29,28,17,14,""
12,16,17,21,15,16,17,16,20,30,40,36,31,31,19,22,27,18,24,19,37,36,29,46,25,""
13,35,42,37,39,36,41,47,30,31,13,10,5,6,4,19,29,24,26,26,28,50,30,36,37,""
14,48,48,55,54,46,49,34,33,39,55,46,38,43,36,33,31,23,28,31,50,48,14,18,32,""
15,36,58,39,60,41,58,36,48,35,62,44,37,41,44,26,31,26,28,19,37,46,44,33,57,""
16,47,42,55,48,53,54,45,33,43,45,62,38,46,34,18,27,30,19,34,26,39,42,39,49,""
17,44,42,60,42,48,66,45,44,54,34,43,33,26,39,26,22,40,28,34,55,52,59,35,32,""
18,54,58,66,39,63,32,41,52,32,35,61,66,45,44,27,37,26,35,50,41,55,49,49,58,""
19,66,59,49,49,67,45,54,46,54,56,59,54,42,29,21,38,34,33,28,24,49,42,47,36,""
20,30,39,58,35,46,40,43,40,50,43,27,26,30,19,20,32,20,31,26,20,35,25,28,32,""
21,24,22,43,47,43,48,30,35,38,48,32,41,37,31,22,21,22,25,25,21,34,25,45,40,""
22,40,46,43,45,45,36,43,39,43,35,35,34,24,30,36,21,25,14,26,21,55,29,21,26,""
23,51,44,44,51,48,49,48,39,43,20,34,31,30,34,40,24,21,18,34,30,42,42,17,36,""
24,30,43,32,50,37,45,49,47,42,29,50,31,25,30,31,27,25,28,26,34,42,35,37,37,""
25,25,30,45,39,54,43,59,51,40,46,57,44,41,47,32,20,21,22,30,35,44,41,31,22,""
26,34,35,46,38,46,48,43,48,53,32,41,39,39,36,22,33,27,18,22,30,46,30,31,32,""
27,40,42,45,56,49,49,56,49,35,36,51,33,30,28,33,19,20,26,38,35,48,36,31,30,""
28,42,45,42,55,47,54,50,44,46,52,55,51,56,46,22,28,28,25,26,30,31,26,42,16,""
29,46,15,20,28,21,26,23,16,23,14,19,30,36,47,47,31,34,39,37,39,43,49,57,52,""
30,39,45,50,59,70,58,54,53,61,50,51,37,41,43,35,42,31,27,2,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
