nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,89,106,136,158,202,197,251,240,240,187,183,220,212,161,175,204,161,171,172,152,140,120,89,82,""
02,72,123,119,135,160,186,210,206,253,219,229,185,196,181,195,188,206,170,160,136,127,127,108,96,""
03,92,110,129,158,175,205,248,255,284,256,228,236,252,223,197,207,176,158,145,134,127,110,98,87,""
04,73,105,113,146,199,227,255,237,288,272,258,264,286,256,211,217,183,165,156,156,122,121,87,91,""
05,88,115,122,183,207,230,239,264,231,284,268,245,241,223,213,248,209,175,198,162,169,128,121,93,""
06,99,111,116,161,183,219,231,221,238,230,256,276,274,256,210,198,208,215,151,146,144,115,113,101,""
07,91,110,131,179,208,230,248,265,292,239,260,235,252,238,208,248,215,213,181,126,147,100,116,102,""
08,88,101,122,145,192,209,256,265,258,205,224,194,182,169,185,194,182,150,154,116,118,96,80,84,""
09,85,84,130,155,164,196,219,233,228,218,222,187,224,205,203,198,193,161,144,129,124,93,73,78,""
10,72,102,108,132,169,170,185,206,222,176,160,197,231,226,191,200,163,170,152,122,126,103,110,67,""
11,93,83,111,162,190,210,234,253,237,229,214,235,226,193,176,213,172,165,149,119,95,76,74,69,""
12,71,70,120,146,157,170,218,204,165,197,228,214,235,239,196,222,207,175,168,128,145,106,81,95,""
13,80,78,101,146,176,187,218,215,242,231,215,193,187,205,189,201,198,193,156,142,131,112,116,107,""
14,77,78,101,119,160,138,192,207,225,177,227,240,188,142,153,183,177,169,143,117,133,86,103,80,""
15,81,94,108,123,162,169,216,204,195,198,236,220,234,218,180,206,203,172,125,111,101,87,77,75,""
16,64,93,120,17,179,227,228,256,258,264,228,204,206,212,181,222,215,182,134,118,111,93,83,90,""
17,87,73,119,143,171,173,211,237,256,222,214,226,300,224,203,207,182,163,160,154,124,117,91,63,""
18,77,99,119,154,175,189,215,277,272,262,246,270,216,225,219,207,190,214,151,135,134,110,93,84,""
19,80,102,98,146,169,204,231,250,231,256,269,256,268,246,242,209,214,221,184,134,156,116,105,79,""
20,82,83,114,156,166,188,250,240,281,258,271,275,248,265,226,246,231,233,183,174,116,120,103,113,""
21,88,111,106,153,178,243,257,275,273,262,248,277,256,230,216,263,261,192,171,172,163,119,108,108,""
22,96,100,105,160,199,246,244,263,288,260,239,254,231,237,224,201,207,181,156,160,149,120,115,113,""
23,94,104,123,137,193,222,269,256,271,241,241,252,266,239,213,234,236,207,160,166,149,125,102,96,""
24,92,79,121,142,147,181,264,235,245,236,237,245,263,244,208,204,184,187,169,167,116,125,89,73,""
25,86,100,124,134,172,194,230,236,219,256,228,277,274,250,196,178,192,150,146,149,125,122,82,106,""
26,102,112,115,133,191,203,244,261,251,273,258,263,245,239,221,234,244,205,187,147,147,130,102,100,""
27,109,101,120,149,167,208,237,254,314,322,261,249,262,253,217,231,217,219,178,155,129,122,100,100,""
28,94,98,108,138,183,229,253,273,295,256,247,239,247,249,210,220,237,228,194,149,114,104,82,101,""
29,93,105,119,152,174,222,233,277,262,285,282,271,260,231,185,204,238,194,177,178,145,110,107,109,""
30,114,123,131,149,173,174,231,265,306,276,277,231,254,220,180,225,182,200,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
