nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,14,21,26,23,77,83,86,100,66,116,160,95,25,28,31,18,22,31,9,17,22,10,13,""
02,9,11,35,58,78,74,81,101,101,84,89,64,64,70,62,26,35,30,33,33,18,20,19,20,""
03,7,6,12,28,51,88,86,101,100,100,121,126,128,98,86,80,96,73,24,46,57,62,36,31,""
04,13,19,16,20,32,23,35,22,52,115,101,104,94,93,90,92,80,102,96,73,61,68,45,19,""
05,14,17,25,39,31,69,119,130,106,141,121,91,104,110,94,99,26,30,36,21,20,20,24,18,""
06,18,17,19,38,44,36,144,121,133,118,128,119,114,98,101,84,36,44,37,29,28,24,22,15,""
07,20,21,19,23,37,37,107,101,116,101,102,101,90,86,84,83,27,25,24,26,16,23,16,18,""
08,18,16,23,29,37,79,135,151,138,106,117,113,99,91,85,111,35,29,16,31,24,28,12,16,""
09,9,12,22,26,18,31,102,117,117,112,121,84,109,100,81,86,31,32,36,23,19,24,24,18,""
10,13,17,28,33,37,34,81,116,124,101,108,123,132,106,92,32,30,39,31,18,25,20,17,14,""
11,20,18,19,40,36,35,94,107,128,106,129,104,103,93,98,104,82,86,100,77,61,71,67,48,""
12,33,21,62,112,66,67,61,111,84,118,121,102,106,100,80,111,118,91,90,67,23,25,18,17,""
13,14,19,17,28,83,102,113,115,107,111,96,94,88,82,98,99,21,26,20,26,16,10,21,20,""
14,23,19,21,57,64,36,80,109,147,138,136,107,89,66,80,98,29,32,34,26,24,10,10,11,""
15,18,23,24,35,32,30,74,115,108,122,121,125,122,103,100,84,15,18,20,21,15,11,11,12,""
16,10,13,28,25,27,26,75,108,144,141,105,102,88,77,84,94,35,32,19,31,12,13,15,13,""
17,17,15,24,38,36,58,96,121,131,137,101,120,132,112,93,99,111,94,91,79,78,81,66,53,""
18,54,40,31,29,25,31,30,32,67,135,119,134,106,129,114,106,119,115,91,73,96,63,15,14,""
19,10,17,25,34,43,65,129,116,111,129,100,111,96,103,96,48,17,45,31,12,22,12,14,15,""
20,15,23,19,25,31,34,111,103,119,110,99,122,102,88,84,87,26,34,25,18,18,17,12,9,""
21,16,15,29,51,76,73,98,110,141,98,103,113,93,85,80,90,29,31,27,29,25,16,10,15,""
22,17,10,19,28,28,57,109,111,122,112,91,97,99,107,101,108,24,29,29,28,35,15,13,15,""
23,17,7,23,16,28,29,92,101,118,142,125,96,105,104,92,111,28,35,29,17,24,18,13,18,""
24,7,12,20,26,35,17,89,97,127,109,107,112,127,100,96,94,94,105,75,77,70,77,64,53,""
25,58,65,21,25,30,37,59,103,104,105,113,125,109,114,108,108,74,94,78,70,67,66,51,48,""
26,36,41,37,26,73,93,115,99,91,128,105,107,113,100,81,109,35,34,21,25,27,14,16,20,""
27,21,19,29,23,27,35,100,120,126,123,122,109,109,108,88,106,33,22,25,19,18,18,19,11,""
28,13,15,16,24,34,36,63,112,134,85,91,100,97,101,103,89,108,111,96,99,60,53,40,53,""
29,9,18,16,27,34,28,72,118,129,131,134,113,119,97,96,101,38,29,27,22,17,21,19,16,""
30,25,20,21,28,32,29,35,97,138,126,117,110,107,85,100,87,82,68,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
