nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,5,0,6,12,21,15,10,18,22,25,7,20,15,14,14,17,9,1,12,7,13,6,7,""
02,4,4,8,17,26,28,21,12,20,28,33,19,23,21,28,31,24,22,20,8,11,5,4,1,""
03,1,5,6,1,27,30,19,9,12,25,42,27,23,27,34,20,23,13,18,24,8,10,7,4,""
04,6,5,5,11,30,36,11,4,13,26,29,26,12,12,24,27,25,18,11,13,8,4,4,3,""
05,2,2,5,8,21,35,12,10,18,21,26,19,24,25,33,22,21,13,7,6,3,1,6,1,""
06,1,0,5,6,8,11,7,7,16,22,19,18,28,24,26,25,19,14,18,16,4,1,4,4,""
07,4,5,9,20,21,28,24,14,33,47,42,31,47,31,35,22,21,27,21,15,19,7,11,4,""
08,5,5,8,14,16,19,19,13,23,-1,45,41,36,24,17,14,9,15,19,13,17,9,5,1,""
09,4,7,4,8,15,21,17,12,23,46,67,66,44,46,35,42,35,23,15,12,11,10,3,4,""
10,4,5,3,5,6,12,5,5,15,23,30,20,32,25,21,17,15,17,17,14,13,6,11,6,""
11,2,4,5,10,16,20,21,6,9,25,27,30,27,24,23,20,16,22,14,9,17,7,9,0,""
12,2,5,7,9,22,32,18,12,20,31,26,38,45,41,33,36,27,24,18,13,3,4,7,1,""
13,2,4,2,4,15,19,7,7,10,25,33,30,37,32,27,29,25,19,8,8,9,5,4,1,""
14,2,3,4,9,29,19,10,4,15,19,25,34,35,26,30,29,36,17,16,10,8,5,4,2,""
15,1,1,4,9,11,13,9,6,9,25,26,40,31,39,43,36,44,32,30,17,11,5,13,7,""
16,5,3,15,16,22,24,12,9,22,26,54,60,36,48,67,75,64,52,25,15,11,3,3,4,""
17,1,3,3,2,9,10,4,5,8,18,17,25,28,33,27,26,16,20,19,20,11,16,11,4,""
18,3,1,3,5,16,12,5,3,12,21,24,13,25,18,20,12,12,11,11,10,11,6,5,5,""
19,2,2,1,2,8,10,9,9,16,21,26,27,28,22,19,21,21,19,11,14,4,1,5,3,""
20,6,2,2,5,11,17,9,8,10,21,25,28,22,21,19,15,28,15,5,10,4,2,3,2,""
21,4,-1,1,1,3,6,1,6,6,10,19,22,16,18,19,13,8,6,7,6,9,4,4,3,""
22,4,5,7,12,18,16,7,12,10,28,29,23,26,19,28,20,18,18,7,13,3,5,5,2,""
23,1,6,3,5,7,15,8,6,11,18,17,24,17,14,25,31,14,12,6,4,7,4,2,2,""
24,0,1,0,4,4,8,15,6,5,6,20,15,10,15,11,24,13,16,17,5,8,10,4,3,""
25,1,1,4,1,3,5,9,4,11,16,11,11,8,10,13,11,21,10,10,9,11,4,2,5,""
26,2,4,2,9,9,9,12,9,15,13,19,15,11,14,11,17,10,9,14,6,8,1,3,0,""
27,0,1,3,2,8,8,10,7,15,33,37,31,29,24,21,27,12,15,9,8,6,4,4,2,""
28,1,0,1,8,14,18,13,13,22,22,16,14,19,25,30,27,22,22,5,5,5,7,3,3,""
29,1,3,3,8,14,12,16,11,18,21,35,35,24,43,24,44,42,27,17,16,15,4,3,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
