nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,76,77,75,80,72,76,47,43,42,41,43,41,47,33,31,30,20,35,32,32,47,62,61,""
02,86,81,84,81,74,79,69,47,30,28,-1,34,56,-1,-1,-1,30,26,23,40,48,47,62,35,""
03,95,95,111,88,75,64,61,49,49,41,43,37,31,30,34,33,22,23,34,29,45,59,56,69,""
04,87,96,94,79,81,51,42,45,41,45,45,32,32,29,34,23,20,22,20,17,40,40,86,87,""
05,91,98,101,106,107,108,62,41,72,59,43,49,50,46,35,33,26,26,23,31,30,54,71,61,""
06,87,96,102,74,67,70,66,52,53,48,52,43,42,25,37,26,23,21,28,23,31,43,65,67,""
07,77,78,76,88,88,57,45,50,48,46,33,32,36,-1,17,26,21,18,21,24,33,46,53,48,""
08,-1,-1,56,57,59,56,57,43,41,41,37,43,33,49,29,33,21,21,23,23,37,51,50,65,""
09,83,94,84,68,-1,60,46,32,39,40,44,22,33,42,41,27,20,17,33,28,42,48,77,69,""
10,97,98,100,95,80,73,59,53,63,48,46,45,-1,-1,24,22,31,28,19,20,32,56,64,54,""
11,55,89,79,91,87,60,71,65,56,38,34,27,32,43,29,26,25,26,21,35,42,45,63,76,""
12,93,91,96,96,77,72,58,68,55,47,38,37,36,36,33,26,22,24,25,39,39,60,53,73,""
13,90,113,102,83,81,96,78,62,54,52,52,40,37,48,34,29,29,17,28,29,45,41,75,70,""
14,94,95,110,94,91,75,46,51,49,43,38,39,40,38,34,41,18,19,25,34,28,45,57,49,""
15,72,75,92,91,78,68,58,28,54,50,-1,34,36,33,28,17,24,21,21,19,38,36,49,66,""
16,-1,64,69,-1,69,70,60,-1,-1,51,39,37,43,30,32,18,22,28,17,21,28,45,53,53,""
17,72,85,-1,-1,64,56,54,51,49,37,35,42,38,28,30,30,21,20,22,25,31,52,50,68,""
18,72,80,85,71,78,67,50,51,55,33,35,35,32,36,22,22,24,18,20,32,37,42,61,69,""
19,75,75,-1,78,83,63,59,47,45,46,45,38,33,27,21,20,21,17,19,28,22,40,56,73,""
20,74,72,84,72,91,69,57,50,64,49,53,44,39,42,20,36,25,26,26,38,31,32,54,64,""
21,69,76,64,70,79,76,56,59,68,43,47,51,40,46,33,32,22,24,30,23,30,39,54,47,""
22,86,83,77,82,85,64,53,40,34,49,30,45,36,37,35,26,31,15,30,21,20,46,55,50,""
23,73,83,79,83,63,85,51,53,50,41,39,36,38,39,44,29,12,22,30,27,40,41,63,55,""
24,72,68,76,84,77,72,60,59,49,36,39,32,35,32,38,26,29,26,25,23,25,41,63,65,""
25,75,84,94,74,82,65,76,90,60,39,35,33,31,29,33,25,26,12,23,22,31,44,48,49,""
26,78,96,95,100,98,76,61,52,56,49,44,48,38,53,35,34,20,23,31,-1,35,30,52,76,""
27,87,109,107,110,111,87,60,67,64,52,41,42,44,40,34,23,25,16,28,24,36,45,59,74,""
28,92,79,82,81,82,84,56,58,60,41,50,37,42,40,36,27,23,24,29,34,39,42,59,80,""
29,92,104,100,89,104,78,65,45,55,49,46,33,49,47,38,45,23,17,24,-1,41,43,41,57,""
30,83,90,103,92,105,80,63,54,72,50,49,41,43,39,45,33,24,19,20,27,25,50,53,74,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
