nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,110,65,96,175,192,184,164,201,60,68,136,127,159,137,163,164,69,41,48,49,42,44,49,""
02,47,39,53,57,49,47,54,82,47,44,39,62,42,51,62,123,67,85,150,32,37,46,60,31,""
03,70,56,47,42,36,133,215,351,327,208,399,345,49,42,37,33,40,29,41,52,53,47,42,95,""
04,364,281,101,6,6,6,7,6,6,46,134,58,132,173,91,16,46,19,9,23,10,19,18,14,""
05,8,12,9,8,7,7,6,10,23,64,37,62,253,214,319,307,357,271,282,334,242,261,199,56,""
06,30,58,61,74,78,61,61,68,51,50,37,53,50,48,29,218,335,290,271,368,250,351,344,343,""
07,304,221,363,373,394,361,182,430,244,236,282,355,297,168,165,314,235,127,192,179,126,80,23,38,""
08,30,54,43,44,45,51,50,60,59,47,50,65,55,56,29,28,28,33,46,33,38,45,35,44,""
09,41,47,43,40,52,51,47,49,55,45,50,51,52,44,26,31,27,30,34,46,136,128,46,56,""
10,79,38,46,51,44,54,48,45,203,298,308,457,59,50,38,39,26,31,35,33,27,38,30,41,""
11,32,46,57,41,50,47,45,42,54,45,44,37,32,47,51,31,37,34,17,41,27,26,24,32,""
12,46,50,55,59,52,51,62,70,47,46,63,48,50,43,43,42,32,35,41,34,54,24,36,29,""
13,36,56,49,42,68,51,54,49,37,8,11,7,8,5,17,36,33,32,37,38,33,36,25,35,""
14,42,42,37,51,48,46,42,50,29,43,517,582,585,518,455,151,548,567,317,36,601,219,58,54,""
15,110,14,271,172,211,365,300,364,213,100,236,127,254,56,49,45,33,31,29,36,53,26,29,41,""
16,44,50,45,54,54,61,57,50,56,59,59,42,76,51,38,30,31,26,41,39,15,17,37,24,""
17,39,50,46,54,40,61,47,44,57,46,34,42,39,36,31,28,34,27,26,59,69,64,47,69,""
18,66,78,79,75,85,110,148,189,208,165,210,202,203,53,38,30,27,19,30,29,36,29,23,29,""
19,38,58,41,42,59,42,50,35,45,43,41,40,29,28,44,25,20,34,32,31,44,20,14,23,""
20,18,22,8,12,8,10,12,12,11,10,8,11,8,10,6,8,8,8,12,9,3,3,3,7,""
21,6,7,14,13,12,3,8,5,5,6,8,7,3,12,13,10,6,9,11,12,5,9,7,4,""
22,4,6,4,5,4,5,5,2,6,2,4,4,10,4,7,8,2,5,12,10,6,6,8,4,""
23,6,12,6,8,7,6,2,10,8,9,11,9,13,6,6,408,713,749,698,644,362,351,44,40,""
24,45,67,59,82,75,89,93,159,170,103,80,68,147,186,52,54,67,147,424,552,358,16,23,49,""
25,36,60,72,88,96,89,95,106,100,81,32,57,73,84,37,47,57,47,54,41,42,54,31,39,""
26,59,57,80,76,63,99,82,101,76,82,87,69,58,90,52,56,55,27,56,41,63,35,58,44,""
27,52,60,82,82,78,101,81,102,97,117,89,81,80,75,52,36,39,38,45,44,47,38,41,36,""
28,67,76,61,89,78,90,101,84,75,80,77,58,71,55,49,21,42,33,51,80,51,61,54,65,""
29,59,74,64,92,93,70,88,92,80,96,67,90,85,58,60,43,50,61,52,67,119,23,39,21,""
30,57,67,74,104,97,97,94,132,124,128,88,78,81,89,39,122,49,53,10,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
