nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,27,37,31,29,23,25,37,11,10,13,11,7,12,9,7,10,3,16,21,17,31,25,31,""
02,23,36,40,32,26,14,26,17,18,9,5,8,5,10,18,6,9,14,13,21,30,21,21,14,""
03,18,21,29,23,33,29,29,22,13,10,7,7,6,9,5,10,10,12,8,15,21,20,26,30,""
04,24,41,27,25,36,32,40,21,12,16,19,8,7,4,9,5,7,13,8,16,19,26,21,27,""
05,38,32,42,30,47,40,27,18,8,12,8,10,7,5,3,3,13,19,16,14,30,35,38,50,""
06,69,71,66,68,60,49,58,32,18,14,15,10,7,4,5,11,12,22,10,24,29,32,37,33,""
07,31,50,44,42,41,35,33,27,14,14,8,7,10,8,7,11,15,22,25,22,28,31,43,39,""
08,32,34,45,34,59,45,33,25,24,13,10,8,13,4,6,7,16,14,14,20,26,32,27,28,""
09,32,36,42,45,41,32,30,42,17,5,8,8,7,8,7,13,9,16,15,25,34,33,28,41,""
10,42,46,63,67,54,58,38,32,39,8,14,13,8,7,9,14,16,25,23,40,30,42,31,46,""
11,56,52,63,69,67,61,71,30,24,8,9,11,14,7,7,19,17,16,15,19,28,26,32,42,""
12,59,63,61,74,64,46,46,36,16,7,12,9,9,11,15,11,13,14,22,17,28,47,37,41,""
13,52,70,65,65,80,67,43,25,23,14,5,3,5,17,7,22,32,16,14,32,27,37,45,59,""
14,48,65,67,75,66,64,64,38,15,11,10,22,6,4,5,9,14,12,19,18,24,29,48,41,""
15,73,60,80,76,84,54,37,39,13,8,10,13,9,6,6,14,9,3,10,3,7,15,22,31,""
16,32,31,32,43,44,36,24,21,15,11,8,9,5,5,5,11,11,13,8,20,18,11,15,21,""
17,26,25,25,35,35,21,31,16,21,5,5,9,11,6,7,18,14,5,13,11,13,21,17,29,""
18,30,39,42,47,42,29,19,25,25,15,7,7,3,1,5,4,4,7,17,18,25,34,49,47,""
19,59,68,74,72,60,59,47,49,26,14,7,9,10,11,12,23,17,17,19,24,32,37,35,46,""
20,53,56,71,88,57,61,41,24,17,6,8,7,7,12,5,17,15,19,15,12,16,22,22,19,""
21,29,33,36,38,32,34,25,26,17,14,12,4,7,10,3,7,22,6,15,11,14,17,26,25,""
22,27,36,37,42,44,24,21,24,16,7,7,8,9,13,10,11,33,18,5,8,20,17,24,23,""
23,29,32,28,41,26,36,21,24,20,10,5,10,6,5,13,25,12,16,21,25,33,42,50,45,""
24,62,65,90,76,74,72,62,45,19,10,12,6,11,15,17,25,14,15,27,14,26,25,19,27,""
25,22,20,19,28,41,41,28,41,9,8,4,7,4,7,5,10,6,14,14,16,21,12,20,17,""
26,30,22,31,38,29,32,33,17,11,12,9,8,6,9,9,11,10,4,7,11,6,13,23,18,""
27,31,30,36,39,41,37,31,29,5,8,5,2,5,2,6,10,7,11,6,17,7,22,21,23,""
28,21,34,27,35,23,30,18,19,11,6,7,6,8,1,6,8,8,12,9,8,19,17,22,22,""
29,21,28,24,31,18,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
