nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,8,16,15,41,50,38,48,58,32,47,130,67,15,27,23,17,18,21,6,19,20,10,10,""
02,9,13,12,23,56,49,41,69,57,52,57,32,24,31,26,36,37,30,32,25,18,20,20,20,""
03,13,16,16,35,37,44,47,51,50,54,56,44,42,43,21,31,33,20,19,22,22,12,15,15,""
04,16,27,16,26,40,50,78,56,72,62,61,52,43,40,35,36,50,37,31,21,20,15,16,14,""
05,12,17,22,36,38,45,63,50,52,62,66,56,44,41,38,35,37,27,37,33,24,30,26,20,""
06,11,21,16,34,48,66,54,54,76,66,58,59,39,36,40,40,43,49,33,24,26,27,18,24,""
07,22,16,23,30,43,53,59,64,57,47,56,54,48,34,36,45,29,32,24,27,28,35,21,16,""
08,16,23,31,40,45,36,58,63,67,50,60,40,32,29,41,42,27,29,31,20,31,20,11,15,""
09,9,16,19,28,34,32,54,52,61,54,53,36,38,38,21,36,27,32,45,30,25,26,22,18,""
10,15,14,15,21,31,38,61,50,52,54,57,38,37,20,30,32,35,39,30,27,26,22,19,9,""
11,16,9,8,33,26,35,52,62,69,41,48,48,39,28,38,31,42,28,27,18,19,15,15,13,""
12,7,15,16,39,40,47,46,59,44,45,41,34,38,31,27,47,38,29,34,20,24,31,24,12,""
13,10,8,21,37,35,41,43,55,52,54,45,50,32,37,32,36,35,33,35,34,21,10,26,14,""
14,4,6,11,23,26,23,46,70,87,33,52,38,34,20,19,33,33,34,33,26,33,13,17,11,""
15,14,22,16,32,31,42,42,55,50,48,46,43,36,27,33,39,40,37,21,29,24,17,13,16,""
16,3,13,21,26,30,43,51,40,67,66,44,36,37,31,20,35,38,37,26,23,18,11,23,11,""
17,13,11,26,20,28,35,53,44,44,40,40,42,45,28,34,39,38,27,19,23,33,20,11,15,""
18,12,12,14,25,30,42,44,55,46,55,52,61,31,40,52,52,48,40,33,26,23,33,19,15,""
19,18,21,18,24,36,39,55,56,44,65,50,63,41,46,63,55,57,45,34,28,23,15,18,18,""
20,13,19,11,22,30,38,43,55,62,54,43,59,41,29,30,37,34,36,26,37,24,18,10,18,""
21,8,10,15,28,34,61,38,47,68,52,59,42,32,33,27,39,33,39,36,31,26,17,21,11,""
22,14,13,19,31,31,37,46,42,47,43,52,34,26,35,22,39,30,32,25,21,36,15,15,23,""
23,6,12,22,26,22,34,41,61,62,56,53,34,39,47,35,39,40,31,33,22,25,27,13,22,""
24,13,11,23,21,31,27,39,45,46,42,34,50,42,29,24,37,29,28,30,25,17,20,24,13,""
25,10,14,11,21,48,39,36,49,52,52,50,63,47,38,35,41,36,32,28,22,20,21,15,16,""
26,13,22,20,25,45,39,48,48,45,69,42,48,40,29,33,32,41,34,22,27,19,20,17,16,""
27,19,13,16,27,33,34,53,57,56,51,48,32,28,24,17,25,32,36,20,29,22,11,15,13,""
28,11,15,19,13,33,42,44,47,50,41,47,33,26,43,39,29,33,43,30,23,13,19,13,8,""
29,11,7,14,26,39,46,36,51,62,50,44,46,54,29,42,46,47,26,18,30,23,12,20,11,""
30,13,17,10,25,35,44,40,47,57,57,61,37,39,26,37,41,40,25,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
