jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,188,193,184,151,159,188,187,145,106,116,67,100,71,64,74,62,50,54,44,75,99,126,157,191,""
02,178,189,138,166,187,187,167,156,131,127,87,103,84,77,74,26,22,51,62,78,95,110,163,165,""
03,206,190,206,214,201,189,204,174,160,148,137,116,95,108,97,68,54,63,80,81,113,125,148,199,""
04,196,174,179,186,204,217,198,208,177,161,153,128,113,80,70,63,47,53,70,81,105,147,166,198,""
05,205,194,200,204,241,187,191,161,159,148,107,135,124,95,61,64,41,55,79,91,109,140,158,169,""
06,190,172,182,183,183,187,151,156,135,124,114,98,90,83,70,50,41,53,60,87,98,137,179,174,""
07,185,177,191,158,170,197,152,124,125,105,106,89,75,78,65,71,53,55,59,92,130,148,145,187,""
08,198,183,187,177,195,176,200,173,153,138,115,102,77,70,72,61,42,51,64,96,107,166,187,187,""
09,206,212,213,192,204,182,185,147,162,121,106,96,103,99,75,41,24,24,25,39,51,58,121,184,""
10,176,206,206,186,183,197,177,178,163,131,129,100,83,95,60,78,73,67,81,87,115,144,189,211,""
11,225,195,199,211,199,178,185,185,143,127,97,108,93,88,64,56,75,70,68,106,112,160,164,200,""
12,208,206,231,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,99,64,101,141,181,208,""
13,182,214,189,169,182,185,168,155,130,111,87,61,69,71,61,53,48,62,59,88,85,135,170,180,""
14,168,204,170,185,156,169,170,150,111,109,81,82,73,79,67,68,60,55,71,90,134,140,144,154,""
15,182,181,167,158,158,159,189,164,116,105,95,109,110,109,80,74,61,57,58,90,115,129,148,170,""
16,198,198,171,164,167,185,185,138,120,112,98,76,68,70,71,61,49,36,33,65,93,142,150,206,""
17,210,220,194,183,183,150,147,115,85,66,71,59,50,50,41,49,45,42,53,71,112,131,149,180,""
18,185,194,183,161,156,136,159,133,122,78,104,76,76,56,65,44,50,45,54,91,95,123,177,206,""
19,205,199,175,183,159,146,133,151,90,83,75,59,72,61,53,57,54,73,80,109,121,138,182,202,""
20,209,189,193,168,170,147,144,148,116,94,51,67,65,61,62,49,54,62,78,76,79,138,161,196,""
21,220,225,194,186,169,179,160,143,132,94,76,57,56,83,48,46,55,44,68,71,115,166,175,214,""
22,223,242,209,193,197,149,164,166,130,125,85,54,59,86,82,86,71,57,97,96,138,180,202,232,""
23,240,227,243,215,172,163,144,157,124,91,73,68,70,52,51,50,55,39,41,79,126,170,190,224,""
24,243,234,233,197,169,-1,-1,-1,47,111,101,80,92,81,70,70,74,67,88,89,121,194,199,259,""
25,253,263,245,222,183,186,182,158,132,122,101,71,148,136,115,68,88,90,69,106,137,175,222,265,""
26,269,275,243,229,193,196,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,53,130,108,84,93,93,71,73,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,63,93,122,128,201,229,""
29,252,277,252,204,210,150,173,143,94,77,87,88,72,76,61,54,58,54,79,80,114,197,213,227,""
30,237,225,224,193,188,195,163,157,146,101,96,72,72,66,58,70,46,66,77,72,66,130,198,240,""
31,246,253,210,190,184,183,153,131,123,92,81,67,68,62,57,59,55,62,64,97,76,-1,-1,-1,""
