jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,20,28,28,20,21,32,26,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
03,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,10,15,22,""
04,40,55,65,49,55,55,55,61,69,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
05,3,1,8,18,37,47,49,60,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,""
06,31,32,52,42,44,45,61,54,75,11,0,0,0,0,0,0,0,0,0,0,0,0,6,26,""
07,25,44,49,45,51,63,60,75,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,""
08,7,34,45,43,51,41,55,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
09,4,30,48,51,50,47,48,88,47,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,""
10,37,52,37,37,72,119,113,120,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,1,1,0,5,7,18,44,77,63,6,0,0,0,0,0,0,0,0,0,0,1,0,1,2,""
12,11,25,32,41,30,39,74,61,76,105,99,72,6,1,1,0,0,1,0,0,5,47,32,41,""
13,35,36,46,31,42,52,42,57,89,46,35,31,7,1,0,23,9,15,11,15,7,20,17,51,""
14,33,24,40,49,61,43,58,44,57,57,21,1,6,7,8,3,2,1,3,32,13,26,23,44,""
15,34,46,52,40,47,52,50,54,41,32,1,0,0,0,0,0,0,0,0,0,0,1,10,0,""
16,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,13,""
17,14,23,28,17,26,28,29,27,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,""
18,14,24,21,17,8,18,21,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,""
19,18,12,20,22,19,20,21,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
20,1,2,12,19,19,29,18,24,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,""
21,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,""
22,1,1,1,1,2,5,19,20,10,3,1,0,0,0,0,1,0,0,11,5,4,10,7,7,""
23,10,25,27,25,24,18,19,13,6,19,35,31,23,15,6,4,21,1,5,18,8,13,22,16,""
24,16,27,28,33,31,24,24,29,29,27,30,30,8,2,1,0,0,0,0,1,7,19,65,23,""
25,28,31,32,38,41,39,33,47,51,35,30,11,1,0,0,0,0,0,0,2,9,8,13,21,""
26,23,39,32,59,56,50,42,38,29,18,22,11,3,2,0,0,0,0,1,0,12,12,16,55,""
27,27,24,44,49,44,35,40,40,37,19,13,19,1,0,0,0,0,0,74,1,9,15,17,20,""
28,30,54,82,45,56,50,73,41,42,49,21,23,1,1,4,2,0,4,7,2,7,48,14,13,""
29,32,39,30,45,44,92,78,39,26,27,8,1,0,0,0,0,0,0,0,0,0,7,17,12,""
30,20,33,37,38,44,46,37,29,37,26,17,0,1,0,0,0,0,0,0,0,3,12,13,8,""
31,0,0,0,0,0,0,0,0,0,22,60,54,38,21,24,31,33,25,15,17,8,-1,-1,-1,""
