jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,252,218,233,231,224,288,346,371,407,426,450,486,551,524,318,366,451,341,299,281,263,292,201,211,""
02,192,251,286,267,304,302,353,339,356,393,474,470,520,547,498,451,371,325,286,265,241,233,194,154,""
03,164,259,219,241,285,332,333,302,379,439,504,508,315,358,555,395,401,473,283,284,291,233,212,216,""
04,188,227,218,221,338,402,383,427,426,484,509,485,550,540,478,442,362,251,228,313,227,305,191,294,""
05,320,323,308,308,119,78,52,133,46,162,99,278,358,512,481,452,386,371,359,342,287,323,243,287,""
06,224,279,166,33,258,358,125,93,158,257,404,483,611,608,535,482,336,332,282,373,265,302,211,218,""
07,266,332,262,266,346,444,422,494,377,385,351,367,521,496,530,459,400,326,312,255,240,186,208,251,""
08,233,227,233,232,311,353,392,379,418,463,479,519,599,525,530,438,375,383,301,322,307,224,230,171,""
09,215,257,282,296,326,399,434,448,428,465,439,502,578,549,549,497,471,391,332,279,291,278,244,220,""
10,201,286,247,258,331,412,459,424,475,551,510,562,621,548,531,500,415,306,289,237,236,243,214,214,""
11,200,316,253,237,305,378,359,422,478,502,505,542,552,532,534,505,357,299,273,398,279,308,215,273,""
12,277,251,375,272,302,361,452,458,507,486,515,554,563,525,68,0,0,278,380,417,36,85,364,298,""
13,79,364,303,352,451,361,410,497,494,286,151,33,1,16,209,385,376,412,329,193,67,22,109,318,""
14,481,539,459,429,444,338,389,415,449,490,529,519,501,593,486,154,169,330,348,316,295,450,361,275,""
15,275,310,289,270,286,321,363,402,444,461,513,511,515,522,464,477,397,422,272,346,355,495,407,403,""
16,360,347,358,370,394,476,419,440,527,519,551,485,520,157,346,515,478,461,368,282,269,235,227,258,""
17,229,287,240,260,318,346,430,400,443,506,525,402,372,486,436,389,421,299,129,345,249,242,290,255,""
18,278,242,232,246,208,249,259,347,484,459,509,498,539,562,572,551,472,400,330,256,271,302,388,518,""
19,450,340,254,279,330,400,457,418,477,528,503,497,547,544,492,431,355,330,338,250,298,237,277,293,""
20,268,375,289,291,335,342,395,461,474,455,449,493,521,502,266,488,425,279,281,283,371,620,359,257,""
21,282,310,297,282,333,368,444,412,481,505,515,471,495,517,475,450,303,251,293,281,225,177,129,171,""
22,147,-1,185,370,440,422,474,383,431,481,478,480,492,558,147,138,590,589,289,293,191,222,223,211,""
23,256,294,283,319,372,443,459,453,467,489,513,506,507,530,427,311,238,154,55,32,41,73,71,38,""
24,11,18,52,60,197,258,292,251,345,393,473,511,538,616,665,686,455,283,304,381,282,327,360,299,""
25,234,148,253,264,339,399,434,442,443,446,446,463,523,501,408,354,293,276,292,199,196,240,184,213,""
26,217,267,269,294,360,451,435,391,294,426,447,522,512,507,483,411,258,250,215,152,133,154,211,401,""
27,220,300,222,243,294,371,453,432,408,426,457,452,479,470,468,451,322,229,169,186,225,234,166,282,""
28,405,312,282,276,406,372,396,467,467,494,456,449,560,509,481,418,322,320,373,266,258,304,201,329,""
29,340,342,361,313,336,395,471,420,437,476,452,430,524,540,502,446,359,378,304,150,255,255,400,276,""
30,350,386,336,310,333,394,444,485,455,492,465,503,384,530,547,281,351,307,325,221,212,209,159,231,""
31,235,263,325,380,410,423,478,525,348,434,433,178,494,203,130,483,421,384,347,285,174,198,186,-1,""
