jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,57,63,52,68,65,69,73,62,6,45,40,51,47,35,28,36,35,23,31,22,39,31,50,58
02,64,52,41,75,71,70,59,53,47,51,53,45,52,39,36,43,33,29,35,-1,-1,-1,-1,-1
03,-1,-1,-1,-1,-1,-1,-1,51,47,42,41,29,32,37,47,49,41,33,32,28,35,42,42,52
04,61,56,68,73,89,77,71,62,50,55,35,34,24,16,28,25,19,24,19,10,28,34,40,53
05,44,45,64,70,53,63,59,48,51,46,47,39,43,42,54,44,34,41,42,42,36,52,53,47
06,67,54,60,89,86,71,45,48,45,34,34,32,32,37,30,35,29,19,21,35,45,41,38,45
07,51,52,59,59,66,56,52,50,52,33,25,43,28,28,29,29,26,33,46,27,25,39,43,48
08,51,57,51,73,67,69,53,39,42,30,38,50,51,38,42,43,46,44,31,31,30,38,48,66
09,59,92,69,59,90,89,73,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,25,35,70,64
10,52,81,58,67,79,96,69,41,48,17,26,35,24,32,18,25,28,20,29,26,42,33,47,38
11,51,51,47,41,57,58,41,39,33,37,42,36,27,26,21,24,27,26,24,35,27,36,53,45
12,63,72,63,58,68,66,59,56,39,39,40,31,45,34,34,27,20,14,22,25,36,25,55,48
13,61,50,58,65,81,81,67,61,46,49,43,35,37,41,33,26,34,28,43,35,44,42,62,47
14,49,54,73,66,59,67,77,65,34,33,28,42,44,30,31,31,32,25,28,38,38,51,31,79
15,64,75,61,78,77,77,72,60,56,44,42,49,41,38,29,24,33,29,37,33,35,42,52,77
16,76,69,80,72,88,75,68,52,45,39,43,29,38,35,21,37,25,38,33,27,-1,-1,34,42
17,120,112,123,91,106,109,108,76,87,61,53,34,40,30,39,33,25,37,31,39,39,75,77,84
18,99,84,84,106,98,83,70,65,54,50,40,31,43,22,26,47,36,40,40,36,63,50,58,73
19,66,67,76,85,63,73,58,9,-1,41,51,35,39,63,55,47,57,35,39,42,33,43,54,55
20,57,67,59,59,64,71,66,55,42,49,71,65,53,64,41,53,31,36,40,40,42,45,61,59
21,75,93,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1,-1,3,25,57,49,39,49,46,39,36,33,55,28,47,50,40,72,84
24,99,118,116,92,110,106,78,57,34,29,44,41,32,27,27,28,28,22,29,37,29,47,46,71
25,86,83,88,79,78,67,83,73,50,60,-1,58,51,68,49,28,36,33,33,22,24,50,65,72
26,93,112,124,118,94,96,91,101,72,54,54,49,60,62,48,46,49,44,26,40,34,54,40,73
27,78,109,97,85,77,71,66,39,47,45,42,42,36,31,48,49,44,46,40,41,36,45,84,78
28,119,104,121,93,106,105,74,76,60,61,32,28,27,38,30,38,42,36,43,37,52,49,70,125
29,111,115,113,86,104,103,90,65,59,39,38,33,32,35,20,21,26,16,18,27,33,25,55,63
30,60,70,70,79,82,61,52,34,25,30,28,22,24,27,24,26,23,23,23,29,22,36,46,72
31,73,87,80,92,70,62,49,42,33,24,24,28,19,20,21,25,8,-1,21,21,26,30,46,59
[E]hgmpI}lel`z`fg'o0'jf',b
