jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,29,29,21,14,9,9,5,6,7,7,12,9,17,15,17,17,25,19,19,35,39,33,38,""
02,39,33,18,15,19,12,10,12,4,12,7,4,15,14,11,17,23,22,27,39,35,41,42,35,""
03,32,34,28,27,17,22,22,14,7,8,8,9,12,14,31,39,69,110,119,78,139,194,167,122,""
04,96,110,44,51,38,26,17,16,9,6,5,9,14,15,17,8,21,24,24,36,25,28,34,60,""
05,32,22,19,21,28,19,10,4,5,7,11,11,6,8,21,15,18,29,29,21,24,32,28,30,""
06,25,36,19,20,16,4,1,6,9,9,8,16,10,14,15,12,9,14,13,30,16,36,46,46,""
07,36,29,25,19,16,12,7,17,8,1,6,17,10,17,13,14,14,36,21,19,16,36,25,33,""
08,29,27,20,16,12,15,3,9,9,5,7,3,5,10,3,9,7,14,12,10,24,16,22,24,""
09,31,20,21,21,12,11,5,4,3,6,5,5,7,19,3,23,13,26,29,25,26,28,38,37,""
10,21,23,26,18,10,10,10,16,8,8,10,10,8,15,13,6,12,22,17,29,32,23,21,41,""
11,40,45,22,15,17,10,7,2,5,2,4,4,8,13,7,12,13,14,16,15,21,23,22,24,""
12,30,21,18,15,7,10,9,10,2,6,7,10,8,17,7,7,18,15,16,21,16,22,32,44,""
13,17,19,24,13,11,10,9,7,7,11,3,5,11,8,7,9,13,9,9,16,18,19,23,25,""
14,29,21,23,17,13,6,12,8,1,2,6,5,9,13,6,17,14,16,19,17,17,23,24,17,""
15,32,30,18,26,16,8,5,3,2,5,3,2,14,10,11,13,14,11,13,25,14,31,25,25,""
16,31,31,22,16,17,25,9,12,4,1,5,9,6,9,9,9,12,16,23,21,24,20,26,23,""
17,25,32,26,27,9,5,9,4,2,4,6,12,6,7,13,7,17,11,14,22,15,16,24,31,""
18,19,25,16,20,19,7,7,5,4,5,7,3,9,7,8,8,18,18,12,15,21,20,29,22,""
19,27,21,17,25,18,13,4,11,3,2,4,9,6,10,9,9,14,12,23,19,25,26,24,33,""
20,19,23,27,11,15,8,6,4,1,8,3,6,12,13,12,18,13,13,22,15,26,20,20,27,""
21,33,23,12,20,19,9,5,4,5,5,5,4,6,4,8,11,16,14,13,19,16,25,33,24,""
22,18,27,21,20,16,9,7,10,4,3,5,8,6,8,11,14,10,26,22,26,18,19,26,23,""
23,25,18,14,21,19,8,5,2,1,3,9,3,15,11,11,8,19,13,24,24,14,21,27,25,""
24,31,26,23,21,20,13,6,3,9,1,10,13,10,12,8,13,13,22,25,23,20,20,30,34,""
25,14,16,22,13,12,9,10,5,4,9,6,8,6,11,17,17,14,21,21,26,24,24,18,19,""
26,39,21,13,12,16,14,9,2,5,2,2,14,6,11,22,14,13,15,18,15,13,15,26,27,""
27,21,38,31,21,16,11,8,8,5,3,3,8,7,3,8,12,12,15,23,19,17,24,15,25,""
28,21,35,15,22,11,17,12,4,4,3,4,10,13,18,18,8,9,21,23,23,17,24,27,26,""
29,11,25,20,21,21,3,11,3,5,3,2,5,11,11,10,12,18,12,14,18,16,15,30,23,""
30,19,26,21,16,17,4,5,5,12,3,4,6,9,15,10,13,19,22,20,16,25,23,23,20,""
31,18,25,20,13,17,9,9,6,1,3,6,11,9,5,6,12,17,16,16,35,12,38,22,30,""
[E]z,"n`df}f'a{fIndh`e'jfd"
