jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,0,1,6,2,0,0,1,1,1,2,1,1,6,3,1,0,2,2,10,7,8,10,13,""
02,19,12,20,24,20,17,19,17,11,12,9,3,11,15,12,4,11,13,4,8,12,4,6,1,""
03,4,3,5,7,12,8,18,12,15,21,26,22,44,46,49,27,4,17,29,26,27,41,35,31,""
04,30,48,56,58,61,53,28,22,4,10,11,3,7,11,9,8,7,9,8,14,12,12,13,9,""
05,10,8,10,21,32,16,14,5,10,1,6,1,0,6,1,1,17,30,14,36,13,34,29,28,""
06,16,29,42,35,45,50,5,5,6,6,4,1,4,5,1,2,2,8,21,21,13,23,28,37,""
07,19,41,42,47,54,29,31,62,43,45,46,26,18,17,20,27,14,0,21,8,14,10,10,22,""
08,32,24,24,57,40,34,27,30,27,39,25,24,16,24,11,38,41,26,13,17,48,25,28,18,""
09,29,22,41,52,22,32,21,40,39,21,28,29,20,10,12,11,14,7,36,30,11,32,40,36,""
10,23,33,40,32,40,39,51,39,29,29,22,34,31,17,28,17,29,25,3,1,13,14,7,9,""
11,25,28,42,41,55,41,52,49,43,22,5,1,0,0,1,1,1,1,4,6,8,8,13,12,""
12,8,16,15,20,23,14,14,16,7,5,5,1,5,1,4,6,9,3,3,7,3,1,9,8,""
13,11,18,9,15,15,18,7,14,8,9,7,4,6,8,10,2,2,9,4,7,7,5,16,12,""
14,13,23,26,26,27,17,8,14,5,9,21,8,7,5,6,4,2,9,0,3,1,7,7,10,""
15,9,20,14,20,19,10,10,20,6,5,4,11,3,2,6,6,5,7,9,11,13,11,17,18,""
16,16,17,35,30,39,21,18,14,14,4,11,20,12,7,6,7,12,22,5,10,5,9,7,15,""
17,42,57,58,65,41,53,50,49,43,43,37,31,10,22,26,25,11,42,16,22,19,12,11,15,""
18,32,33,44,40,40,39,42,109,49,53,22,31,18,36,20,4,12,12,9,18,0,8,15,0,""
19,1,1,0,1,0,0,0,0,0,0,8,22,29,13,16,9,3,12,0,0,0,1,3,0,""
20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,""
21,5,5,0,1,1,1,0,0,0,1,2,1,1,1,2,1,0,0,0,0,0,0,11,4,""
22,11,25,50,20,14,11,1,11,1,0,2,5,9,10,0,0,0,0,0,0,0,0,2,5,""
23,9,4,13,15,28,9,2,5,4,1,1,4,2,3,0,3,3,10,0,3,3,2,11,7,""
24,7,10,21,5,13,9,6,5,2,7,0,4,4,0,2,0,0,0,0,1,0,1,0,1,""
25,14,-1,27,9,7,7,6,2,4,5,1,5,2,4,2,0,3,2,5,1,5,0,6,3,""
26,9,9,20,18,16,9,5,9,2,3,3,0,3,1,2,1,5,3,4,5,7,6,13,12,""
27,15,16,13,8,11,13,5,15,12,3,5,2,9,9,3,5,8,3,1,7,6,9,11,9,""
28,9,10,13,19,12,13,7,13,2,1,5,3,3,5,4,1,4,0,3,8,4,18,16,14,""
29,15,16,17,22,22,15,8,4,7,7,9,5,2,3,4,5,7,1,1,10,9,9,11,8,""
30,14,12,23,26,12,19,10,8,8,13,5,1,2,6,3,6,3,1,1,1,0,10,20,13,""
31,17,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
