jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,32,29,31,19,23,24,15,26,21,25,13,12,16,10,14,6,12,11,19,21,19,18,16,""
02,23,23,20,17,27,15,15,29,20,33,25,20,12,20,14,14,10,15,13,28,26,29,26,17,""
03,17,25,40,43,30,45,37,35,31,25,37,35,48,44,58,55,63,56,46,29,35,46,35,50,""
04,50,60,58,46,42,30,39,29,29,26,20,28,12,17,14,13,15,15,14,24,19,16,26,21,""
05,15,24,35,29,22,21,21,25,25,26,17,19,14,18,8,17,16,11,15,20,26,23,18,15,""
06,24,29,29,29,32,20,26,28,28,19,22,26,13,17,14,16,17,14,13,18,13,20,14,24,""
07,16,23,26,36,22,19,26,15,20,15,17,24,12,16,17,12,12,17,10,15,21,15,14,20,""
08,23,30,23,27,28,17,15,25,27,20,24,26,10,16,23,11,8,13,13,22,14,19,18,18,""
09,18,15,19,30,29,22,22,19,19,17,29,20,24,17,14,12,10,10,16,16,15,18,24,26,""
10,21,16,18,26,12,17,19,20,19,11,22,18,20,9,15,13,10,9,16,21,16,18,13,19,""
11,15,14,21,24,25,17,16,22,18,15,18,19,18,21,18,9,12,14,9,14,21,20,21,15,""
12,16,29,28,23,19,28,17,22,16,22,20,18,7,16,15,13,10,17,13,25,28,14,15,21,""
13,28,21,17,23,29,18,21,15,10,23,20,15,17,18,9,6,4,9,14,12,15,19,16,25,""
14,33,21,21,21,27,23,17,23,12,27,16,18,19,7,-1,-1,7,11,14,29,22,18,12,13,""
15,18,20,17,35,25,22,27,15,21,12,22,15,13,5,8,-1,3,13,7,21,20,18,20,18,""
16,19,24,30,28,31,15,20,17,22,21,14,20,15,16,17,21,12,14,18,17,16,22,11,19,""
17,19,30,30,29,28,14,22,16,23,20,24,14,13,12,6,11,14,15,13,15,23,12,10,20,""
18,26,27,32,32,23,19,19,16,22,34,23,23,17,17,10,13,9,19,15,18,19,11,13,19,""
19,13,22,26,24,23,14,17,27,19,20,26,16,14,14,15,12,10,9,10,23,25,16,18,16,""
20,22,21,28,23,13,18,15,21,27,28,22,20,17,21,16,13,5,15,13,25,13,16,14,11,""
21,14,20,27,21,14,14,14,21,27,21,19,16,17,13,15,13,9,12,15,12,13,23,18,22,""
22,19,20,16,16,19,16,21,21,23,29,22,21,19,18,13,13,12,9,14,14,19,20,16,20,""
23,24,15,17,17,16,16,15,15,13,19,18,12,13,15,13,11,8,15,11,16,20,12,18,14,""
24,19,21,26,20,15,7,12,22,22,23,14,23,11,11,15,11,13,8,10,11,20,14,20,15,""
25,19,26,27,21,21,17,14,13,15,25,22,16,14,11,3,8,19,12,14,14,11,21,7,21,""
26,20,15,19,19,25,19,17,14,8,15,16,12,9,10,2,9,8,11,11,12,12,10,13,22,""
27,20,14,15,24,10,17,15,16,23,15,9,20,13,10,10,10,8,11,19,14,20,12,16,20,""
28,18,18,19,30,25,21,10,14,18,24,20,13,23,19,11,17,11,13,12,11,13,22,19,18,""
29,16,18,22,18,20,18,20,13,21,28,18,12,21,14,14,12,8,15,17,11,15,18,14,27,""
30,19,21,18,15,9,18,20,22,14,20,15,18,12,11,16,9,8,8,11,13,20,20,21,24,""
31,20,20,24,25,20,14,15,18,21,13,21,22,17,17,13,8,10,12,11,20,10,22,18,2,""
