jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,16,26,35,81,82,86,132,142,163,197,197,204,192,194,157,129,140,98,84,74,82,49,31,""
02,23,12,25,45,80,104,156,189,224,235,264,308,297,308,266,212,145,132,136,153,128,132,113,45,""
03,27,15,30,28,69,76,121,173,214,276,447,584,626,582,544,536,485,397,290,357,358,301,229,127,""
04,40,11,18,29,36,46,63,72,92,107,162,183,180,142,159,92,89,75,67,51,39,18,32,21,""
05,5,13,15,26,61,69,67,75,103,114,123,130,143,132,133,122,111,84,82,93,72,52,40,18,""
06,10,11,22,33,47,73,119,108,150,173,207,229,223,203,201,183,134,109,94,110,108,61,60,37,""
07,22,21,27,30,64,64,100,98,134,141,180,191,164,189,206,200,169,147,78,89,74,83,53,29,""
08,17,19,50,184,212,76,101,145,171,175,219,233,222,199,195,184,152,96,114,119,77,68,43,27,""
09,21,20,21,37,50,82,80,108,135,157,190,207,208,184,174,150,75,123,111,91,89,69,53,21,""
10,25,14,29,44,70,86,120,101,130,167,174,214,163,196,187,159,132,50,28,38,38,38,30,14,""
11,15,11,13,14,30,34,56,57,61,60,86,94,88,69,78,95,76,47,52,32,34,37,25,10,""
12,11,13,17,21,18,32,50,45,75,83,92,142,111,114,94,97,72,68,63,54,34,28,25,10,""
13,21,9,16,32,55,64,87,98,158,160,192,206,197,168,163,176,120,126,128,113,86,62,49,31,""
14,17,19,18,39,61,84,80,114,122,155,209,219,204,171,149,167,118,129,105,128,77,79,62,34,""
15,27,31,30,32,36,75,86,110,115,167,203,236,214,170,156,154,142,125,118,94,95,76,45,26,""
16,15,18,27,32,71,84,100,141,146,182,236,282,237,227,190,182,187,127,128,139,91,89,59,26,""
17,23,21,30,34,80,92,97,122,145,161,244,263,209,201,184,148,152,150,116,122,114,69,58,24,""
18,9,18,38,42,88,83,120,144,151,197,191,196,192,178,178,150,118,88,85,82,93,72,57,32,""
19,23,85,97,78,68,92,86,108,136,208,234,244,244,201,162,169,185,152,128,107,94,75,80,121,""
20,16,16,25,43,37,75,123,140,136,206,235,228,177,188,135,136,130,135,149,138,89,63,34,30,""
21,12,13,16,29,54,61,80,142,127,205,202,197,203,199,180,181,130,106,133,121,77,52,50,21,""
22,17,12,15,35,48,93,91,105,120,160,227,224,184,168,148,155,99,96,157,122,101,90,56,32,""
23,18,22,22,35,62,99,120,122,122,135,175,197,179,154,152,156,151,114,112,103,75,83,53,37,""
24,18,14,29,44,71,86,109,126,175,170,220,218,168,195,179,189,167,149,105,114,78,80,51,28,""
25,20,23,29,37,71,114,149,115,122,154,138,191,184,154,145,193,177,154,111,107,77,63,28,22,""
26,10,16,16,29,60,80,89,83,113,134,178,237,206,174,145,126,107,91,76,71,62,44,43,13,""
27,11,13,19,41,49,52,104,103,130,177,172,181,156,156,163,142,106,106,81,98,71,66,52,15,""
28,16,14,25,23,52,73,77,67,131,171,222,225,137,163,162,124,101,114,104,95,76,50,41,24,""
29,11,11,15,38,66,90,95,118,100,149,160,184,190,163,173,151,153,101,119,101,77,66,47,28,""
30,21,10,9,46,53,81,120,130,175,199,225,225,173,206,218,157,140,126,126,123,94,61,54,38,""
31,11,16,25,34,62,87,107,135,130,156,201,234,249,189,166,110,149,121,163,115,103,88,69,-1,""
