jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,122,104,130,157,168,143,120,136,137,158,147,136,142,154,97,105,74,91,69,77,95,66,61,77,""
02,89,121,135,132,152,139,127,127,114,131,118,120,130,106,104,92,79,65,74,86,116,101,116,110,""
03,132,164,177,223,272,271,224,199,178,293,337,383,384,408,311,118,230,227,72,6,6,6,186,241,""
04,243,281,284,248,223,117,6,138,171,176,195,143,169,183,156,91,78,71,58,59,68,72,73,63,""
05,79,97,128,155,128,123,116,94,141,196,133,153,128,154,124,91,69,57,75,64,70,79,72,61,""
06,85,93,97,130,115,100,94,98,79,113,110,105,76,95,104,58,64,59,64,71,67,59,61,58,""
07,67,93,109,136,98,89,101,115,105,104,116,81,111,118,92,71,54,52,52,50,69,57,61,47,""
08,66,89,98,113,113,102,114,105,103,108,88,94,81,79,85,54,49,49,54,48,61,53,60,46,""
09,63,62,92,91,65,80,64,72,63,68,65,53,57,44,49,35,51,36,40,45,44,94,469,440,""
10,53,72,73,111,69,84,70,70,98,70,68,61,77,85,62,55,41,52,55,52,60,56,46,53,""
11,76,81,103,116,96,76,84,74,66,73,75,52,78,80,69,48,41,45,57,53,57,57,61,52,""
12,77,101,96,98,83,83,72,74,75,96,103,98,80,87,59,50,46,52,49,48,44,60,61,49,""
13,57,77,112,104,93,62,120,67,172,85,88,80,70,104,74,31,41,55,55,62,47,61,46,52,""
14,60,74,93,100,103,68,68,70,58,70,74,36,57,52,1,1,30,46,45,47,50,49,48,55,""
15,55,85,85,110,77,67,63,66,67,65,76,71,76,40,32,0,17,43,49,50,50,41,51,55,""
16,59,94,121,122,93,90,72,58,78,98,94,102,107,67,48,75,45,49,47,51,57,44,48,44,""
17,67,81,105,122,92,99,54,64,64,88,82,61,74,60,60,41,46,33,47,32,37,49,63,59,""
18,72,93,116,128,108,66,67,69,80,81,81,91,88,74,66,54,33,45,44,53,56,66,49,59,""
19,65,88,100,105,120,66,94,61,67,81,61,57,47,55,49,40,40,44,43,34,31,53,48,43,""
20,45,78,87,109,97,90,64,194,64,87,81,80,86,62,56,39,40,32,35,46,47,44,30,34,""
21,49,62,95,121,81,75,63,83,86,85,92,75,83,65,62,50,42,53,41,61,67,43,37,55,""
22,73,71,92,110,82,96,99,83,82,91,87,81,65,59,55,41,32,40,56,47,47,56,49,37,""
23,40,84,85,80,99,73,68,86,78,69,81,79,77,59,59,40,41,54,41,42,46,37,43,37,""
24,49,68,80,106,98,110,82,82,106,105,108,96,87,90,68,61,48,65,56,53,67,61,57,64,""
25,88,106,105,115,93,97,99,106,92,96,89,78,79,50,51,57,33,40,48,38,51,76,49,71,""
26,77,92,98,111,113,95,95,112,95,106,116,99,80,66,5,42,42,40,35,31,52,33,23,46,""
27,56,73,80,97,95,74,79,69,75,83,86,67,65,59,44,43,33,30,40,43,41,41,42,43,""
28,64,56,78,86,97,76,79,71,65,81,68,69,67,62,50,42,47,35,39,33,43,37,47,52,""
29,53,73,96,87,87,82,71,91,79,106,95,92,86,69,48,39,37,36,44,49,19,37,35,40,""
30,48,69,75,63,85,60,66,79,73,72,82,81,67,60,59,52,38,44,48,45,44,42,36,32,""
31,40,73,75,78,86,70,71,74,87,90,85,109,131,80,75,71,65,58,46,64,74,47,62,75,""
