jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,58,197,157,178,137,122,106,88,89,""
04,133,125,77,96,73,77,68,51,50,29,-1,-1,18,111,46,-1,101,22,117,53,35,22,31,54,""
05,36,41,12,21,31,26,31,28,27,31,17,31,26,34,36,29,20,16,17,16,13,18,26,20,""
06,15,26,18,15,36,49,41,27,34,33,19,15,38,39,41,24,13,9,16,70,21,18,26,31,""
07,28,34,71,88,79,77,74,62,56,58,66,72,55,90,81,31,15,14,40,26,31,5,12,7,""
08,2,7,12,13,24,22,21,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,0,15,4,50,-1,-1,29,7,13,33,""
11,39,49,36,49,32,28,27,22,20,6,4,9,17,21,10,1,16,1,11,10,30,5,17,15,""
12,18,10,46,11,15,25,21,9,17,10,29,18,7,2,22,18,21,21,38,15,8,49,31,24,""
13,13,18,42,123,57,49,28,29,51,111,70,18,27,18,7,3,24,52,71,36,19,72,73,73,""
14,61,119,66,88,54,52,41,46,72,64,41,74,62,43,86,39,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,12,34,-1,-1,-1,-1,-1,-1,7,21,32,18,8,-1,-1,-1,24,52,10,14,7,8,6,-1,""
21,-1,-1,37,49,48,54,74,67,34,35,25,37,25,29,18,19,14,15,9,28,24,16,6,27,""
22,28,37,68,90,111,86,120,153,47,42,27,39,31,31,45,38,16,25,20,27,27,19,9,38,""
23,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,69,74,33,-1,35,52,23,15,20,9,1,7,30,""
24,45,25,16,85,102,145,104,60,62,30,23,6,18,-1,-1,24,48,37,34,11,5,15,19,20,""
25,-1,-1,-1,36,67,59,50,44,8,46,60,54,48,33,78,66,31,5,16,17,19,23,11,24,""
26,18,58,114,32,51,78,59,101,33,36,82,25,32,15,-1,25,10,21,11,17,7,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,27,12,53,36,102,28,40,15,77,""
28,6,24,26,27,50,68,69,61,111,130,84,69,106,90,59,139,81,134,66,79,116,71,25,23,""
29,32,42,48,55,52,55,61,72,59,92,61,47,48,44,76,32,29,34,35,31,28,20,19,31,""
30,12,22,27,31,39,32,38,56,65,44,63,55,33,64,65,51,41,31,16,23,19,29,19,30,""
31,46,38,64,-1,-1,-1,-1,-1,-1,69,78,74,53,51,69,27,32,28,22,31,14,47,20,29,""
