jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,65,75,85,88,115,142,120,121,108,112,91,98,98,73,73,50,43,31,31,33,54,43,61,51,""
02,53,74,82,102,114,141,110,125,131,125,122,121,94,108,70,68,47,39,42,38,42,54,60,74,""
03,73,105,100,118,123,147,125,124,148,247,249,290,347,269,263,223,203,96,69,71,77,118,126,93,""
04,118,125,118,135,150,149,133,116,104,107,110,99,88,78,74,50,35,34,33,45,51,35,43,56,""
05,51,64,79,89,126,118,107,103,111,121,114,107,96,69,61,35,39,25,30,34,52,39,50,61,""
06,60,75,83,111,89,107,96,98,101,117,105,101,89,75,66,38,30,25,27,41,37,47,58,43,""
07,51,59,87,91,115,88,101,89,88,92,104,84,64,87,70,49,34,30,29,25,49,45,46,51,""
08,70,69,61,82,113,92,99,98,98,99,96,103,90,93,73,57,38,37,22,33,34,54,52,57,""
09,47,68,63,71,87,95,72,89,92,109,104,115,105,69,63,34,17,32,38,32,38,47,58,44,""
10,73,79,85,109,115,102,105,92,81,106,102,89,104,71,57,53,31,41,23,33,29,50,43,55,""
11,68,67,85,111,113,96,98,99,88,98,102,118,105,80,56,44,28,26,26,32,27,55,42,45,""
12,58,71,88,92,123,132,105,117,121,117,125,115,102,99,79,31,38,30,31,32,45,44,52,64,""
13,62,89,80,99,117,123,105,107,97,109,131,119,121,110,68,24,28,28,37,44,39,54,53,64,""
14,71,82,106,120,134,129,100,94,73,106,104,106,134,75,6,2,37,27,34,38,46,56,60,73,""
15,67,64,110,120,108,122,98,102,99,77,156,155,150,50,49,0,14,29,27,34,43,54,58,61,""
16,75,75,94,102,130,123,112,106,98,88,150,126,122,112,75,49,35,32,34,28,41,46,56,49,""
17,71,82,94,106,137,123,118,94,102,123,123,120,122,88,72,60,34,33,31,39,45,43,46,50,""
18,56,93,110,105,123,127,110,120,100,118,129,130,114,97,71,50,33,31,41,39,41,46,56,44,""
19,71,80,94,119,122,135,103,102,105,122,143,146,95,94,57,45,36,33,24,39,53,54,57,62,""
20,77,67,116,97,112,105,91,100,103,109,112,128,103,99,80,56,34,32,40,33,51,53,50,59,""
21,54,85,69,98,132,121,98,96,103,122,103,108,91,89,58,51,39,29,22,29,47,47,52,54,""
22,66,85,104,126,117,125,107,97,102,125,107,112,64,92,56,47,35,25,25,23,48,36,54,51,""
23,65,68,87,97,135,109,98,77,90,83,104,95,73,73,51,57,38,24,23,38,32,36,53,56,""
24,64,75,81,108,107,91,85,91,67,94,101,86,70,68,54,41,28,24,23,19,33,58,51,79,""
25,73,70,82,94,87,108,101,95,114,108,98,96,86,73,51,29,31,17,20,21,40,46,60,72,""
26,61,74,77,84,94,102,84,82,109,99,104,69,63,49,3,24,26,23,28,20,43,49,54,58,""
27,65,73,78,79,71,100,88,79,76,80,79,80,58,54,43,33,24,16,21,24,34,44,42,62,""
28,60,80,59,92,79,84,83,103,74,82,89,69,-1,-1,-1,25,34,19,24,22,48,52,46,57,""
29,82,83,99,93,97,91,99,70,27,-1,-1,-1,-1,-1,29,38,27,19,28,30,28,45,44,47,""
30,70,56,64,70,79,104,97,66,101,83,85,74,72,67,49,49,22,22,25,24,44,45,48,61,""
31,54,74,77,76,81,92,101,88,88,80,89,80,83,66,42,37,30,23,28,25,41,47,-1,-1,""
