jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,19,17,29,30,26,23,18,19,27,14,18,14,7,7,6,8,7,14,18,21,17,22,20,""
02,24,18,26,32,32,31,29,28,19,20,14,11,15,11,8,7,13,6,11,11,21,23,21,24,""
03,26,23,29,42,35,31,28,20,15,19,18,18,18,23,29,29,32,21,20,21,28,30,50,47,""
04,53,77,71,101,107,106,75,35,33,35,23,31,38,21,17,10,12,8,16,18,18,17,21,20,""
05,17,21,28,35,32,30,43,38,22,19,15,10,17,13,13,9,5,7,17,13,12,21,16,21,""
06,19,26,28,29,26,26,16,16,13,17,16,21,12,8,11,9,6,9,8,14,18,15,25,20,""
07,23,26,29,31,29,24,22,15,22,17,14,13,10,11,6,6,9,4,5,11,15,17,15,14,""
08,23,21,24,26,31,26,14,19,15,13,7,13,17,9,10,7,7,6,8,9,15,20,21,22,""
09,11,26,21,19,22,28,17,14,17,21,17,12,7,11,5,9,8,12,16,11,15,19,22,23,""
10,24,31,33,30,35,27,21,16,19,9,20,10,10,11,9,10,9,11,12,8,13,17,19,16,""
11,35,30,23,33,37,39,26,20,22,11,15,16,9,15,4,9,3,10,13,12,22,23,24,24,""
12,20,30,36,37,38,36,20,27,13,19,23,13,11,8,8,10,5,9,8,8,17,14,16,17,""
13,18,20,28,26,24,23,19,18,13,12,16,18,13,6,5,8,6,8,5,12,11,20,15,11,""
14,18,30,20,31,28,28,15,12,11,19,17,16,14,7,6,8,6,8,13,16,12,16,17,13,""
15,15,19,22,31,18,16,20,16,24,14,14,10,9,12,7,9,9,7,10,14,15,11,24,17,""
16,20,30,30,37,31,28,14,17,16,15,13,12,10,11,10,13,4,9,13,14,20,23,20,25,""
17,22,22,24,33,29,24,20,24,24,18,21,14,12,14,5,6,5,5,6,15,18,16,20,19,""
18,26,34,31,30,33,31,22,16,17,19,12,14,11,13,10,7,12,8,12,13,18,19,16,25,""
19,27,31,39,35,26,26,21,18,19,12,16,14,14,6,10,8,4,7,9,10,12,15,18,23,""
20,21,28,18,32,25,20,17,17,15,16,16,18,14,13,3,4,4,5,8,12,14,14,18,20,""
21,19,23,24,37,33,25,25,18,17,13,14,11,10,5,6,7,15,4,14,14,15,21,36,12,""
22,17,20,21,25,27,17,15,14,20,19,13,11,13,6,7,12,6,8,7,15,17,22,22,17,""
23,19,23,22,25,17,24,14,12,13,12,11,9,9,7,5,4,3,8,8,16,19,16,18,19,""
24,18,21,19,20,13,17,12,17,21,12,17,12,9,15,8,12,6,5,8,13,21,22,26,15,""
25,26,18,30,28,27,24,20,15,16,11,16,12,12,4,5,3,6,12,12,11,10,14,21,24,""
26,20,20,21,21,24,17,15,17,18,17,11,15,9,15,6,5,13,8,8,16,15,11,22,22,""
27,23,28,24,27,26,23,24,21,17,15,13,18,9,11,12,5,7,7,9,10,14,20,20,19,""
28,18,23,20,28,33,20,27,19,20,13,14,17,6,8,9,4,9,10,9,9,14,17,22,28,""
29,27,25,25,24,25,22,21,17,17,16,16,13,9,10,6,10,12,9,11,6,17,26,21,28,""
30,21,29,30,25,31,27,23,23,17,21,10,20,12,5,7,9,9,11,9,17,15,18,26,31,""
31,29,23,32,26,24,24,22,20,19,16,13,15,9,7,7,9,7,12,9,13,21,-1,-1,-1,""
