jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,15,19,14,13,11,15,23,21,64,60,49,40,63,52,50,29,53,35,74,55,-1,-1,-1,""
02,-1,11,7,13,23,8,14,26,52,53,52,64,49,60,66,74,53,59,47,46,35,30,17,11,""
03,11,14,8,14,16,20,38,46,51,56,80,124,80,94,107,132,136,119,151,119,42,67,41,40,""
04,35,25,18,16,32,36,30,24,30,36,54,49,42,32,31,15,32,10,12,25,13,12,7,14,""
05,11,18,16,6,24,31,36,23,17,26,35,60,49,74,39,53,60,119,59,42,29,10,16,10,""
06,14,13,19,22,19,24,26,15,25,28,38,27,61,47,54,54,56,58,68,37,9,33,28,46,""
07,135,10,17,22,31,20,12,14,15,21,20,14,48,108,66,76,63,77,59,123,48,23,20,16,""
08,16,14,20,17,4,6,8,4,8,18,14,12,24,52,52,68,64,59,48,26,7,23,18,10,""
09,12,11,10,11,19,21,33,34,32,50,61,31,51,52,38,43,67,51,51,28,7,16,6,21,""
10,19,13,55,19,9,19,28,18,23,26,30,27,27,34,38,25,23,24,19,15,33,8,8,29,""
11,53,63,17,13,13,14,22,31,29,35,43,40,51,51,59,56,50,61,65,50,46,24,16,15,""
12,11,11,18,17,16,12,19,18,15,23,31,35,40,41,43,45,47,60,42,27,19,11,5,5,""
13,4,9,3,10,12,14,24,26,40,36,26,27,27,26,42,57,61,61,55,51,45,24,14,4,""
14,7,33,3,17,25,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,1,6,12,15,1,6,20,47,51,63,39,48,27,13,4,5,4,4,""
18,4,4,3,1,3,5,5,6,1,8,6,6,17,16,35,25,38,42,14,37,27,24,11,6,""
19,5,5,11,11,8,5,7,6,16,14,5,15,15,35,30,24,32,48,20,11,6,4,2,1,""
20,1,6,3,2,5,3,17,15,11,18,10,1,12,17,14,19,37,50,49,39,27,17,8,9,""
21,9,14,4,1,14,16,6,19,18,12,14,10,26,21,31,30,27,23,16,52,35,9,8,8,""
22,9,10,7,6,13,16,14,23,13,19,29,26,31,51,49,69,65,20,15,3,6,5,3,1,""
23,1,5,3,3,11,28,39,23,21,36,73,69,64,78,92,74,73,74,55,19,29,27,13,8,""
24,11,15,18,19,20,19,13,25,19,19,23,34,29,43,31,23,28,36,44,31,24,14,8,6,""
25,1,3,6,15,17,16,19,17,40,38,60,51,40,40,67,54,53,63,44,37,36,26,27,17,""
26,9,18,31,13,15,24,23,12,13,29,36,22,16,26,36,33,35,38,39,22,28,17,8,12,""
27,5,5,14,23,25,4,9,8,10,17,14,12,14,14,28,18,23,24,25,26,14,19,4,3,""
28,5,5,18,15,18,18,114,134,38,188,318,141,298,247,60,104,83,47,38,71,174,203,107,27,""
29,14,9,4,15,29,5,8,6,13,20,19,21,15,15,17,22,15,5,16,17,42,16,19,10,""
30,5,15,1,2,13,9,14,7,11,11,82,184,218,113,113,252,90,37,17,14,12,12,3,1,""
31,1,2,0,0,3,3,1,5,8,8,13,12,18,40,39,23,12,13,16,40,32,16,9,4,""
[E]o`zal{bhIjzfe,"}`fgz'gl}"
