jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,86,96,125,125,132,140,154,142,177,182,180,178,156,172,180,159,157,152,163,138,126,110,102,93,""
02,102,111,120,150,155,157,151,139,140,133,147,166,157,159,179,158,145,178,164,135,127,114,116,91,""
03,92,100,120,120,139,141,162,160,167,185,185,167,199,168,139,128,97,163,169,168,184,195,197,171,""
04,166,167,178,181,170,177,199,174,159,156,180,198,201,184,194,166,161,176,167,166,153,123,112,113,""
05,95,117,123,121,128,147,149,149,170,194,158,186,169,155,169,170,160,163,170,157,121,121,110,82,""
06,90,88,117,128,127,123,147,132,154,164,167,174,161,168,183,179,170,171,161,128,120,104,105,80,""
07,71,86,119,116,122,120,114,141,139,177,144,150,159,162,160,148,153,172,158,136,137,121,94,73,""
08,79,91,102,117,132,133,139,110,172,157,125,154,166,155,139,174,146,163,130,138,98,72,73,79,""
09,91,79,108,131,134,151,136,104,111,147,145,183,170,141,194,178,150,159,148,119,101,98,83,89,""
10,31,88,134,139,127,129,104,138,96,142,152,141,135,134,155,143,127,157,162,126,97,132,72,79,""
11,80,105,110,112,98,127,128,142,149,158,139,156,120,144,169,144,147,159,137,126,117,93,65,83,""
12,87,105,101,103,115,99,106,120,140,144,142,123,130,143,119,145,130,147,138,125,114,92,70,61,""
13,76,96,96,119,111,105,110,110,142,129,142,159,156,156,135,144,162,148,154,125,123,97,83,71,""
14,81,100,128,118,105,131,139,113,157,190,162,163,139,159,158,178,152,162,129,146,138,110,78,70,""
15,76,95,108,115,112,115,154,111,148,168,154,176,178,171,158,169,170,188,183,171,127,84,74,70,""
16,71,117,132,139,150,155,171,147,139,185,142,128,136,133,122,176,183,212,211,172,128,95,74,83,""
17,82,103,96,152,132,110,144,146,160,170,157,156,149,154,178,147,159,183,193,142,131,114,90,67,""
18,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,""
19,4,141,167,177,187,165,194,206,238,237,215,237,226,211,238,229,196,221,214,179,157,154,104,111,""
20,103,142,183,151,174,179,184,190,200,244,228,210,226,202,220,184,197,209,210,184,143,138,115,102,""
21,109,108,158,157,164,188,186,203,219,242,212,206,207,186,228,199,206,213,208,188,145,138,114,124,""
22,111,143,169,211,231,217,233,232,242,236,211,206,216,214,213,188,175,195,210,181,150,110,115,124,""
23,124,136,152,187,199,202,202,203,172,241,194,210,237,216,208,238,205,210,199,174,136,124,115,97,""
24,121,140,162,156,175,199,202,213,191,202,202,223,207,197,224,220,202,194,191,150,165,267,142,100,""
25,116,138,139,171,180,171,183,211,194,220,205,225,231,200,224,206,185,161,165,158,135,122,111,121,""
26,125,130,148,179,185,193,168,177,197,217,210,197,208,206,201,175,183,177,167,135,113,113,105,108,""
27,107,118,153,162,167,170,163,155,178,203,214,191,200,194,197,191,191,198,168,129,150,185,98,97,""
28,101,107,166,137,153,169,164,197,206,210,197,168,189,184,207,192,176,173,163,127,103,108,98,95,""
29,92,119,132,154,166,168,184,157,173,196,158,155,169,170,157,182,166,178,189,136,125,119,88,100,""
30,104,135,168,148,174,173,188,180,159,209,181,200,179,191,197,224,196,168,149,121,123,89,82,92,""
31,112,125,176,177,170,172,169,171,170,190,162,134,165,185,202,181,169,186,170,130,124,113,93,-1,""
