jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,136,149,165,181,162,158,204,210,213,229,207,176,138,103,85,80,53,45,32,40,48,48,41,72,""
02,86,121,134,148,127,138,155,150,146,159,177,174,180,132,93,75,59,41,54,44,28,26,30,55,""
03,65,81,80,91,74,90,102,135,175,161,194,211,216,167,139,125,84,77,34,21,32,34,78,162,""
04,176,199,238,239,193,246,182,173,206,238,283,278,202,160,131,76,56,29,31,30,35,40,54,68,""
05,88,132,128,129,132,141,153,142,163,134,142,143,146,120,89,62,57,43,31,21,39,39,42,59,""
06,101,113,144,136,134,128,122,160,117,157,153,121,147,112,78,59,38,30,19,28,29,42,55,55,""
07,81,104,99,115,109,136,156,125,108,108,143,136,115,93,63,50,31,24,19,21,25,43,48,47,""
08,79,107,135,133,104,119,110,124,116,112,126,130,120,88,72,50,41,25,20,25,35,36,49,90,""
09,103,144,146,192,185,162,177,196,172,177,220,203,174,125,98,76,72,44,54,45,53,58,88,110,""
10,127,172,206,176,184,154,190,212,197,254,207,203,185,145,157,71,46,48,48,36,41,59,79,89,""
11,87,122,152,159,139,137,149,136,132,128,154,131,118,92,68,37,29,21,19,19,25,33,47,62,""
12,94,98,124,153,118,122,139,139,121,142,129,122,110,91,92,42,31,22,20,31,36,47,77,68,""
13,109,130,159,183,144,147,170,162,151,155,134,134,131,114,65,42,34,20,17,33,23,57,49,69,""
14,55,101,115,129,125,137,137,172,160,142,158,128,130,115,73,46,22,24,26,22,27,55,74,87,""
15,94,131,154,157,143,119,136,132,139,163,145,147,143,112,85,55,29,20,20,32,26,50,66,72,""
16,77,100,132,140,145,141,151,192,150,164,204,189,161,138,75,65,47,29,34,32,25,46,62,88,""
17,90,133,173,159,117,144,153,139,128,159,159,161,135,138,97,53,33,28,31,23,25,42,54,85,""
18,95,111,157,166,155,128,152,138,159,159,168,155,132,98,103,61,42,34,26,27,35,69,74,98,""
19,116,137,181,205,177,178,231,187,194,159,174,210,168,139,127,69,48,36,31,49,49,68,86,103,""
20,120,139,150,217,150,169,175,182,192,195,197,193,153,143,127,74,51,31,36,43,49,77,72,103,""
21,119,122,198,198,187,229,187,196,241,190,187,148,174,151,103,81,45,43,37,30,40,51,80,89,""
22,116,138,149,169,144,149,139,133,141,106,126,168,162,118,104,71,49,45,27,41,38,61,64,118,""
23,117,183,195,220,185,178,173,183,221,162,195,198,173,132,111,85,63,46,27,47,38,66,58,76,""
24,99,120,142,153,134,133,155,151,145,123,133,135,109,101,76,60,21,29,23,32,30,42,45,75,""
25,100,99,122,112,106,117,120,136,124,168,117,97,93,64,59,45,32,23,25,25,29,56,63,58,""
26,82,121,135,127,141,138,127,136,119,117,123,116,87,72,61,39,25,27,18,29,39,37,39,73,""
27,98,103,137,124,124,130,123,127,129,126,111,123,126,85,71,71,32,25,34,23,35,47,58,86,""
28,88,122,133,156,164,152,133,163,150,158,161,125,130,97,76,51,28,35,23,31,35,64,65,83,""
29,128,150,141,179,185,164,124,138,126,143,149,103,107,92,71,60,24,32,28,24,29,57,82,101,""
30,120,153,129,170,152,158,160,146,142,152,155,149,145,129,99,71,68,56,46,60,53,60,67,77,""
31,100,149,176,167,161,163,142,154,147,151,156,134,149,163,104,49,54,42,45,83,67,62,68,24,""
