jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,68,68,69,92,86,81,66,76,59,76,96,93,91,87,79,52,44,47,38,41,48,39,55,""
02,50,57,66,56,62,78,68,117,69,109,87,99,178,176,125,190,128,103,68,63,43,74,50,84,""
03,62,60,77,76,76,87,98,89,106,188,270,257,233,235,198,192,163,150,124,120,128,153,164,172,""
04,198,292,210,226,254,267,287,217,164,212,296,234,241,249,262,100,90,99,98,99,97,70,175,168,""
05,161,192,201,183,192,177,246,183,206,217,175,173,199,273,163,139,140,136,133,138,150,173,190,140,""
06,128,137,131,170,153,169,185,194,208,114,124,123,93,73,72,51,50,54,131,103,128,116,58,105,""
07,131,224,160,167,197,202,229,165,130,192,170,188,149,159,171,123,133,157,138,157,165,181,183,159,""
08,206,182,230,184,150,169,167,167,177,189,151,143,125,41,54,30,21,23,21,65,79,91,64,71,""
09,63,52,68,71,83,66,113,81,77,120,74,82,64,51,85,96,78,52,109,52,36,62,73,54,""
10,42,40,33,51,55,27,42,71,61,41,131,87,51,57,63,58,42,23,41,28,51,56,39,50,""
11,41,36,23,39,106,55,51,46,40,62,57,52,55,46,73,33,37,21,21,30,29,21,39,23,""
12,33,27,29,29,37,48,41,58,46,51,44,64,57,48,78,81,57,32,46,38,8,4,27,24,""
13,33,21,23,25,24,39,52,44,36,55,53,51,44,50,49,33,39,15,22,20,18,28,34,30,""
14,30,34,35,35,61,79,39,38,36,46,73,74,78,87,32,37,28,68,49,52,21,17,19,19,""
15,24,17,14,33,38,76,142,39,88,61,75,98,91,66,62,43,35,44,33,24,34,40,31,17,""
16,11,19,26,17,35,31,33,29,29,27,43,44,49,40,29,23,26,16,10,27,37,32,39,29,""
17,20,43,32,43,39,38,37,54,42,55,72,71,66,67,49,29,32,27,12,17,21,23,24,26,""
18,34,33,25,43,36,45,40,63,46,54,86,50,54,86,66,51,40,53,29,68,84,45,43,38,""
19,37,37,45,52,53,63,62,65,60,66,43,65,87,57,44,24,55,29,26,43,63,32,45,41,""
20,50,43,66,56,50,40,128,50,69,78,57,71,54,71,66,49,51,39,83,66,73,96,119,26,""
21,21,49,63,49,92,115,165,119,106,61,77,157,102,67,83,46,72,54,21,39,107,88,129,76,""
22,27,25,34,51,29,47,48,53,49,45,59,76,79,67,43,24,17,12,19,21,13,45,28,35,""
23,25,33,41,35,36,43,28,44,58,48,52,60,68,52,30,45,50,25,17,16,24,23,41,27,""
24,23,31,32,56,52,63,42,55,37,51,54,72,38,33,45,26,28,23,28,52,60,55,74,55,""
25,49,52,44,47,58,70,91,59,62,80,98,47,34,37,20,27,17,7,15,13,13,25,15,16,""
26,25,18,25,25,36,40,34,32,44,28,36,53,28,43,59,27,19,27,24,73,11,35,8,33,""
27,40,29,35,43,46,40,37,56,59,52,28,40,8,59,28,5,14,13,24,18,17,20,29,15,""
28,34,27,22,18,32,46,86,117,41,42,55,44,23,38,15,15,17,19,9,14,13,28,16,21,""
29,21,25,25,30,23,33,25,40,35,35,42,31,38,34,26,22,14,12,7,17,13,20,19,16,""
30,24,26,19,23,25,35,24,29,36,25,23,28,41,31,22,26,14,15,16,12,13,22,29,26,""
31,23,27,28,37,31,40,30,37,36,31,40,43,36,31,41,34,28,19,21,13,20,40,10,42,""
