dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,34,41,41,46,47,41,39,38,25,38,41,32,24,25,20,1,10,19,30,3,13,28,38,""
02,40,31,38,37,25,2,1,0,2,4,24,21,4,1,5,9,15,18,19,18,15,25,23,38,""
03,28,38,37,40,43,51,53,39,30,26,25,25,18,25,23,22,22,21,-1,39,19,21,30,24,""
04,31,26,31,29,32,36,45,-1,73,42,38,31,20,9,15,14,14,23,27,16,-1,45,25,27,""
05,36,33,31,39,38,38,47,34,33,-1,68,31,24,25,23,28,18,24,26,20,24,24,-1,58,""
06,33,33,36,31,34,44,42,36,32,31,35,-1,55,23,17,14,10,10,15,17,24,19,26,21,""
07,-1,24,23,22,25,28,39,23,17,14,25,24,13,-1,24,6,12,9,13,9,15,15,26,12,""
08,22,15,-1,45,25,24,31,14,19,21,169,40,14,8,15,-1,37,22,7,20,25,17,22,26,""
09,26,27,28,24,-1,61,49,28,26,17,23,24,24,24,26,18,12,-1,40,33,22,33,40,33,""
10,45,51,26,34,44,55,-1,113,42,37,33,26,25,24,15,17,15,19,24,-1,77,39,42,48,""
11,37,43,47,38,52,74,74,63,-1,86,36,33,26,28,23,17,11,21,33,51,50,-1,116,65,""
12,73,61,40,44,59,87,89,73,72,39,-1,79,22,29,17,18,26,34,51,78,75,81,85,-1,""
13,222,86,65,54,93,108,119,97,69,52,26,45,-1,57,22,11,17,41,59,88,122,133,140,130,""
14,130,-1,211,68,78,122,207,180,167,79,59,-1,41,31,-1,58,19,33,41,49,51,58,75,53,""
15,57,52,44,-1,116,53,59,55,51,40,48,31,19,28,19,20,-1,49,22,24,30,41,32,44,""
16,31,46,41,41,41,-1,90,51,49,24,45,38,34,28,20,24,18,12,-1,47,15,22,22,42,""
17,37,24,32,42,38,43,50,-1,70,29,27,37,28,5,24,26,14,15,22,24,-1,39,31,34,""
18,39,29,32,36,44,49,45,45,36,-1,96,41,35,22,33,21,23,24,21,29,22,30,-1,70,""
19,37,42,43,46,58,55,47,50,38,41,30,-1,81,39,29,27,19,15,29,17,25,27,37,49,""
20,-1,77,39,41,47,46,40,55,53,47,43,49,41,-1,53,20,16,19,12,34,20,36,26,39,""
21,27,52,-1,98,46,61,44,67,77,76,72,86,76,66,58,-1,101,42,36,59,56,60,59,73,""
22,79,83,78,75,-1,205,86,87,87,75,71,77,59,65,61,47,38,-1,81,43,47,53,52,57,""
23,69,72,83,76,84,90,-1,178,75,76,75,69,56,50,37,42,44,31,33,-1,74,33,37,52,""
24,43,46,41,45,44,41,73,48,-1,97,63,45,36,53,35,32,33,33,35,25,40,-1,88,43,""
25,51,66,67,66,75,79,63,56,50,67,-1,149,59,52,41,34,31,42,35,34,37,43,51,-1,""
26,115,61,67,76,65,61,52,43,49,54,40,39,-1,79,33,22,23,23,18,21,19,30,35,31,""
27,35,-1,70,44,44,39,40,53,48,47,45,36,41,32,-1,51,21,22,10,27,26,28,32,26,""
28,51,34,37,-1,96,42,44,57,36,44,56,41,44,31,30,20,-1,50,22,25,26,27,34,35,""
29,36,53,46,40,56,-1,112,55,40,40,51,32,37,32,29,18,24,15,-1,43,30,25,42,35,""
30,48,37,44,49,42,41,46,-1,95,37,47,49,50,34,29,21,21,17,27,21,-1,43,26,49,""
31,44,35,41,46,57,53,52,51,39,-1,80,59,45,34,26,25,22,25,25,20,21,25,-1,-1,""
