dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,12,14,14,9,7,8,8,6,2,3,1,5,4,1,0,1,3,4,6,4,6,6,8,""
02,6,13,13,12,12,10,10,7,5,5,3,2,2,0,2,2,2,2,2,6,10,11,9,9,""
03,12,14,9,10,16,18,5,8,8,12,7,2,0,2,3,1,0,2,3,11,9,13,8,15,""
04,6,13,11,8,16,15,11,10,10,6,5,7,6,1,1,3,1,2,4,10,5,10,9,12,""
05,14,8,16,15,11,11,11,9,7,5,5,4,4,4,4,3,4,5,6,6,4,11,16,9,""
06,12,13,16,18,12,9,10,7,1,2,2,6,2,1,1,3,5,3,3,7,9,7,17,7,""
07,12,17,13,18,12,10,9,8,6,8,1,3,5,3,1,9,4,5,2,7,9,13,12,12,""
08,8,18,19,18,15,11,4,12,13,13,8,6,3,4,6,0,4,4,5,12,16,13,21,15,""
09,8,12,10,18,7,16,6,12,8,11,6,4,5,4,2,4,7,3,7,8,19,16,17,12,""
10,16,15,15,20,12,17,10,10,12,8,7,6,7,2,5,4,6,10,6,18,24,22,40,21,""
11,10,19,37,22,23,9,15,17,9,13,4,13,3,7,9,4,4,5,9,18,16,14,27,18,""
12,8,19,16,24,22,11,17,14,16,13,12,4,6,2,3,5,2,4,15,23,37,49,61,47,""
13,19,18,27,37,23,15,15,22,26,23,23,14,6,4,2,5,6,14,28,25,48,68,78,72,""
14,33,27,35,57,30,25,29,27,19,27,10,5,6,3,3,3,5,5,5,19,31,23,18,21,""
15,12,11,7,16,13,12,11,12,14,5,7,6,7,3,1,5,2,0,3,6,5,6,6,15,""
16,11,7,15,13,9,9,16,10,13,6,2,6,1,0,0,0,5,1,2,5,2,6,5,8,""
17,14,14,9,12,13,11,10,9,6,4,9,7,2,5,2,3,3,2,6,5,6,9,11,15,""
18,8,13,13,14,13,14,12,4,6,4,8,6,7,3,2,3,2,3,3,5,3,7,16,6,""
19,8,9,19,7,8,10,13,10,10,5,6,2,2,5,4,2,2,3,7,5,4,8,8,5,""
20,12,13,12,14,13,18,17,4,4,5,4,4,9,4,2,1,3,4,6,7,4,10,4,13,""
21,10,15,15,13,4,15,12,11,9,10,7,11,4,5,5,2,1,2,8,6,3,12,8,19,""
22,8,11,14,15,24,18,10,15,13,7,3,8,4,6,3,5,0,2,3,5,6,4,5,9,""
23,6,14,10,10,9,9,11,2,5,6,5,3,5,3,2,4,7,5,4,3,3,4,10,7,""
24,12,10,11,15,14,11,11,9,8,9,7,7,5,3,0,2,2,2,6,4,3,7,5,6,""
25,8,7,13,11,7,10,5,8,6,6,3,1,2,1,4,1,1,3,4,1,5,9,8,5,""
26,12,13,11,10,7,6,5,5,6,9,8,5,3,5,1,2,2,1,5,10,6,6,12,10,""
27,6,12,15,6,19,11,18,12,6,3,4,5,2,2,4,2,0,4,2,5,7,11,7,10,""
28,12,22,7,13,12,13,11,6,7,5,4,4,5,1,4,1,4,8,11,2,3,10,4,8,""
29,9,14,12,6,10,10,13,7,7,8,5,7,1,3,5,1,2,2,2,7,6,6,6,10,""
30,12,7,6,10,9,9,5,7,4,2,7,6,5,4,0,3,3,5,3,6,3,6,7,3,""
31,4,8,8,12,9,6,7,5,5,3,6,10,6,2,1,3,5,4,4,6,10,4,10,-1,""
