feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,26,33,38,48,73,73,76,51,52,63,62,58,54,72,65,67,64,72,58,49,43,35,20,""
02,32,29,31,29,46,54,75,71,63,53,52,51,53,56,49,66,43,41,49,50,46,51,29,26,""
03,28,44,31,41,43,41,60,41,44,31,25,48,24,43,51,50,45,58,43,46,34,30,23,28,""
04,21,25,27,40,44,49,57,33,35,28,40,35,36,31,39,42,36,58,56,45,37,40,30,25,""
05,25,27,46,47,45,41,47,47,50,28,31,32,45,44,36,52,37,63,48,46,45,28,23,24,""
06,30,25,28,31,47,43,76,78,78,67,63,53,61,42,38,41,42,53,42,24,39,17,16,7,""
07,14,16,23,31,33,41,68,61,55,48,51,55,60,39,52,40,41,41,33,43,39,29,27,17,""
08,17,32,29,38,37,47,76,68,68,64,60,50,32,47,34,35,23,19,19,27,26,34,27,24,""
09,20,21,17,24,27,35,33,54,43,53,62,69,60,51,68,26,37,31,35,22,25,25,27,21,""
10,19,23,29,37,56,65,91,92,81,73,75,76,71,50,34,39,36,28,36,35,39,38,17,14,""
11,11,23,25,40,52,56,75,91,77,73,67,63,61,44,70,42,44,47,29,30,21,25,21,17,""
12,8,19,28,32,31,63,71,82,88,63,62,45,47,58,46,43,44,45,39,44,38,36,14,19,""
13,13,14,10,36,51,53,60,67,66,52,56,49,43,44,40,39,37,35,43,43,44,32,30,19,""
14,15,12,30,44,39,53,74,65,75,62,42,59,65,47,64,59,55,49,39,41,41,41,24,18,""
15,22,15,34,33,33,40,54,67,71,61,61,37,48,38,28,50,37,38,49,28,46,36,19,18,""
16,14,11,25,35,44,37,60,75,37,32,45,34,32,39,39,43,52,53,43,34,35,27,34,13,""
17,12,19,28,37,31,41,46,48,53,43,54,39,26,44,50,46,52,51,36,29,38,25,46,25,""
18,21,24,31,24,30,41,42,53,37,29,19,37,52,52,51,39,51,51,49,57,39,20,23,12,""
19,16,21,31,24,33,34,39,51,51,45,38,23,29,36,50,52,65,31,53,41,29,33,22,17,""
20,23,18,20,22,38,35,34,47,57,40,48,36,31,33,36,50,28,33,51,27,36,22,17,10,""
21,11,17,21,39,20,22,48,64,59,52,54,53,62,43,42,39,39,45,39,43,29,21,27,14,""
22,15,17,34,23,47,50,67,58,56,68,54,52,70,24,30,43,53,45,63,60,48,37,19,17,""
23,13,21,28,25,40,61,66,62,54,29,32,36,26,32,43,58,55,54,38,33,22,41,30,14,""
24,25,26,28,28,40,38,67,72,65,58,55,51,48,39,41,41,41,29,28,29,32,28,11,28,""
25,13,22,27,28,44,48,51,74,74,56,52,50,48,37,39,58,33,41,44,33,27,19,11,10,""
26,8,26,17,24,28,62,62,62,70,60,50,48,41,29,32,45,34,30,27,33,43,22,14,12,""
27,16,25,14,33,54,60,67,83,72,46,42,44,62,41,40,49,31,36,45,42,44,17,16,14,""
28,11,13,22,42,62,61,61,67,68,56,68,46,47,57,33,53,40,52,61,43,36,29,19,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
