feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,31,39,79,124,173,177,195,193,195,262,212,189,190,181,158,165,107,93,69,62,38,47,25,""
02,20,24,34,83,111,145,164,169,176,196,249,244,216,185,193,190,176,117,91,81,71,70,42,34,""
03,49,48,67,69,113,125,152,115,123,236,260,220,190,169,147,138,85,85,71,16,5,12,34,34,""
04,9,5,1,44,55,120,124,108,131,186,206,200,164,138,142,167,139,19,21,14,15,12,14,7,""
05,16,24,30,59,95,120,137,96,127,199,263,216,218,155,162,176,158,106,87,52,40,25,28,8,""
06,22,26,46,62,74,153,140,139,163,195,205,195,175,159,144,172,148,98,93,28,10,11,8,7,""
07,6,8,11,48,52,81,58,61,124,168,176,214,183,182,148,177,99,52,24,21,8,8,1,1,""
08,6,4,19,46,16,37,79,74,76,108,120,121,112,101,108,90,77,48,25,34,42,28,18,5,""
09,7,8,26,15,88,98,116,95,133,210,243,195,193,165,146,134,43,46,38,15,20,14,10,11,""
10,5,5,29,45,59,87,100,112,110,199,193,155,169,168,165,173,128,103,29,12,7,6,4,7,""
11,4,4,9,34,64,81,107,104,100,163,207,177,154,157,145,160,140,114,87,75,60,71,25,21,""
12,16,21,22,43,75,156,165,127,132,166,210,193,189,164,138,176,133,95,75,38,42,34,30,13,""
13,15,26,38,57,81,135,148,119,120,182,217,188,190,189,186,167,162,103,67,53,48,35,29,19,""
14,8,17,34,57,88,123,136,138,135,180,222,240,190,145,166,194,162,90,83,64,34,48,43,21,""
15,14,21,35,48,59,107,95,89,115,163,191,221,177,143,157,180,159,100,77,46,15,33,13,15,""
16,20,12,30,62,82,95,75,91,103,139,175,180,145,165,148,128,155,103,61,64,53,48,18,24,""
17,20,27,31,46,73,109,111,110,148,178,210,216,191,179,176,172,146,100,74,38,22,19,10,10,""
18,17,16,81,73,15,70,143,116,146,188,221,209,202,186,161,189,135,56,37,11,7,16,11,6,""
19,7,8,18,50,70,94,113,113,124,164,201,205,184,164,157,143,135,66,41,17,17,19,24,11,""
20,5,18,6,70,79,92,108,110,129,161,196,214,187,162,191,202,164,68,26,27,18,20,15,13,""
21,6,7,17,42,26,45,67,110,101,154,200,180,170,175,188,195,149,130,70,54,64,43,12,10,""
22,18,23,29,47,84,96,93,85,98,135,154,161,131,157,139,96,72,45,26,32,32,20,23,21,""
23,10,13,35,37,51,92,80,45,72,88,112,87,86,93,86,98,112,78,89,64,94,65,36,39,""
24,28,12,54,61,84,120,115,112,144,165,196,188,163,143,165,178,151,81,72,49,44,45,22,30,""
25,21,27,51,49,107,130,119,119,126,157,215,181,155,143,144,153,93,53,21,19,16,9,5,7,""
26,6,13,32,42,82,125,132,124,160,157,225,219,162,172,138,149,161,116,101,97,99,76,67,32,""
27,31,29,49,59,87,110,133,124,114,162,182,206,144,126,189,204,185,128,107,92,105,101,55,36,""
28,35,31,41,53,96,137,127,112,121,132,150,137,126,139,151,173,143,100,66,81,51,44,54,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
