feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,13,19,52,68,122,135,139,155,149,174,287,283,310,265,131,148,157,101,115,74,71,53,47,""
02,25,29,27,62,82,112,146,165,187,191,198,256,243,258,246,282,222,163,135,151,114,96,69,52,""
03,47,58,-1,59,73,133,138,150,187,241,242,210,238,237,179,207,222,108,80,106,90,104,59,31,""
04,30,19,29,71,53,75,144,149,140,205,286,228,172,183,204,161,177,163,134,113,109,87,50,42,""
05,30,26,27,31,51,73,103,112,147,191,241,242,165,157,139,192,170,117,114,126,97,83,44,21,""
06,34,27,28,46,95,107,162,184,164,233,282,265,207,207,150,156,142,150,127,106,112,83,48,22,""
07,20,21,36,47,73,95,147,139,168,232,288,280,281,269,238,211,194,174,118,103,115,91,48,44,""
08,15,20,9,59,81,99,86,110,156,240,234,234,241,215,190,186,205,146,135,122,136,63,44,21,""
09,15,12,21,42,52,82,117,133,183,237,287,291,270,219,212,239,182,174,145,131,74,61,57,30,""
10,14,11,16,41,83,96,163,206,237,238,276,289,295,271,284,226,217,186,157,101,125,101,67,40,""
11,25,37,19,0,50,109,143,153,200,245,302,328,300,300,295,319,254,181,126,139,104,112,80,45,""
12,36,25,26,42,73,98,160,172,195,242,247,222,229,224,309,307,267,173,176,156,132,72,56,54,""
13,32,23,23,40,102,121,175,186,191,259,270,291,273,297,280,268,193,170,160,168,121,96,60,38,""
14,37,29,37,51,75,121,171,166,215,290,296,246,273,293,291,271,299,221,143,118,81,84,70,39,""
15,34,33,25,54,74,121,169,159,182,248,258,295,288,325,247,272,256,147,155,138,102,98,73,42,""
16,17,24,27,36,87,123,172,186,179,257,316,331,315,346,287,268,223,216,182,179,145,89,59,46,""
17,31,32,21,32,57,111,140,135,171,238,292,302,271,253,260,226,203,187,136,133,121,90,52,34,""
18,29,-1,-1,37,-1,-1,129,188,197,230,299,255,276,263,256,283,233,151,120,128,115,90,65,36,""
19,21,25,16,43,85,122,164,155,171,221,305,346,292,282,292,227,207,186,140,124,94,76,64,37,""
20,25,39,-1,-1,108,107,136,144,149,182,218,226,220,186,238,240,213,148,137,125,123,94,51,35,""
21,30,30,35,57,87,108,142,146,162,215,202,196,234,275,309,247,185,148,112,101,81,72,45,35,""
22,25,35,34,45,69,114,122,138,199,228,264,252,273,248,239,231,208,158,148,112,131,111,66,43,""
23,25,19,30,66,93,94,130,131,195,250,249,273,232,250,249,218,194,158,145,110,136,85,45,31,""
24,25,-1,-1,-1,93,147,170,171,190,117,254,256,184,199,209,239,221,157,161,102,97,69,56,38,""
25,23,23,43,54,72,112,116,125,146,214,233,260,255,237,228,197,187,126,135,113,83,74,43,33,""
26,14,14,25,43,96,166,167,161,157,262,298,355,297,249,257,272,211,163,157,118,110,90,65,43,""
27,28,21,32,42,88,123,168,178,129,214,256,279,269,241,253,264,200,162,120,126,110,105,61,36,""
28,41,30,35,73,87,149,166,184,229,253,299,281,243,199,225,207,188,184,159,80,77,53,11,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
