apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,1,0,4,1,5,4,4,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,2,2
02,0,3,1,5,1,1,1,3,1,3,0,3,1,1,1,0,0,1,1,0,0,1,4,1
03,0,3,3,2,1,6,2,2,1,1,4,0,0,1,1,1,0,1,4,1,3,2,1,3
04,0,3,2,3,3,1,0,3,0,2,2,1,3,1,0,0,0,2,1,1,1,3,4,3
05,0,4,2,1,4,3,1,5,3,0,4,3,3,1,1,0,0,0,0,2,0,2,2,2
06,4,5,3,3,6,4,2,2,2,3,1,2,1,0,1,3,0,2,0,2,0,0,4,0
07,5,6,3,4,2,5,2,3,3,1,5,1,0,0,1,0,0,0,0,0,0,1,3,1
08,1,0,2,4,5,2,3,4,3,2,2,1,3,1,0,1,0,0,0,0,1,2,1,2
09,3,4,1,3,4,9,3,1,1,2,2,1,0,1,1,1,0,0,1,1,1,0,0,1
10,2,1,1,2,3,4,4,2,1,4,1,3,2,0,1,0,0,0,0,1,1,0,4,2
11,3,1,3,3,1,2,0,3,1,1,2,0,1,2,1,1,1,0,0,2,1,2,0,2
12,4,1,3,0,4,3,4,4,2,0,2,1,0,0,0,1,0,2,0,3,1,0,1,3
13,5,1,3,5,0,2,3,3,2,2,2,1,1,4,1,0,0,2,2,0,2,0,1,1
14,1,3,2,1,2,3,4,4,3,3,3,3,0,3,0,1,1,0,1,1,2,2,5,2
15,1,1,2,1,3,2,4,6,2,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0
16,3,2,2,2,3,2,1,3,6,6,4,4,0,1,0,0,0,0,0,2,3,1,2,2
17,1,2,3,2,3,3,3,6,6,2,3,1,0,0,4,1,1,1,1,1,2,1,1,3
18,1,0,1,2,2,6,4,2,5,3,0,0,0,2,1,1,1,1,0,1,1,1,1,0
19,1,1,2,1,4,1,2,5,4,3,2,0,1,4,1,0,4,0,1,0,1,0,2,0
20,1,5,2,1,4,5,2,4,4,3,3,4,2,1,2,0,0,0,0,1,0,1,2,3
21,2,4,5,4,3,5,7,7,5,4,3,6,3,2,2,3,0,0,2,0,2,0,3,3
22,4,15,6,7,9,11,4,4,7,8,3,3,3,2,1,1,0,0,0,1,1,6,6,3
23,4,3,6,2,6,6,4,7,4,3,6,0,1,1,1,0,0,1,1,0,2,1,3,4
24,7,6,3,5,4,2,4,3,2,3,2,2,0,2,1,1,1,0,1,2,1,1,1,1
25,3,3,1,3,4,4,4,6,6,2,7,4,1,1,0,0,1,0,0,1,0,1,3,3
26,1,2,2,2,5,4,5,3,7,4,4,1,4,2,1,1,0,1,2,0,1,2,0,2
27,5,1,1,4,3,5,6,4,8,2,1,1,5,1,3,2,3,1,0,0,0,1,1,2
28,3,1,1,4,5,2,9,5,3,6,5,1,1,3,0,3,2,5,0,1,1,2,3,1
29,3,1,3,5,5,5,5,5,7,5,2,5,0,2,0,2,2,0,1,3,1,3,0,3
30,0,4,5,3,3,3,7,8,10,9,3,1,2,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
