mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,1,3,6,3,1,1,1,3,1,2,2,4,1,0,2,1,0,0,0,3,0,2,2,""
02,3,1,3,3,2,3,6,1,1,2,0,4,3,0,2,1,1,0,1,0,0,1,0,4,""
03,2,6,3,1,1,1,2,2,2,1,2,1,1,2,1,0,0,0,1,0,1,1,3,1,""
04,1,2,3,4,1,2,3,2,0,1,2,3,2,0,1,2,0,0,0,0,0,1,0,1,""
05,2,1,2,1,3,2,2,1,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,4,""
06,1,4,5,3,1,2,3,2,3,2,0,0,3,0,0,1,0,2,0,0,2,1,2,2,""
07,3,1,6,5,2,3,1,1,4,6,3,2,1,1,0,0,0,0,3,1,2,2,2,2,""
08,1,3,3,0,3,2,3,1,2,4,1,0,2,1,1,0,0,0,1,2,0,2,0,0,""
09,2,0,2,2,3,2,4,4,5,4,3,0,1,2,1,0,0,0,1,1,3,1,3,0,""
10,2,2,2,1,3,2,4,4,2,1,5,2,2,0,3,2,0,0,1,0,4,1,2,4,""
11,3,3,4,3,2,3,2,2,3,2,3,3,0,1,0,1,0,1,1,0,0,1,2,0,""
12,2,3,5,4,3,6,3,3,3,1,3,4,2,0,1,1,1,0,1,0,2,1,3,4,""
13,5,1,0,4,1,1,1,4,1,2,5,2,2,3,1,2,0,0,2,1,1,3,1,1,""
14,0,5,3,5,5,8,4,3,2,2,2,3,1,4,3,0,1,0,0,2,0,1,2,3,""
15,4,4,4,2,4,2,2,5,2,2,3,2,2,0,3,0,1,1,1,0,0,2,1,4,""
16,4,0,0,2,6,0,0,3,3,3,2,3,0,1,0,0,1,0,0,1,1,4,0,0,""
17,3,3,3,2,4,1,3,2,4,1,1,2,2,0,1,0,0,0,1,0,1,2,2,1,""
18,4,1,4,4,0,1,1,1,5,1,2,1,3,0,0,1,0,0,1,1,0,5,2,1,""
19,3,2,6,3,3,4,2,4,5,4,2,0,3,1,3,2,0,1,1,1,1,0,2,1,""
20,2,0,5,4,3,6,2,1,3,5,1,2,1,2,0,2,0,0,1,1,0,2,0,4,""
21,4,7,5,2,3,2,4,6,4,3,4,2,3,4,3,0,1,1,1,2,2,2,1,4,""
22,1,0,2,4,1,5,0,1,0,4,5,1,1,1,0,2,0,1,0,1,0,2,4,3,""
23,1,4,2,3,1,2,5,5,4,3,1,1,3,1,2,1,1,3,0,1,3,0,0,4,""
24,3,4,1,2,3,4,3,3,2,1,5,2,1,2,0,1,1,3,0,2,1,0,3,3,""
25,2,1,1,1,1,2,2,1,0,3,3,2,3,2,0,0,0,0,0,0,3,1,3,3,""
26,3,5,6,3,5,4,4,4,7,3,3,2,2,3,3,0,1,2,2,2,0,1,0,3,""
27,5,5,3,4,3,4,4,5,3,5,4,3,1,0,1,2,0,0,0,2,1,0,2,2,""
28,6,3,2,4,4,2,3,3,4,4,3,4,1,1,2,3,0,2,0,1,2,1,3,3,""
29,2,1,1,2,2,3,5,8,6,5,9,2,1,5,2,0,0,0,1,0,0,0,1,2,""
30,4,2,4,4,4,3,6,8,3,3,2,4,1,3,1,0,0,0,0,0,0,1,0,2,""
31,4,1,4,5,1,2,1,2,1,2,3,8,1,2,2,0,0,0,-1,-1,-1,-1,-1,-1,""
