mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,22,24,32,39,47,49,67,48,59,40,43,37,19,46,39,48,57,43,44,33,27,15,12,""
02,24,29,34,43,42,49,61,66,50,38,39,35,33,27,40,46,41,29,30,24,21,19,20,19,""
03,14,13,23,32,46,47,66,72,67,66,46,41,35,28,49,54,63,43,31,42,30,29,10,10,""
04,13,20,25,34,37,43,31,57,46,43,38,42,37,44,60,54,59,49,40,33,23,18,7,16,""
05,7,22,25,40,32,27,44,43,42,35,19,38,33,34,40,39,60,32,22,32,21,26,14,20,""
06,17,19,24,27,36,37,38,58,47,42,38,39,32,29,32,44,42,38,52,30,28,26,27,16,""
07,10,14,26,33,34,36,48,53,54,49,37,31,38,31,36,30,45,38,41,46,33,31,20,5,""
08,13,15,18,23,28,37,36,56,55,51,34,25,25,21,25,25,34,37,47,32,19,19,36,20,""
09,19,20,25,23,37,48,53,54,39,26,27,27,25,22,31,31,29,46,28,35,23,27,27,21,""
10,27,24,20,32,36,44,54,65,71,57,42,41,36,35,44,36,38,55,42,48,31,27,19,15,""
11,18,17,21,25,35,49,55,64,56,49,48,43,40,51,44,47,48,52,39,31,27,44,12,9,""
12,14,15,19,24,30,24,28,32,33,24,20,24,33,32,30,34,28,29,28,28,22,28,18,20,""
13,12,18,19,27,32,24,47,52,56,24,40,33,30,27,23,29,41,25,34,28,27,15,15,19,""
14,16,16,16,19,28,28,45,36,43,20,29,36,35,27,45,49,36,46,39,37,34,22,22,7,""
15,21,20,24,42,38,38,45,53,54,61,39,39,42,39,48,53,55,36,51,53,37,41,30,30,""
16,21,30,32,42,43,61,69,62,62,70,52,50,45,37,47,47,63,49,54,54,37,30,26,16,""
17,11,33,30,33,35,52,67,69,61,37,46,47,40,80,47,67,56,48,46,33,35,23,20,17,""
18,14,30,23,30,28,41,75,77,74,59,57,39,46,58,38,46,52,70,61,46,47,35,26,12,""
19,17,19,30,31,34,50,42,55,56,50,55,48,41,57,60,62,70,45,54,53,32,35,21,17,""
20,30,24,38,29,42,46,65,64,66,56,61,52,72,52,53,57,53,58,54,34,37,29,35,22,""
21,22,17,23,39,42,57,79,82,58,68,61,63,69,90,66,61,77,69,28,69,55,54,27,29,""
22,20,16,24,28,39,45,41,55,61,59,42,54,55,56,67,65,71,55,57,48,49,38,35,27,""
23,25,44,26,35,48,61,58,66,57,86,67,61,65,52,53,42,60,66,50,38,38,29,18,18,""
24,18,30,27,36,47,56,66,69,82,72,62,79,56,63,69,83,63,60,66,41,39,26,30,24,""
25,26,23,34,45,42,59,67,88,90,78,63,55,56,77,70,80,75,70,76,62,54,40,26,21,""
26,20,32,28,38,46,55,71,72,91,69,51,62,55,58,59,58,61,53,62,53,46,27,30,14,""
27,13,16,30,33,33,50,72,82,77,66,66,73,50,62,64,78,55,61,53,40,49,32,30,11,""
28,20,24,35,30,36,41,48,46,48,54,54,69,55,62,68,76,79,75,59,55,39,35,19,17,""
29,23,16,21,29,31,35,61,55,64,43,57,67,70,66,78,63,85,81,59,60,47,33,19,12,""
30,19,21,20,21,32,33,55,62,50,53,58,55,52,54,69,55,78,74,55,56,37,33,19,25,""
31,39,20,37,32,35,64,66,56,70,37,43,73,75,75,62,54,66,49,42,35,33,32,24,-1,""
