mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,16,18,13,36,30,23,19,24,23,16,18,9,16,14,16,13,16,27,23,41,55,27,11,""
02,18,13,31,32,29,29,28,24,26,17,19,12,12,11,13,7,6,20,16,21,32,32,40,21,""
03,0,0,15,28,31,32,34,29,43,26,18,15,16,6,4,3,7,6,14,17,27,30,37,4,""
04,7,7,12,33,20,19,22,39,34,15,19,11,8,6,12,9,9,14,19,21,20,41,29,43,""
05,15,9,9,32,28,18,29,33,20,23,8,14,2,8,12,5,14,9,9,25,31,30,40,9,""
06,9,9,16,27,29,20,29,49,50,31,10,17,9,7,4,8,8,16,9,23,33,30,28,11,""
07,9,8,7,16,31,35,25,39,28,17,13,15,7,12,16,8,15,14,9,25,31,51,19,8,""
08,14,8,7,13,19,37,19,32,17,17,24,9,13,9,12,10,17,7,24,15,30,32,22,9,""
09,11,8,18,29,21,32,32,24,29,34,17,16,11,21,16,9,16,25,11,23,40,36,45,24,""
10,5,0,12,19,15,20,30,20,33,19,17,12,11,10,12,12,5,4,15,16,30,34,33,9,""
11,7,7,18,19,29,37,39,30,37,26,10,15,14,5,10,4,7,11,14,21,35,48,52,18,""
12,17,8,22,28,27,35,45,47,22,21,13,13,4,9,10,8,11,14,15,19,33,39,44,17,""
13,12,9,17,27,22,21,38,30,29,17,19,15,6,3,4,4,12,10,12,27,25,44,19,9,""
14,16,8,7,19,37,28,33,28,26,22,19,34,10,14,14,7,17,13,19,18,32,32,37,14,""
15,12,13,10,9,34,35,40,44,32,11,20,19,12,8,11,4,8,11,23,19,29,45,29,24,""
16,11,0,12,26,24,18,20,22,16,17,20,18,19,6,11,9,10,13,13,18,37,33,17,9,""
17,7,10,17,28,32,40,36,34,37,17,11,13,23,19,11,24,10,10,12,17,25,39,29,14,""
18,2,3,10,23,25,31,27,29,28,22,10,16,6,8,6,10,10,18,15,20,23,33,27,9,""
19,8,12,16,25,31,24,34,40,31,17,14,15,15,7,13,12,11,11,15,22,23,32,36,16,""
20,6,10,16,27,20,28,35,44,36,32,10,8,13,5,17,7,9,14,13,18,38,34,42,31,""
21,5,12,20,39,38,41,29,39,33,20,26,10,12,10,15,10,4,20,20,19,19,36,26,4,""
22,9,10,9,26,34,48,23,36,37,25,7,13,5,8,6,17,6,11,15,25,32,37,22,13,""
23,6,12,16,28,36,33,34,36,28,25,13,9,13,17,3,10,6,16,8,18,31,46,28,7,""
24,0,0,20,30,29,22,39,27,44,14,11,7,9,8,6,11,9,14,15,19,23,40,40,10,""
25,7,10,15,24,31,43,35,36,34,14,6,10,9,5,7,6,10,12,12,22,22,26,31,14,""
26,11,4,14,23,27,32,31,31,30,36,6,9,10,6,15,9,5,12,13,23,25,31,35,11,""
27,7,14,18,43,26,28,41,38,30,12,12,17,12,5,9,6,7,10,18,20,16,29,25,14,""
28,7,12,6,14,31,35,33,39,38,21,10,15,9,5,6,9,12,12,15,13,23,40,41,13,""
29,9,10,7,37,43,38,24,33,24,14,37,17,11,10,7,6,4,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
