apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,5,19,24,32,8,6,2,1,2,2,1,0,1,0,2,2,5,1,4,16,4,16,14,""
02,27,19,34,59,43,29,7,10,7,11,5,6,1,2,4,5,11,7,4,3,1,2,5,7,""
03,6,6,15,26,18,4,1,2,2,0,1,1,5,7,6,3,8,13,7,11,7,23,15,12,""
04,9,14,27,22,28,7,7,4,6,4,9,8,8,7,6,9,8,9,11,5,6,4,-1,13,""
05,2,6,13,14,28,7,34,20,3,1,4,4,0,3,5,2,4,4,0,5,3,2,5,5,""
06,3,2,13,19,22,8,4,3,1,-1,4,2,0,3,14,11,10,14,24,10,9,7,8,6,""
07,3,3,14,18,11,6,0,2,2,0,0,3,1,1,4,6,7,10,7,5,7,4,1,3,""
08,6,13,17,16,17,8,0,2,3,1,0,4,3,6,0,4,5,9,5,17,4,4,3,3,""
09,7,9,23,15,14,2,4,1,6,2,0,2,2,1,2,2,4,10,8,4,12,3,2,2,""
10,3,8,35,-1,24,12,3,6,0,3,4,0,1,2,2,1,11,15,17,12,6,11,6,10,""
11,6,3,18,30,26,13,3,5,10,11,13,12,5,17,10,8,3,6,5,12,7,9,10,9,""
12,5,11,24,11,22,9,3,3,5,4,4,4,1,1,4,4,4,5,12,11,3,1,9,6,""
13,6,11,21,30,15,6,3,0,4,5,4,4,7,1,4,10,2,10,12,4,6,3,5,9,""
14,8,14,17,27,21,11,2,1,0,0,2,2,2,1,3,5,7,18,13,9,7,5,9,12,""
15,7,3,16,18,11,3,1,2,0,0,1,3,7,3,2,8,16,23,25,10,9,5,14,8,""
16,8,9,13,50,30,9,8,2,7,5,6,2,4,9,10,4,7,9,9,8,11,4,6,7,""
17,11,10,35,27,20,19,4,4,7,2,1,1,3,4,6,4,12,11,2,5,7,4,9,5,""
18,13,7,13,16,-1,26,3,4,3,1,4,4,8,5,3,3,2,16,3,2,7,9,6,10,""
19,13,13,16,16,11,6,11,6,1,3,2,7,5,4,3,3,12,8,9,6,8,16,21,13,""
20,11,10,30,30,30,12,3,11,3,1,1,1,2,7,4,3,5,18,12,14,11,4,11,18,""
21,9,9,25,28,19,4,6,7,14,8,9,3,0,6,1,7,5,7,12,3,3,4,8,4,""
22,7,22,29,21,16,4,3,0,4,6,6,7,23,7,8,2,3,9,11,4,14,7,11,10,""
23,13,10,18,20,16,4,7,5,3,2,1,2,2,6,2,2,11,18,4,9,7,4,2,3,""
24,8,7,26,14,17,11,10,3,0,2,2,6,2,5,1,17,17,9,12,8,8,11,5,16,""
25,18,24,-1,56,30,37,5,11,6,6,10,12,4,6,11,6,10,17,12,20,28,34,46,42,""
26,29,41,56,48,47,32,8,12,11,13,9,7,7,11,21,15,15,27,21,23,23,17,23,31,""
27,14,14,33,21,25,15,6,15,11,5,6,4,6,5,7,7,20,28,13,2,7,13,8,14,""
28,14,14,33,32,33,17,13,9,9,3,6,1,11,6,5,10,8,4,10,16,12,11,23,11,""
29,19,17,30,33,29,15,7,4,2,2,4,4,5,12,6,14,10,9,12,14,22,27,7,21,""
30,12,12,21,24,19,7,6,10,4,8,5,3,5,13,11,4,12,5,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
