apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,61,96,119,175,164,158,155,151,148,151,184,204,199,221,226,227,223,222,150,116,85,57,58,""
02,58,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,292,237,281,274,301,317,303,304,152,63,74,55,""
03,38,71,97,121,164,205,201,214,184,204,182,206,214,243,332,343,293,245,218,168,115,52,71,51,""
04,37,67,113,146,183,131,156,180,234,203,179,192,102,222,241,203,149,185,161,133,84,65,55,54,""
05,49,67,86,121,156,211,223,197,219,208,172,183,164,194,211,194,193,163,156,149,68,62,50,45,""
06,32,56,74,116,135,197,204,213,197,193,148,146,180,194,200,260,249,200,196,128,110,86,68,49,""
07,39,47,64,106,152,198,180,179,221,199,199,-1,-1,-1,-1,-1,268,269,210,150,131,85,62,51,""
08,63,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159,120,81,72,56,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,73,188,208,252,247,267,260,277,260,287,309,266,282,291,280,264,193,139,64,44,45,32,""
11,67,82,119,186,183,229,225,195,204,219,209,148,189,251,259,241,250,216,179,178,145,102,76,76,""
12,66,89,113,0,139,183,183,189,212,203,205,205,240,276,239,244,276,302,246,214,136,104,79,77,""
13,75,89,109,149,164,224,240,251,346,-1,321,17,0,0,0,1,268,226,156,64,56,61,54,57,""
14,52,51,51,78,162,169,184,197,206,198,208,210,199,205,193,194,130,139,124,65,75,61,63,59,""
15,61,76,87,0,174,185,182,184,227,215,-1,68,193,210,242,242,202,175,134,154,108,98,83,62,""
16,59,90,94,121,169,184,216,226,237,184,125,247,233,270,242,252,255,253,214,167,101,76,54,60,""
17,62,74,98,179,204,204,219,233,241,210,257,249,243,287,304,306,305,243,230,218,148,116,95,83,""
18,90,90,120,156,186,234,253,250,259,244,243,232,259,267,296,286,310,292,242,199,121,101,126,100,""
19,109,72,95,164,196,199,237,221,258,240,244,222,220,242,235,261,272,265,221,174,128,109,85,82,""
20,90,79,127,154,208,251,240,270,265,256,237,225,248,293,295,255,279,287,196,135,91,57,63,55,""
21,61,62,106,136,183,200,200,230,232,209,54,61,174,247,216,258,196,145,112,93,75,74,64,50,""
22,52,72,91,161,198,182,193,210,209,236,209,243,226,281,269,253,254,227,131,106,81,44,32,33,""
23,37,70,105,147,163,192,237,234,212,237,205,183,206,219,209,141,106,114,91,63,36,23,22,16,""
24,30,59,106,135,138,158,200,182,198,200,207,237,214,223,245,241,202,158,187,126,82,82,73,57,""
25,56,56,84,110,144,158,231,239,266,267,280,253,243,271,288,281,270,265,235,180,147,117,77,87,""
26,69,74,75,121,156,166,207,206,196,220,188,199,216,143,111,234,294,268,240,184,137,89,91,72,""
27,67,72,97,134,182,211,242,239,238,247,216,249,235,249,256,291,273,218,208,158,116,84,72,66,""
28,77,60,87,121,146,164,240,250,266,223,211,189,192,219,260,299,274,266,148,108,95,73,64,70,""
29,64,58,80,100,158,197,210,210,224,233,225,249,253,268,255,299,295,274,244,220,161,109,103,95,""
30,72,94,116,146,-1,-1,-1,-1,-1,-1,62,285,285,230,242,235,217,198,184,139,79,99,104,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
