apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,25,16,19,14,10,15,12,9,10,5,6,5,3,3,3,4,4,3,5,1,6,12,11,""
02,7,19,15,10,14,4,6,6,22,12,8,10,8,4,5,6,2,6,6,5,8,7,9,15,""
03,21,23,23,26,19,19,17,17,9,12,11,5,8,4,6,9,4,4,1,5,11,11,15,12,""
04,15,14,20,12,12,19,15,14,14,17,15,7,8,3,8,8,8,2,1,6,11,10,1,23,""
05,15,20,26,31,28,17,21,20,18,13,9,3,7,5,4,2,3,6,3,11,18,17,16,19,""
06,25,26,29,30,27,18,22,21,19,9,7,7,5,4,6,3,4,6,4,7,8,9,14,23,""
07,21,25,35,38,22,21,21,16,24,7,9,0,7,3,4,3,2,0,5,4,14,14,15,23,""
08,31,28,41,44,30,19,15,22,12,9,3,2,4,2,6,4,2,3,6,8,5,5,18,5,""
09,8,30,22,23,16,19,10,13,13,6,3,4,4,1,1,5,1,4,2,9,10,16,27,15,""
10,22,19,28,15,12,18,17,17,12,10,5,6,3,2,3,2,6,5,6,5,9,16,22,20,""
11,24,15,0,12,30,18,16,18,22,14,6,5,5,5,7,8,5,5,8,2,11,9,16,16,""
12,21,33,25,30,28,20,25,17,10,8,6,4,7,4,6,3,4,3,6,5,6,18,1,22,""
13,25,28,30,21,19,13,21,12,11,16,7,4,4,2,2,2,3,6,7,10,11,9,12,24,""
14,46,35,52,38,32,25,30,24,12,14,6,5,2,5,4,7,2,5,3,9,9,22,24,26,""
15,27,35,28,23,21,15,19,26,15,11,1,8,3,3,6,3,4,9,11,6,12,15,24,25,""
16,38,34,40,42,33,21,26,20,14,8,9,5,2,7,4,2,3,4,5,5,9,23,18,42,""
17,47,36,31,38,18,15,20,18,13,9,7,4,2,3,5,7,5,7,7,7,7,12,23,17,""
18,21,27,36,37,27,13,16,22,13,8,4,2,3,1,3,2,1,2,7,5,9,22,27,17,""
19,35,20,35,29,18,13,19,20,16,7,1,3,4,3,2,2,4,3,11,5,10,12,0,25,""
20,30,17,26,25,22,15,14,9,16,7,2,3,2,8,2,2,2,6,7,9,11,18,26,33,""
21,22,28,23,25,23,10,17,17,12,11,7,5,2,3,4,3,2,9,3,4,15,18,30,27,""
22,32,42,35,30,28,13,18,23,10,7,8,7,7,8,4,3,6,2,4,7,11,17,19,32,""
23,47,21,41,27,21,30,25,20,20,13,6,2,1,2,4,3,5,0,6,12,12,15,25,22,""
24,29,20,23,34,17,20,17,14,10,15,4,6,3,0,3,1,1,4,7,8,10,19,21,21,""
25,32,27,26,33,26,15,16,20,8,10,6,7,4,5,6,4,4,2,3,7,9,9,6,38,""
26,33,19,19,24,14,19,18,17,20,12,11,7,7,7,3,9,5,7,4,8,12,12,0,23,""
27,22,23,16,24,28,16,18,16,10,7,11,11,7,9,3,4,8,3,5,10,8,18,25,34,""
28,37,22,31,11,20,19,27,10,9,8,8,3,6,8,2,3,6,5,3,4,7,7,12,8,""
29,6,9,18,12,14,20,17,17,16,12,7,12,3,10,2,4,2,6,6,8,7,18,14,27,""
30,21,27,21,30,24,16,18,14,23,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
