apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,9,7,5,10,12,15,13,19,32,17,22,28,31,33,20,21,28,27,22,14,14,10,7,""
02,8,7,5,6,9,9,14,19,24,24,32,36,35,23,21,21,24,20,14,16,15,6,8,6,""
03,8,9,17,8,6,8,19,13,33,21,32,40,25,20,42,30,22,22,33,24,52,16,70,4,""
04,6,13,7,8,10,8,21,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,9,""
05,4,6,10,7,14,10,13,24,24,37,43,40,21,23,22,29,33,23,18,22,14,10,6,5,""
06,6,8,6,12,16,15,17,27,32,25,33,48,26,22,38,30,21,54,29,16,8,7,9,9,""
07,6,22,8,11,13,14,17,26,29,39,25,31,29,19,27,66,27,19,29,36,17,8,9,12,""
08,7,9,6,12,12,12,16,36,23,25,27,41,34,30,36,33,50,28,18,18,16,7,8,9,""
09,6,10,8,9,8,16,16,25,25,17,30,31,34,31,42,41,28,23,29,23,12,36,8,6,""
10,6,6,7,6,13,15,18,27,24,32,31,24,33,23,33,36,42,41,27,22,14,19,9,6,""
11,7,7,6,4,13,24,19,26,28,40,34,48,31,31,44,37,46,55,16,13,31,10,18,9,""
12,6,7,10,6,10,19,31,33,27,41,35,34,61,30,33,39,25,36,29,31,16,7,18,8,""
13,8,14,5,3,8,25,20,31,32,41,51,47,38,30,27,25,23,31,26,27,17,16,8,16,""
14,6,11,10,9,10,12,13,21,22,41,39,39,46,44,32,38,53,24,27,17,17,14,17,7,""
15,10,12,12,8,9,14,23,25,32,26,39,39,38,40,30,31,25,33,20,9,11,12,9,9,""
16,6,8,8,10,14,18,17,19,25,21,30,30,20,37,23,20,24,28,19,22,23,10,32,14,""
17,6,6,4,18,8,15,18,21,28,32,30,22,24,27,20,11,27,24,18,18,11,17,25,9,""
18,9,5,6,9,18,14,12,26,21,22,24,34,32,22,57,24,24,34,69,15,11,10,15,19,""
19,13,25,6,11,7,11,13,17,18,28,19,27,40,30,21,20,32,26,20,16,13,10,9,15,""
20,5,5,6,10,12,15,24,20,22,32,32,34,33,25,29,24,24,25,26,19,15,4,22,8,""
21,3,8,4,2,1,11,16,17,25,26,27,25,25,14,20,18,24,17,17,19,10,6,1,3,""
22,2,9,2,3,6,10,20,20,29,29,15,31,30,45,33,46,39,22,17,33,14,48,17,9,""
23,18,5,3,12,9,26,25,27,23,26,33,27,42,57,46,45,53,30,23,15,14,11,8,13,""
24,9,10,6,7,17,12,28,23,23,25,24,19,34,20,30,37,27,20,21,21,24,11,12,21,""
25,5,7,7,5,9,17,14,18,27,20,23,39,28,40,34,35,24,29,25,17,19,16,9,16,""
26,5,7,5,7,12,13,13,18,27,25,30,34,28,32,55,28,43,64,32,29,30,24,4,28,""
27,9,10,7,8,10,14,10,30,19,29,35,34,38,32,32,36,33,27,19,28,23,23,15,13,""
28,14,8,10,11,14,19,17,25,19,24,34,42,29,33,43,45,32,21,25,30,16,18,11,7,""
29,3,9,5,9,9,11,17,19,30,37,30,35,43,26,39,38,30,21,30,26,42,20,16,6,""
30,9,11,11,11,25,11,20,25,27,29,29,40,38,50,37,39,53,28,35,20,25,18,11,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
