apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,6,0,2,4,3,3,4,5,2,2,1,2,0,2,1,1,0,1,1,0,0,1,0,""
02,1,2,3,2,3,4,4,2,1,0,1,0,2,1,0,0,1,0,0,0,0,1,3,2,""
03,0,0,2,4,3,3,1,3,3,2,3,1,4,1,0,0,1,1,0,0,0,0,1,3,""
04,0,1,2,0,5,6,0,4,4,2,2,2,1,0,1,1,1,0,1,1,1,3,3,5,""
05,1,2,3,4,2,4,6,3,2,5,2,0,3,0,1,0,3,1,0,0,1,2,3,4,""
06,1,3,1,3,3,3,3,6,6,3,2,3,1,3,1,0,1,1,0,0,2,2,2,2,""
07,4,1,3,2,3,3,0,3,5,4,3,1,5,2,0,1,2,0,0,0,1,2,0,5,""
08,1,2,2,5,5,3,0,3,2,5,0,1,3,1,1,0,1,1,0,0,1,1,3,1,""
09,1,3,3,4,5,5,5,3,7,4,3,4,0,0,1,1,2,0,1,3,1,3,3,0,""
10,2,2,3,2,3,5,4,5,0,2,3,2,2,0,2,2,0,0,0,0,1,0,3,3,""
11,1,2,3,6,4,4,1,4,1,2,2,2,1,1,1,0,0,1,0,0,1,1,1,6,""
12,0,0,2,1,4,2,0,3,2,3,3,0,0,1,1,2,1,2,1,0,0,1,3,1,""
13,4,3,0,2,2,4,0,2,6,5,6,0,1,0,1,3,2,2,0,1,2,0,1,3,""
14,2,4,3,6,4,9,4,4,3,3,2,1,2,0,1,0,1,1,1,1,1,0,0,5,""
15,8,6,6,5,5,5,4,6,7,5,3,3,3,2,0,1,3,1,0,2,3,2,2,5,""
16,2,4,6,4,6,5,3,4,4,6,6,3,1,5,1,1,1,0,0,1,2,2,0,3,""
17,3,7,2,3,6,5,6,3,8,5,5,2,0,2,4,3,0,0,2,1,0,2,4,1,""
18,5,5,5,2,5,4,5,7,9,6,2,2,5,3,2,0,1,0,2,1,3,3,4,4,""
19,7,5,7,5,4,3,4,6,8,3,2,0,1,0,2,3,0,2,2,0,3,1,1,3,""
20,3,3,4,2,6,7,4,4,4,0,5,3,0,3,1,2,1,3,3,1,1,4,2,2,""
21,3,4,2,5,4,4,3,3,7,3,2,4,1,0,2,2,0,0,1,1,2,0,4,4,""
22,2,6,5,2,6,7,2,4,3,8,8,2,3,1,0,1,0,0,0,0,1,1,5,3,""
23,4,11,11,6,9,7,8,10,7,4,2,3,3,2,2,0,0,1,1,2,1,1,2,3,""
24,2,3,5,3,6,7,9,5,10,7,5,3,5,2,1,2,1,1,2,4,0,1,2,1,""
25,2,0,3,3,6,5,8,4,5,7,2,1,1,4,0,1,2,2,0,2,4,2,0,9,""
26,7,4,2,5,5,5,4,4,5,3,5,1,3,3,4,3,1,0,0,1,1,3,3,2,""
27,2,1,3,4,10,7,1,1,9,8,8,7,4,4,2,0,3,4,2,2,1,1,3,4,""
28,8,8,3,4,4,4,9,3,5,2,2,5,2,1,2,1,1,1,0,2,2,1,2,2,""
29,1,2,3,2,1,6,2,11,5,1,4,5,2,5,1,1,0,0,1,0,1,1,2,0,""
30,6,4,4,5,10,3,7,9,11,6,10,3,4,1,3,3,4,1,2,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
