apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,9,5,11,12,9,10,14,10,14,13,14,11,12,7,10,10,10,15,11,3,10,10,14,""
02,15,14,11,13,13,16,14,17,7,11,15,20,9,12,14,4,5,12,14,8,11,12,13,19,""
03,15,15,11,12,10,18,9,9,7,14,10,8,9,8,7,10,7,8,14,10,18,15,11,18,""
04,13,12,11,10,9,11,11,18,17,21,8,26,16,39,8,7,5,7,16,13,16,10,13,16,""
05,16,21,14,14,11,13,17,18,26,16,20,17,9,10,11,15,8,11,6,9,5,6,20,13,""
06,15,20,13,12,14,11,9,19,12,13,7,16,17,16,17,11,13,25,15,10,12,18,18,16,""
07,11,10,11,17,6,10,21,22,25,20,13,14,6,14,10,8,11,9,7,10,15,8,10,15,""
08,10,15,18,14,14,7,19,9,15,17,18,7,13,11,11,14,7,12,19,6,11,10,13,20,""
09,16,21,10,16,8,17,19,11,9,12,14,19,8,12,10,10,6,16,14,10,13,13,15,19,""
10,17,17,11,14,17,16,15,13,20,19,14,10,12,8,6,5,9,6,10,11,10,14,16,15,""
11,21,13,13,8,13,13,12,18,18,24,13,7,40,8,10,14,8,10,10,12,13,10,16,16,""
12,15,13,10,10,10,8,9,30,22,18,23,16,9,13,8,17,8,11,18,17,8,9,16,18,""
13,20,15,12,15,14,21,14,24,16,14,21,11,18,17,12,12,9,7,12,10,18,13,20,11,""
14,15,16,11,20,18,8,16,18,16,22,18,12,16,9,10,10,11,11,12,14,9,7,14,23,""
15,22,15,17,14,14,15,17,0,3,0,0,0,12,18,14,12,9,6,11,15,14,22,12,11,""
16,24,16,7,9,20,23,20,18,18,15,25,16,13,19,17,11,11,8,13,9,16,11,18,15,""
17,17,16,10,15,14,17,14,10,22,14,17,13,18,19,9,13,9,12,11,8,17,12,11,16,""
18,17,14,15,8,18,15,17,21,10,21,25,17,19,18,14,11,3,11,17,10,16,16,15,13,""
19,13,13,15,10,16,16,16,14,22,22,18,14,13,11,13,6,12,19,8,16,14,12,20,24,""
20,17,22,19,19,19,24,14,29,23,31,28,16,19,12,8,11,11,11,18,14,14,16,18,17,""
21,18,22,6,15,8,25,7,23,13,24,22,20,19,17,11,7,15,12,7,14,11,24,9,23,""
22,15,10,17,23,19,18,16,16,59,18,33,24,17,14,17,13,11,10,15,11,24,19,29,21,""
23,17,18,18,20,29,23,24,23,21,18,29,24,24,9,14,12,16,9,13,9,16,13,22,19,""
24,31,23,19,15,22,23,22,31,19,29,24,19,21,15,9,17,10,11,9,13,8,16,24,19,""
25,19,20,11,16,16,16,23,22,25,28,23,15,14,24,21,12,14,21,14,37,22,14,15,25,""
26,18,13,16,27,21,33,23,19,32,21,20,21,16,13,15,17,10,21,15,15,13,0,21,10,""
27,22,27,12,24,18,20,20,24,21,13,11,20,21,38,18,11,18,17,13,11,10,20,26,15,""
28,20,21,20,30,28,19,19,19,25,20,31,14,20,19,17,12,16,16,16,21,24,16,14,16,""
29,14,18,23,27,23,26,21,31,27,29,31,17,23,15,12,13,12,11,18,26,14,12,16,19,""
30,27,25,15,19,16,26,29,19,34,23,28,29,29,9,16,14,11,11,11,12,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
