may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,34,34,33,52,59,60,48,28,29,23,17,29,31,19,13,13,10,11,11,18,16,23,31,""
02,37,36,47,51,46,70,71,81,45,33,24,33,37,43,31,22,14,11,8,8,17,14,21,29,""
03,39,43,50,47,39,52,56,72,72,65,59,59,45,50,30,31,12,19,16,14,21,33,34,38,""
04,53,40,44,49,51,75,70,85,70,78,63,52,50,48,32,23,-1,19,15,20,20,20,28,32,""
05,37,46,40,45,61,82,66,68,59,60,62,62,48,55,41,21,14,9,10,15,20,16,23,45,""
06,43,44,38,50,51,70,73,89,73,73,62,53,43,44,29,29,28,14,11,16,15,29,29,30,""
07,44,42,40,44,51,73,78,76,81,65,56,56,46,34,35,23,19,11,17,14,24,24,22,42,""
08,49,59,45,72,54,74,89,83,90,47,24,29,41,51,34,18,13,11,13,16,20,21,32,32,""
09,46,37,49,59,61,83,70,56,47,32,39,36,30,36,33,27,13,15,11,10,17,28,32,30,""
10,37,52,40,48,59,76,61,80,50,50,60,47,45,38,25,27,19,12,10,16,19,27,32,51,""
11,54,40,52,53,67,75,59,81,82,71,51,36,61,47,35,25,17,13,9,15,14,24,25,48,""
12,57,44,47,54,57,63,91,71,73,60,45,48,43,53,44,25,21,22,23,17,19,28,28,33,""
13,48,53,54,43,67,75,87,86,55,32,24,23,55,42,23,22,13,19,11,10,15,32,35,37,""
14,41,60,45,47,54,75,56,75,40,38,30,36,37,43,44,33,10,18,5,12,14,28,18,42,""
15,43,55,61,61,67,87,71,48,27,22,17,19,27,34,25,23,20,17,16,18,20,21,27,55,""
16,60,60,50,57,71,64,59,60,43,58,62,41,39,34,32,24,11,12,11,15,17,17,18,41,""
17,42,48,43,40,55,73,73,67,68,67,49,43,44,52,33,29,27,15,8,16,25,26,32,36,""
18,44,50,55,43,76,60,61,88,83,68,52,49,50,51,36,28,22,30,16,12,17,20,33,33,""
19,56,40,51,52,62,61,60,72,71,69,59,46,36,34,30,31,14,20,12,18,24,31,23,46,""
20,45,47,53,36,43,51,57,71,80,75,76,61,45,39,22,24,24,20,5,14,14,22,24,31,""
21,28,46,37,38,57,48,71,87,74,69,44,37,47,37,35,-1,15,11,10,16,19,19,13,20,""
22,35,42,35,42,55,54,58,50,36,21,29,27,13,24,23,18,15,10,10,9,16,15,24,23,""
23,45,38,35,41,55,63,62,75,32,28,18,24,32,27,23,19,16,6,13,12,12,25,22,25,""
24,47,47,48,42,55,60,70,67,38,40,21,17,14,19,25,29,17,9,9,8,22,18,18,36,""
25,40,45,56,44,50,61,64,82,82,68,45,43,39,39,32,26,16,13,14,20,-1,26,16,38,""
26,55,53,48,52,75,59,62,67,57,59,39,32,37,46,42,32,-1,-1,10,15,18,30,27,47,""
27,58,51,39,65,61,54,59,61,46,51,45,41,41,42,38,28,18,17,-1,-1,17,24,29,30,""
28,53,40,45,47,71,45,72,75,87,59,48,40,39,40,28,31,19,24,10,22,25,21,35,44,""
29,52,50,41,53,68,76,89,67,43,35,22,21,28,39,19,19,16,12,16,13,22,20,26,38,""
30,47,60,53,60,65,70,91,86,65,34,30,33,38,36,45,23,-1,-1,13,13,20,24,37,44,""
31,49,61,36,44,62,64,66,68,79,40,38,-1,43,-1,34,35,24,18,9,27,-1,-1,-1,-1,""
