may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,13,15,25,26,50,33,26,46,59,68,77,81,90,94,63,38,43,26,37,6,28,38,15,""
02,19,11,11,24,29,33,27,39,65,61,56,72,59,79,64,53,36,40,43,32,27,26,27,24,""
03,13,19,17,34,43,38,31,33,54,72,44,75,74,70,25,53,50,43,34,33,29,33,5,19,""
04,13,20,14,0,0,0,12,35,58,49,56,22,0,0,0,0,20,23,0,2,9,24,30,20,""
05,14,10,9,4,0,13,14,0,34,65,76,72,28,49,53,30,40,30,32,26,32,35,25,24,""
06,9,19,15,19,34,41,35,47,49,56,58,73,72,27,8,41,30,47,37,33,35,36,29,19,""
07,17,11,15,27,44,39,38,34,55,68,88,79,48,11,15,30,57,35,49,37,49,43,34,22,""
08,18,9,21,26,39,42,41,62,67,72,71,112,67,55,55,48,62,64,59,45,59,44,38,37,""
09,25,14,31,38,35,44,-1,40,71,58,86,80,82,67,75,49,67,48,49,40,49,44,48,28,""
10,26,12,12,44,58,51,49,55,67,76,73,69,27,86,101,74,32,19,41,41,34,46,36,17,""
11,9,16,6,0,0,24,26,45,55,53,79,79,90,83,81,71,31,29,2,0,18,44,35,27,""
12,15,20,19,32,55,39,40,59,82,65,76,70,72,91,79,71,57,23,36,39,29,29,34,24,""
13,18,-1,19,28,45,40,35,44,74,76,98,96,88,90,92,67,35,35,36,38,32,25,24,18,""
14,12,10,16,28,45,31,35,60,61,61,66,64,70,91,76,69,42,41,38,36,29,30,30,19,""
15,19,13,23,37,41,30,37,36,56,53,65,73,56,67,60,67,36,19,40,37,32,34,33,21,""
16,15,12,24,26,35,38,30,40,43,55,73,82,67,73,97,76,50,29,36,36,45,32,37,22,""
17,15,21,21,24,26,29,29,29,53,61,66,67,58,63,97,54,54,28,26,29,32,27,34,11,""
18,-1,14,13,37,49,53,42,54,57,72,74,52,67,49,71,62,48,32,23,19,40,22,27,26,""
19,20,19,27,28,39,50,45,58,54,74,78,61,49,77,81,78,50,36,22,30,39,21,28,24,""
20,14,20,20,36,30,42,32,37,59,53,74,57,53,67,72,68,44,28,23,28,31,35,33,19,""
21,0,12,3,0,15,43,32,50,64,67,57,54,53,69,88,79,58,27,26,14,31,31,30,26,""
22,23,20,17,17,25,45,34,49,60,63,57,56,66,65,60,63,44,47,29,36,36,41,29,23,""
23,21,20,18,7,42,53,30,29,52,55,60,57,56,54,82,25,0,12,36,30,38,9,8,21,""
24,26,6,19,24,52,45,37,46,61,72,73,61,70,95,91,75,61,27,25,28,32,18,21,12,""
25,15,18,11,30,39,48,55,55,78,73,57,63,64,81,80,66,34,33,-1,16,21,21,17,9,""
26,17,3,2,0,12,39,37,42,62,58,55,55,48,84,75,60,27,25,19,21,31,30,23,31,""
27,20,16,25,33,49,47,51,63,64,87,67,50,51,83,33,0,11,34,37,16,35,41,35,31,""
28,24,5,0,0,3,57,57,63,71,72,72,74,76,88,94,76,53,24,24,18,32,22,22,17,""
29,18,22,27,30,43,46,37,39,47,61,56,66,49,70,85,51,49,43,27,23,27,39,28,22,""
30,21,26,22,31,43,42,34,35,60,58,60,54,73,66,84,44,27,27,24,27,26,37,21,25,""
31,10,17,22,27,47,46,40,44,61,56,52,60,72,84,92,80,45,24,19,24,30,29,39,-1,""
