may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,9,20,8,11,15,8,13,13,12,12,12,24,3,9,8,7,2,3,5,7,15,19,13,""
02,19,17,24,21,28,15,12,11,11,14,23,19,11,6,6,4,2,6,5,4,4,3,12,7,""
03,11,5,7,13,9,19,12,15,14,24,18,13,12,5,6,4,3,0,1,3,0,4,12,6,""
04,8,9,5,12,19,21,12,10,18,17,11,11,13,7,3,1,3,3,2,4,6,4,7,13,""
05,10,12,11,10,18,20,7,11,14,21,22,14,17,4,4,8,2,2,2,9,2,7,9,16,""
06,15,24,14,20,23,25,19,22,31,31,23,14,11,7,3,6,9,2,2,4,3,1,5,11,""
07,9,12,6,16,29,18,15,21,41,10,17,22,9,7,3,9,1,2,3,2,5,14,7,17,""
08,22,17,26,20,28,21,21,23,22,30,28,12,13,7,7,5,13,1,6,2,7,9,18,14,""
09,19,14,20,25,19,13,20,21,40,32,33,14,9,8,5,3,4,5,8,1,7,14,11,18,""
10,12,11,16,21,30,31,13,21,24,17,23,17,13,5,3,6,5,3,2,5,7,6,10,14,""
11,17,7,8,25,19,24,12,16,21,14,20,16,17,12,6,6,4,2,2,2,11,10,11,11,""
12,13,7,13,14,19,16,18,14,19,12,13,6,8,5,9,4,6,6,5,6,5,3,5,7,""
13,15,16,10,19,11,29,17,22,13,12,15,12,11,7,4,2,6,5,0,1,7,10,11,10,""
14,10,19,19,21,9,18,15,10,19,9,22,13,13,11,9,4,2,2,3,2,3,8,8,11,""
15,15,12,13,16,21,16,15,15,13,9,18,25,10,20,3,8,13,6,7,8,10,11,10,15,""
16,25,13,21,16,24,20,11,10,15,9,19,4,10,4,3,4,3,4,2,3,3,7,13,9,""
17,15,15,14,21,18,21,9,8,9,18,14,19,7,6,2,3,3,3,5,1,6,12,11,13,""
18,5,18,12,16,4,13,7,9,14,11,12,9,20,9,5,6,6,3,9,3,7,5,5,15,""
19,15,13,12,4,18,18,10,11,7,20,22,20,12,8,4,4,1,1,3,2,9,7,12,10,""
20,16,10,17,19,13,11,13,11,16,5,10,6,14,5,1,1,0,3,1,2,5,4,13,12,""
21,14,9,14,10,8,5,3,3,3,9,9,5,9,2,5,4,4,2,2,4,7,10,7,12,""
22,8,10,10,14,16,3,0,4,8,8,9,7,10,4,5,5,15,6,2,3,11,13,17,14,""
23,18,8,8,17,19,6,16,17,3,8,3,1,7,1,1,3,4,4,15,8,21,22,24,19,""
24,20,12,21,15,27,19,8,10,12,11,0,3,17,9,4,13,4,1,2,2,19,15,14,17,""
25,23,28,19,21,35,10,10,6,9,11,19,7,17,4,7,6,9,6,7,4,12,11,9,7,""
26,21,14,17,35,31,31,3,14,13,8,4,5,2,3,5,1,7,9,2,3,8,12,6,15,""
27,16,21,14,16,15,8,5,15,5,12,12,4,11,7,8,2,5,0,5,7,8,10,11,11,""
28,14,21,18,20,10,10,5,8,9,9,17,9,10,7,5,9,9,5,0,8,7,9,15,16,""
29,16,14,13,25,30,19,13,14,10,9,8,5,11,4,3,10,4,6,8,3,12,10,24,21,""
30,16,15,20,22,16,18,15,14,18,9,15,10,16,4,7,21,-1,7,8,4,8,9,12,9,""
31,17,19,17,20,14,10,8,9,10,8,12,10,10,8,5,13,4,3,7,3,6,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
