may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,22,29,36,52,55,68,63,74,71,49,39,50,35,17,18,13,5,13,10,16,22,22,23,""
02,36,35,46,45,52,70,73,90,73,62,61,50,47,34,16,15,9,7,3,10,17,15,27,30,""
03,51,36,42,46,47,64,72,84,76,79,57,47,29,31,22,17,14,9,8,9,11,22,25,36,""
04,37,27,38,57,54,87,87,79,115,85,50,45,28,31,18,16,8,8,10,12,13,12,27,26,""
05,36,40,43,42,57,90,98,96,73,76,53,46,33,32,19,14,11,9,10,17,15,14,20,31,""
06,37,34,38,48,55,75,106,94,95,88,68,36,32,30,13,17,18,6,5,13,11,35,29,36,""
07,30,30,43,58,68,86,96,107,92,88,71,62,44,32,26,20,20,5,13,7,17,24,28,38,""
08,47,60,41,69,71,88,113,110,91,90,57,45,53,36,22,16,9,5,11,11,15,26,39,31,""
09,38,41,48,59,63,78,101,97,90,69,68,34,24,12,16,19,3,12,7,6,19,27,29,26,""
10,34,55,47,49,55,78,84,90,87,82,58,35,29,29,13,15,13,9,7,10,11,24,32,33,""
11,51,39,52,53,76,97,90,96,72,73,62,51,53,25,29,20,12,17,8,14,14,18,27,30,""
12,50,35,43,62,60,54,94,92,99,77,55,42,41,38,29,15,16,12,13,12,15,29,28,40,""
13,44,51,54,50,58,65,91,87,72,67,44,34,61,25,25,20,8,18,10,14,13,21,35,34,""
14,49,53,47,61,54,70,79,90,84,74,61,59,36,33,25,15,11,16,13,14,17,23,31,31,""
15,41,49,57,59,55,65,95,91,93,62,59,34,31,22,17,17,15,16,15,11,17,21,26,47,""
16,59,49,46,58,61,70,69,64,66,79,71,56,26,23,19,17,15,10,14,12,15,14,38,32,""
17,34,40,36,62,63,77,79,87,83,74,53,47,30,22,14,22,20,13,7,22,18,25,25,28,""
18,32,45,47,54,71,67,54,83,73,62,45,29,32,32,18,15,16,14,10,12,18,25,28,42,""
19,46,42,58,53,53,62,70,87,71,69,47,39,30,24,18,16,12,12,15,12,22,38,37,40,""
20,39,32,46,47,59,74,60,66,50,58,39,31,20,20,15,10,15,13,6,17,17,22,27,34,""
21,34,59,44,47,61,68,69,89,64,61,45,30,31,26,26,16,13,12,15,10,14,16,29,27,""
22,38,43,44,38,66,61,68,82,47,50,28,47,33,33,18,20,14,12,15,12,16,16,31,40,""
23,43,44,43,41,54,56,63,69,53,38,31,37,21,14,22,8,18,8,10,13,13,26,29,35,""
24,41,43,49,54,54,58,71,71,53,57,39,33,24,21,21,22,12,8,11,12,16,18,13,38,""
25,43,38,55,46,57,62,77,81,77,58,50,21,23,24,18,19,27,16,17,20,14,27,25,39,""
26,27,56,44,55,85,64,62,73,51,46,25,23,30,29,23,19,10,10,10,10,10,36,28,33,""
27,58,46,52,63,63,53,89,73,54,65,32,23,14,18,15,12,13,6,17,10,11,26,24,32,""
28,37,33,45,39,53,55,99,74,77,50,34,25,14,21,27,17,15,16,8,20,21,23,30,38,""
29,44,48,37,64,61,76,87,71,68,62,42,36,24,33,23,26,12,11,18,13,14,27,30,44,""
30,36,64,46,57,53,77,121,106,91,79,48,49,37,26,31,19,12,19,14,10,10,28,44,43,""
31,39,46,42,51,63,74,86,87,90,52,49,58,39,27,11,12,19,21,16,14,21,-1,-1,-1,""
