may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,172,201,241,238,235,284,292,332,335,340,273,279,295,329,322,262,147,105,73,72,64,79,129,151,""
02,158,168,200,210,258,247,300,306,350,305,349,258,327,308,305,249,182,99,67,54,43,80,102,137,""
03,172,205,178,251,263,306,368,330,355,317,307,290,332,348,323,256,186,91,65,57,73,99,154,163,""
04,163,186,197,218,288,350,360,355,375,348,353,298,324,358,314,235,145,107,71,74,81,94,97,140,""
05,149,187,193,214,271,350,364,352,350,353,307,259,284,347,312,250,159,88,64,56,66,93,123,144,""
06,159,177,186,221,302,338,356,358,331,339,322,295,281,309,252,207,83,44,44,32,34,48,48,59,""
07,98,93,100,126,175,227,264,272,293,277,265,233,245,313,264,189,173,75,43,55,61,75,90,135,""
08,139,127,176,212,261,277,314,325,308,311,249,250,257,302,279,206,155,85,56,58,51,78,86,146,""
09,140,161,219,229,237,274,292,299,218,368,323,227,258,253,328,218,144,85,50,52,61,76,92,109,""
10,122,122,152,177,223,252,304,314,330,291,211,222,237,267,250,192,147,87,63,38,54,73,89,112,""
11,141,174,148,204,240,257,292,299,272,272,266,267,264,301,302,231,125,76,50,46,68,80,94,102,""
12,134,138,199,219,237,258,277,303,301,383,281,281,321,353,362,254,177,84,42,61,62,90,140,139,""
13,153,172,177,234,223,283,303,300,313,269,281,255,329,319,310,247,138,85,63,56,61,85,90,119,""
14,129,153,212,187,230,266,270,296,312,304,249,244,235,316,251,184,147,178,116,57,75,71,120,141,""
15,132,137,131,128,198,217,266,328,286,256,233,219,238,329,308,234,158,103,58,44,56,77,91,118,""
16,113,148,188,182,209,262,304,312,293,284,241,230,305,300,355,275,188,100,53,57,70,70,107,141,""
17,176,178,120,185,253,271,304,278,328,356,-1,-1,-1,-1,-1,142,77,77,71,65,59,79,99,124,""
18,154,204,172,182,215,249,281,329,291,121,123,124,128,133,151,120,74,44,34,33,23,29,40,51,""
19,61,71,89,71,95,112,123,151,136,117,118,93,111,164,148,108,143,99,63,65,75,92,117,158,""
20,183,208,199,211,211,266,284,305,192,145,114,98,137,122,141,105,93,130,226,68,67,76,118,124,""
21,179,165,199,190,232,249,271,273,294,268,233,238,311,309,283,216,147,116,75,53,81,84,123,144,""
22,149,184,227,230,253,238,241,250,244,291,232,200,275,316,300,256,175,106,61,67,60,74,102,138,""
23,154,177,206,205,233,234,275,282,239,229,201,177,199,238,282,239,174,107,67,68,55,85,96,134,""
24,133,144,220,168,221,256,262,238,293,271,270,266,112,38,153,95,303,263,92,47,49,56,84,110,""
25,161,166,149,280,161,225,283,268,462,302,6,6,67,22,428,322,54,5,154,59,83,75,94,143,""
26,178,169,173,303,221,288,315,327,388,70,273,194,264,295,312,253,321,149,72,54,65,82,110,149,""
27,175,245,211,235,177,258,238,288,338,174,197,191,182,6,205,241,225,104,91,160,114,25,45,6,""
28,177,205,137,177,188,253,279,365,229,133,249,234,251,322,295,242,86,162,76,62,56,155,108,138,""
29,150,178,183,198,244,237,279,301,299,257,234,211,296,299,308,250,152,116,62,81,76,88,163,221,""
30,181,201,206,209,227,271,336,318,319,325,250,272,273,279,419,500,287,160,89,58,73,90,128,152,""
31,168,179,189,245,264,291,331,321,357,276,278,94,34,275,462,281,197,153,93,65,70,81,89,11,""
[E]mhlI{hm`fmlz`ngzl{`jlz'jf',"b"
