mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,3,3,4,4,2,8,10,19,19,27,35,46,58,67,67,66,52,43,47,44,51,27,14,""
02,33,26,24,46,34,22,27,32,47,62,55,64,55,44,52,67,42,48,38,28,17,11,12,11,""
03,5,14,11,5,2,4,8,7,7,33,24,39,28,22,15,14,4,12,6,8,17,2,5,12,""
04,29,36,37,38,16,24,28,53,-1,-1,81,80,72,91,76,80,56,56,47,50,46,39,31,28,""
05,29,31,37,25,31,37,31,39,40,47,43,39,33,18,22,23,18,12,23,19,21,8,4,2,""
06,1,7,4,5,4,1,3,0,3,22,20,13,17,25,41,22,14,9,7,6,11,2,5,1,""
07,0,3,3,9,5,11,8,11,21,22,43,51,62,47,48,49,30,30,36,32,47,31,19,16,""
08,13,23,22,32,37,24,30,35,40,48,57,60,59,66,59,82,82,60,62,54,43,39,44,29,""
09,12,32,27,27,29,21,32,41,48,50,63,57,71,54,62,78,61,54,39,34,30,19,16,20,""
10,26,19,18,26,38,32,33,41,49,64,57,55,47,59,48,43,34,33,39,58,35,45,29,28,""
11,23,34,33,29,43,46,25,-1,-1,-1,56,56,61,80,71,83,67,39,31,37,26,23,36,33,""
12,16,14,19,22,23,25,20,32,41,42,31,42,34,39,28,30,17,19,14,12,7,6,2,8,""
13,6,7,5,7,4,4,9,10,7,21,29,28,23,12,13,4,10,7,12,10,15,5,10,11,""
14,4,5,17,24,19,25,23,32,49,83,69,52,75,65,74,89,74,67,64,59,40,42,12,18,""
15,19,26,18,18,13,16,21,20,24,19,40,58,38,53,58,50,54,85,69,52,50,47,32,17,""
16,31,16,20,27,31,36,36,20,42,42,73,67,59,47,39,44,19,22,25,20,15,11,8,10,""
17,8,8,8,10,13,11,19,25,45,57,70,60,68,85,69,94,65,79,55,63,46,23,8,5,""
18,3,4,5,1,3,8,3,11,7,9,13,8,7,8,7,13,6,5,6,7,5,4,1,5,""
19,0,3,0,0,5,1,2,6,3,5,10,6,9,16,4,4,2,10,11,7,8,8,5,1,""
20,6,3,3,4,6,1,4,3,7,21,30,45,32,29,12,18,27,15,10,15,26,39,39,34,""
21,29,26,32,39,23,34,32,51,48,48,60,76,73,73,69,88,76,62,56,67,78,51,43,28,""
22,26,31,18,38,28,40,34,29,36,46,8,9,5,8,9,13,7,6,3,3,8,5,2,3,""
23,3,0,1,3,3,7,3,0,9,23,28,38,23,25,8,4,2,6,5,8,11,3,6,4,""
24,1,4,5,5,4,7,11,21,33,31,19,43,39,52,43,36,21,20,15,28,19,18,15,10,""
25,23,35,27,33,63,30,30,30,38,43,52,58,68,66,55,62,55,56,47,25,31,12,16,34,""
26,34,23,29,42,61,45,42,-1,-1,-1,73,56,60,67,88,87,83,97,89,77,62,59,50,28,""
27,34,31,42,95,36,41,51,54,0,80,99,83,65,88,117,111,106,86,124,85,85,60,42,27,""
28,32,40,29,44,43,62,46,57,65,73,92,79,82,81,107,119,79,96,95,86,91,64,37,28,""
29,28,37,25,18,23,26,17,26,21,42,46,32,26,29,33,30,23,13,15,19,18,16,16,7,""
30,7,5,15,21,26,25,37,43,49,43,49,61,68,91,94,126,90,82,98,86,69,69,35,31,""
31,30,32,42,47,63,58,46,51,70,95,82,63,85,64,73,74,60,50,56,53,35,30,22,27,""
