mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,19,25,25,23,18,11,18,23,15,4,8,6,8,5,4,2,8,4,8,20,12,8,20,""
02,13,17,20,28,33,22,13,9,11,10,6,10,11,4,8,1,3,3,4,9,7,21,12,23,""
03,9,30,25,19,12,13,10,10,15,9,11,11,6,7,7,3,2,6,5,8,9,16,18,20,""
04,23,24,27,18,23,27,15,15,10,16,10,11,11,2,2,7,5,7,7,8,8,30,21,19,""
05,22,18,21,13,23,16,8,18,16,14,9,6,6,3,1,0,1,3,4,4,9,13,15,18,""
06,14,23,25,16,32,16,9,9,10,4,8,3,4,4,4,6,3,8,8,10,11,21,21,15,""
07,24,16,25,26,28,23,18,19,17,13,10,4,8,7,4,2,3,5,8,9,4,14,19,0,""
08,20,17,34,23,23,15,11,5,9,5,3,3,6,6,4,3,2,1,5,6,15,6,18,12,""
09,13,21,14,19,25,12,11,8,13,7,7,9,6,7,3,5,2,4,7,5,14,6,14,14,""
10,20,16,12,0,0,13,15,17,16,15,6,9,5,3,2,6,2,7,8,4,9,12,15,11,""
11,20,19,25,14,15,24,10,15,9,15,4,4,3,2,1,7,4,5,6,5,6,18,24,8,""
12,10,28,21,28,17,11,16,12,7,7,6,9,6,4,1,4,2,3,9,6,3,16,14,19,""
13,21,14,23,14,15,14,11,7,15,8,7,5,7,5,5,2,4,4,7,8,15,7,10,17,""
14,17,18,24,20,20,16,17,11,12,7,8,9,5,11,4,3,1,4,6,5,11,16,17,0,""
15,16,11,21,23,19,18,16,14,14,14,8,8,6,2,11,5,3,6,7,9,11,7,7,17,""
16,16,11,11,19,13,11,10,9,12,16,17,4,6,6,3,2,3,5,4,3,9,15,15,11,""
17,18,18,29,25,16,14,7,14,17,7,4,4,2,2,4,0,7,5,7,7,10,8,25,24,""
18,23,28,25,16,24,9,11,13,14,9,3,6,4,4,5,1,5,6,8,6,7,27,7,10,""
19,15,11,20,18,25,16,16,14,15,6,9,5,6,3,4,3,2,8,3,5,4,10,6,17,""
20,16,18,17,26,12,19,10,10,11,0,0,5,-1,2,3,5,2,0,4,6,10,17,19,14,""
21,14,20,17,19,19,13,16,16,13,10,6,5,6,3,4,3,7,6,8,9,14,14,11,29,""
22,32,19,19,27,26,24,19,15,10,17,11,4,5,4,1,9,6,8,5,10,8,13,19,20,""
23,14,23,22,13,15,16,17,19,15,8,6,4,7,4,2,2,5,9,6,12,19,14,20,14,""
24,22,23,27,19,22,25,21,17,19,14,9,3,6,3,3,5,3,5,6,9,3,13,16,22,""
25,26,21,34,20,23,14,14,12,14,15,14,7,5,7,4,3,2,4,3,7,10,21,24,13,""
26,23,36,31,23,31,24,17,16,12,9,3,8,4,3,8,5,4,8,8,7,8,17,16,29,""
27,25,33,28,20,22,15,16,12,14,14,9,6,5,6,5,3,0,2,2,9,11,4,14,17,""
28,23,23,15,19,18,13,14,21,7,8,10,10,6,7,11,4,6,3,2,8,10,20,22,0,""
29,23,20,24,19,23,14,16,18,13,13,11,10,3,6,4,3,2,3,4,5,9,13,11,20,""
30,19,22,25,20,15,18,22,14,10,9,7,3,5,4,2,4,1,4,6,3,5,7,14,20,""
31,21,29,21,19,16,12,6,9,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
